,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-09-21 03:35:43,2023-09-20 20:45:55,16558,170.0,1195,92,674,171.0,7294.0,7760,2023-09-18 21:15:03,rel_2_0_21,45841.0,90529191,100.0,The Database Toolkit for Python.,634991.0,634991.0,652.0,https://pypi.org/project/sqlalchemy,90528236,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-09-21 10:51:03,2023-04-18 19:22:32,4081,,1140,139,1103,345.0,1320.0,4050,2023-03-03 10:21:35,0.27.0,,958335,41.0,A Python Object-Document-Mapper for working with MongoDB.,21464.0,21464.0,387.0,https://pypi.org/project/mongoengine,958335,37,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-09-04 23:32:33,2023-08-30 21:41:17,1754,7.0,792,142,537,102.0,874.0,7781,2023-07-26 06:47:55,3.3.0,,1737925,59.0,GraphQL framework for Python.,18761.0,18761.0,206.0,https://pypi.org/project/graphene,1737925,36,True,1,
3,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-09-08 01:39:49,2023-09-05 16:58:54,1745,12.0,190,87,225,,,2212,2023-08-31 20:43:19,3.3.1,,1154341,12.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,69903.0,69903.0,45.0,https://pypi.org/project/motor,1154341,34,True,2,
4,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-09-19 10:53:19,2023-08-01 09:19:41,246,10.0,453,145,253,178.0,147.0,10742,2022-08-30 17:56:11,0.0.8,,539350,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",7349.0,7349.0,53.0,https://pypi.org/project/sqlmodel,539350,33,True,1,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-09-02 05:02:14,2023-08-30 02:01:45,1184,9.0,326,40,478,450.0,493.0,3825,2023-08-11 03:42:54,0.20.0,13.0,94598,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6288.0,6288.0,122.0,https://pypi.org/project/tortoise-orm,94598,33,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-09-21 16:41:51,2023-09-21 16:41:50,2953,155.0,439,43,2207,323.0,496.0,3440,2023-09-21 03:51:57,0.209.1,369.0,495,100.0,A GraphQL library for Python that leverages type annotations.,2221.0,2221.0,222.0,https://pypi.org/project/strawberry,422,32,True,2,
7,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-06-27 14:25:22,2023-06-27 14:21:08,1679,10.0,172,40,628,44.0,251.0,2069,2023-06-27 14:25:22,0.20.1,,342397,38.0,Python library for implementing GraphQL servers using schema-first approach.,1348.0,1348.0,69.0,https://pypi.org/project/ariadne,342397,32,True,2,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-09-20 19:29:18,2023-09-20 19:29:17,5418,116.0,1013,238,1375,,,3925,2023-08-22 13:42:54,4.5.0,,22141807,28.0,PyMongo - the Official MongoDB Python driver.,,,205.0,https://pypi.org/project/pymongo,22141807,31,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-09-20 17:21:12,2023-08-26 08:23:06,716,23.0,303,36,545,3.0,241.0,3406,2023-08-26 08:37:15,12.1.2,83.0,54933,97.0,Ready-to-use and customizable users management for FastAPI.,1955.0,1955.0,62.0,https://pypi.org/project/fastapi-users,54932,31,True,1,
