,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-01-31 15:37:54,2024-01-30 13:25:15,16798,145.0,1257,92,737,203.0,7442.0,8352,2024-01-03 02:22:06,rel_2_0_25,48200.0,104870964,100.0,The Database Toolkit for Python.,710020.0,710020.0,683.0,https://pypi.org/project/sqlalchemy,104869981,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-01-20 21:12:55,2024-01-20 21:12:55,4138,48.0,1144,138,1114,339.0,1340.0,4126,2023-03-03 10:21:35,0.27.0,,1444759,41.0,A Python Object-Document-Mapper for working with MongoDB.,22823.0,22823.0,390.0,https://pypi.org/project/mongoengine,1444759,39,True,1,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2024-01-29 15:08:04,2024-01-09 06:52:30,369,42.0,505,152,321,173.0,153.0,12150,2023-12-04 14:53:29,0.0.14,,621415,13.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",9446.0,9446.0,71.0,https://pypi.org/project/sqlmodel,621415,36,True,1,-1.0
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-12-26 10:21:55,2023-10-06 20:15:26,1755,,798,142,541,106.0,877.0,7906,2023-07-26 06:47:55,3.3.0,,2352149,59.0,GraphQL framework for Python.,19859.0,19859.0,207.0,https://pypi.org/project/graphene,2352149,35,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-02-01 13:49:07,2024-02-01 13:49:06,1769,23.0,201,91,249,,,2279,2023-11-14 21:54:12,3.3.2,,1383348,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,80770.0,80770.0,48.0,https://pypi.org/project/motor,1383348,35,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-01-31 16:03:09,2024-01-31 16:03:08,1759,70.0,175,39,641,32.0,266.0,2116,2024-01-31 15:58:31,022.0,,179878,41.0,Python library for implementing GraphQL servers using schema-first approach.,1497.0,1497.0,71.0,https://pypi.org/project/ariadne,179878,33,True,2,-1.0
6,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-01-18 01:44:14,2024-01-18 01:44:13,1193,4.0,338,43,495,489.0,506.0,4094,2023-08-11 03:42:54,0.20.0,13.0,105751,100.0,"Familiar asyncio ORM for python, built with relations in mind.",7039.0,7039.0,126.0,https://pypi.org/project/tortoise-orm,105751,32,True,2,-1.0
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-02-01 11:31:45,2024-01-31 19:57:43,5517,55.0,1028,240,1493,,,3992,2023-11-29 15:44:00,4.6.1,,23679147,30.0,PyMongo - the Official MongoDB Python driver.,,,207.0,https://pypi.org/project/pymongo,23679147,31,True,3,
8,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2024-01-28 05:46:46,2024-01-25 05:28:40,467,30.0,176,18,312,52.0,297.0,1661,2024-01-25 05:53:16,1.25.0,,183486,100.0,Asynchronous Python ODM for MongoDB.,1912.0,1912.0,71.0,https://pypi.org/project/beanie,183486,31,True,3,
9,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-02-01 04:17:57,2024-02-01 04:17:49,1662,167.0,110,9,816,16.0,161.0,941,2023-12-17 14:11:41,0.12.14,,387797,45.0,FastAPI pagination.,1945.0,1945.0,38.0,https://pypi.org/project/fastapi-pagination,387797,31,True,1,
10,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-12-28 08:10:32,2023-12-28 08:09:39,719,3.0,332,40,548,9.0,249.0,3826,2023-08-26 08:37:15,12.1.2,160.0,73149,97.0,Ready-to-use and customizable users management for FastAPI.,2714.0,2714.0,62.0,https://pypi.org/project/fastapi-users,73146,30,True,1,-1.0
