,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2025-10-21 21:49:39,2025-10-21 13:21:29,17747,174.0,1565,101,994,199.0,7907.0,11039,2025-10-10 14:39:20,rel_2_0_44,6519.0,228818665.0,100.0,The Database Toolkit for Python.,1153673.0,1153673.0,794.0,https://pypi.org/project/sqlalchemy,228818545.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2025-10-22 11:09:45,2025-10-22 11:09:44,833,109.0,731,137,768,61.0,282.0,16988,2025-10-08 16:38:41,0.0.27,,6594925.0,26.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",29294.0,29294.0,97.0,https://pypi.org/project/sqlmodel,6594925.0,38,True,1,fastapi/sqlmodel,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,801,140,572,90.0,912.0,8226,2024-11-09 20:43:58,3.4.3,,24732834.0,63.0,GraphQL framework for Python.,29751.0,29751.0,211.0,https://pypi.org/project/graphene,24732834.0,38,True,1,,
3,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2025-09-02 20:46:15,2025-09-02 20:46:15,4355,11.0,1165,131,1165,304.0,1411.0,4344,2024-09-19 08:33:36,0.29.1,,1720636.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,27784.0,27784.0,401.0,https://pypi.org/project/mongoengine,1720636.0,38,True,1,,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2025-10-20 14:43:26,2025-10-20 14:43:22,1883,12.0,209,84,349,,,2513,2025-05-14 19:00:46,3.7.1,74.0,8654916.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,126700.0,126700.0,59.0,https://pypi.org/project/motor,8654915.0,36,True,2,,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2025-09-23 12:07:12,2025-09-23 12:07:12,1399,6.0,438,43,714,468.0,728.0,5343,2025-06-05 10:42:46,0.25.1,18.0,387515.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10320.0,10320.0,160.0,https://pypi.org/project/tortoise-orm,387515.0,34,True,2,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-10-13 12:26:33,2025-10-13 12:26:32,2067,57.0,185,39,691,37.0,290.0,2301,2025-04-18 08:27:47,0.26.2,61.0,1285938.0,51.0,Python library for implementing GraphQL servers using schema-first approach.,2000.0,2000.0,85.0,https://pypi.org/project/ariadne,1285938.0,34,True,2,,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2025-10-23 17:54:25,2025-10-22 22:22:22,6463,108.0,1098,230,2595,,,4284,2025-10-07 22:08:50,4.15.3,4555.0,64123635.0,56.0,PyMongo - the Official MongoDB Python driver.,,,230.0,https://pypi.org/project/pymongo,64123576.0,33,True,3,,1.0
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2025-10-23 04:03:25,2025-01-04 13:16:19,769,,472,48,604,20.0,271.0,5664,2025-01-04 13:31:56,14.0.1,430.0,606339.0,100.0,Ready-to-use and customizable users management for FastAPI.,5423.0,5423.0,69.0,https://pypi.org/project/fastapi-users,606334.0,32,True,1,,
9,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2025-10-20 21:38:39,2025-09-27 17:39:46,576,7.0,258,18,466,92.0,406.0,2470,2025-07-20 07:17:27,2.0.0,,1343049.0,100.0,Asynchronous Python ODM for MongoDB.,4422.0,4422.0,119.0,https://pypi.org/project/beanie,1343049.0,32,True,3,BeanieODM/beanie,
10,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2025-10-03 07:00:34,2025-10-03 07:00:34,393,4.0,244,15,468,73.0,208.0,2399,2025-07-02 09:40:46,0.21.0,,459035.0,42.0,SQLAlchemy Admin for FastAPI and Starlette.,1769.0,1769.0,77.0,https://pypi.org/project/sqladmin,459035.0,31,True,1,,1.0
11,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2025-10-17 01:55:10,2025-10-17 01:55:09,2657,100.0,784,21,2352,547.0,905.0,919,2025-10-16 15:26:37,opentelemetry-instrumentation-vertexai==2.1b0,,25736511.0,69.0,OpenTelemetry instrumentation for Python modules.,,,389.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,25736511.0,31,True,1,,
12,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2025-10-22 16:10:34,2025-10-22 12:50:16,1922,19.0,94,15,576,72.0,422.0,1705,2025-10-21 23:03:55,1.30.0,,68933.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",502.0,502.0,50.0,https://pypi.org/project/piccolo,68933.0,30,True,2,,
13,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2025-10-01 05:02:39,2025-09-07 16:02:38,454,6.0,104,5,234,41.0,63.0,1261,2025-03-19 19:38:47,7.1.0,,7646777.0,14.0,Instrument your FastAPI with Prometheus metrics.,6590.0,6590.0,30.0,https://pypi.org/project/prometheus-fastapi-instrumentator,7646777.0,30,True,3,,
14,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2025-09-30 03:43:09,2025-09-30 02:50:58,1430,9.0,92,16,933,70.0,202.0,1778,2024-12-06 10:47:54,0.20.2,,250483.0,80.0,python async orm with fastapi in mind and pydantic validation.,1099.0,1099.0,42.0,https://pypi.org/project/ormar,250483.0,29,True,3,,
15,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2025-10-20 20:44:30,2025-10-20 20:44:07,2672,118.0,150,12,1327,6.0,255.0,1464,2025-10-08 10:57:50,0.14.3,,1877426.0,77.0,FastAPI pagination.,,,54.0,https://pypi.org/project/fastapi-pagination,1877426.0,29,True,1,,
16,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2025-08-10 12:25:45,2025-08-08 15:15:46,261,3.0,98,14,124,42.0,64.0,1649,,,,3168204.0,,A rate limiter for Starlette and FastAPI.,7617.0,7617.0,26.0,https://pypi.org/project/slowapi,3168204.0,27,True,1,,
17,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2025-10-23 07:53:59,2025-10-23 07:53:57,3586,40.0,585,37,2787,388.0,726.0,4447,2025-10-18 20:31:24,0.284.1,428.0,648.0,100.0,A GraphQL library for Python that leverages type annotations.,,,294.0,https://pypi.org/project/strawberry,613.0,26,True,3,,
18,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2025-10-21 00:04:38,2025-10-21 00:04:38,1365,16.0,57,14,677,7.0,58.0,1012,2025-05-31 14:53:11,1.4.3,,21107.0,45.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,240.0,240.0,20.0,https://pypi.org/project/authx,21107.0,26,True,2,,
19,strictdoc,strictdoc-project/strictdoc,strictdoc,,requirement-management-framework,https://github.com/strictdoc-project/strictdoc,https://github.com/strictdoc-project/strictdoc,,2020-05-14 18:03:48,2025-10-23 13:08:53,2025-10-23 13:08:51,5215,315.0,36,8,1907,118.0,460.0,218,2025-10-06 17:58:43,0.14.0,,8693.0,76.0,Software for technical documentation and requirements management.,14.0,14.0,31.0,https://pypi.org/project/strictdoc,8693.0,26,True,1,,
