,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-06-15 15:54:42,2023-06-15 14:35:33,16369,258.0,1145,92,636,165.0,7174.0,7368,2023-06-10 20:03:56,rel_2_0_16,44042.0,74281158,100.0,The Database Toolkit for Python.,584443.0,584443.0,632.0,https://pypi.org/project/sqlalchemy,74280180,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-05-28 05:24:49,2023-04-18 19:22:32,4081,6.0,1140,137,1100,348.0,1309.0,4007,2023-03-03 10:21:35,0.27.0,,1035619,41.0,A Python Object-Document-Mapper for working with MongoDB.,20596.0,20596.0,385.0,https://pypi.org/project/mongoengine,1035619,38,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-06-11 12:31:29,2023-06-06 18:45:01,1747,5.0,789,146,525,103.0,871.0,7701,2023-03-13 20:25:52,3.2.2,,1766804,58.0,GraphQL framework for Python.,17831.0,17831.0,201.0,https://pypi.org/project/graphene,1766804,36,True,1,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-06-14 21:32:24,2023-06-05 08:51:50,1175,16.0,310,41,465,412.0,479.0,3598,2023-01-30 02:31:19,0.19.3,10.0,85308,100.0,"Familiar asyncio ORM for python, built with relations in mind.",5684.0,5684.0,121.0,https://pypi.org/project/tortoise-orm,85308,34,True,2,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-06-14 18:06:45,2023-06-14 18:06:44,1730,13.0,183,88,208,,,2169,2023-04-03 20:26:32,3.1.2,,867817,9.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,62339.0,62339.0,43.0,https://pypi.org/project/motor,867817,34,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-06-12 13:20:25,2023-06-12 13:20:24,1659,105.0,164,39,624,44.0,243.0,2033,2023-03-28 13:00:46,0.19.1,,230360,36.0,Python library for implementing GraphQL servers using schema-first approach.,1263.0,1263.0,68.0,https://pypi.org/project/ariadne,230360,34,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-06-15 13:07:23,2023-06-15 13:07:21,2775,155.0,405,45,2016,290.0,464.0,3260,2023-06-15 13:07:43,0.186.0,437.0,590,100.0,A GraphQL library for Python that leverages type annotations.,1909.0,1909.0,206.0,https://pypi.org/project/strawberry,518,32,True,3,
7,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-05-31 21:04:00,2023-02-21 11:02:54,236,,414,136,237,177.0,146.0,10024,2022-08-30 17:56:11,0.0.8,,409243,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",6179.0,6179.0,53.0,https://pypi.org/project/sqlmodel,409243,31,True,1,
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-05-10 12:03:54,2023-05-10 12:02:44,691,19.0,272,33,525,3.0,231.0,2845,2023-04-29 11:58:50,11.0.0,50.0,45369,93.0,Ready-to-use and customizable users management for FastAPI.,1421.0,1421.0,58.0,https://pypi.org/project/fastapi-users,45368,31,True,1,
9,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-06-14 04:05:08,2023-06-14 04:05:00,1158,222.0,93,8,560,11.0,118.0,742,2023-05-18 07:57:04,0.12.4,,222451,35.0,FastAPI pagination.,1317.0,1317.0,32.0,https://pypi.org/project/fastapi-pagination,222451,31,True,1,
