,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-02-08 14:50:06,2024-02-08 13:45:22,16819,153.0,1260,93,742,203.0,7451.0,8389,2024-01-03 02:22:06,rel_2_0_25,48205.0,104738579,100.0,The Database Toolkit for Python.,714040.0,714040.0,687.0,https://pypi.org/project/sqlalchemy,104737596,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-01-20 21:12:55,2024-01-20 21:12:55,4138,48.0,1145,138,1114,339.0,1340.0,4131,2023-03-03 10:21:35,0.27.0,,1550538,41.0,A Python Object-Document-Mapper for working with MongoDB.,22883.0,22883.0,390.0,https://pypi.org/project/mongoengine,1550538,39,True,1,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2024-02-05 19:10:03,2024-01-09 06:52:30,369,38.0,506,152,322,173.0,153.0,12214,2023-12-04 14:53:29,0.0.14,,670592,13.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",9578.0,9578.0,71.0,https://pypi.org/project/sqlmodel,670592,36,True,1,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-12-26 10:21:55,2023-10-06 20:15:26,1755,,798,143,541,106.0,877.0,7912,2023-07-26 06:47:55,3.3.0,,2298585,59.0,GraphQL framework for Python.,19912.0,19912.0,207.0,https://pypi.org/project/graphene,2298585,35,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-02-06 17:41:46,2024-02-06 17:41:43,1775,23.0,201,91,254,,,2287,2023-11-14 21:54:12,3.3.2,,1435973,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,81438.0,81438.0,50.0,https://pypi.org/project/motor,1435973,35,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-02-05 17:30:36,2024-02-05 17:30:36,1771,65.0,175,39,644,34.0,266.0,2119,2024-01-31 15:58:31,022.0,,190966,41.0,Python library for implementing GraphQL servers using schema-first approach.,1505.0,1505.0,71.0,https://pypi.org/project/ariadne,190966,33,True,2,
6,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-01-18 01:44:14,2024-01-18 01:44:13,1193,3.0,339,43,495,489.0,506.0,4102,2023-08-11 03:42:54,0.20.0,13.0,110423,100.0,"Familiar asyncio ORM for python, built with relations in mind.",7081.0,7081.0,126.0,https://pypi.org/project/tortoise-orm,110423,32,True,2,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-02-08 12:13:09,2024-02-07 19:24:20,5535,69.0,1028,240,1510,,,4000,2023-11-29 15:44:00,4.6.1,,24473732,30.0,PyMongo - the Official MongoDB Python driver.,,,209.0,https://pypi.org/project/pymongo,24473732,32,True,3,1.0
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-02-06 13:59:52,2024-02-05 08:51:04,725,9.0,333,40,551,9.0,249.0,3853,2024-02-05 08:55:46,12.1.3,162.0,85840,98.0,Ready-to-use and customizable users management for FastAPI.,2761.0,2761.0,62.0,https://pypi.org/project/fastapi-users,85837,31,True,1,1.0
9,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2024-02-05 21:33:28,2024-01-25 05:28:40,467,24.0,177,18,313,54.0,298.0,1672,2024-01-25 05:53:16,1.25.0,,203703,100.0,Asynchronous Python ODM for MongoDB.,1938.0,1938.0,71.0,https://pypi.org/project/beanie,203703,31,True,3,
10,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-02-08 03:55:56,2024-02-08 03:55:04,1678,165.0,110,9,825,17.0,161.0,947,2023-12-17 14:11:41,0.12.14,,415743,45.0,FastAPI pagination.,1961.0,1961.0,38.0,https://pypi.org/project/fastapi-pagination,415743,31,True,1,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-02-08 17:07:01,2024-02-08 09:57:18,1313,16.0,76,16,763,71.0,176.0,1523,2023-06-18 17:05:55,0.12.2,,77989,77.0,python async orm with fastapi in mind and pydantic validation.,961.0,961.0,35.0,https://pypi.org/project/ormar,77989,30,True,2,
12,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-02-05 13:46:39,2024-02-02 06:40:38,333,10.0,149,14,373,23.0,161.0,1441,2023-11-14 09:13:13,0.16.0,,52192,35.0,SQLAlchemy Admin for FastAPI and Starlette.,580.0,580.0,47.0,https://pypi.org/project/sqladmin,52192,29,True,1,1.0
13,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-02-01 15:54:25,2024-01-23 23:03:35,1741,13.0,82,15,435,92.0,244.0,1206,2024-01-23 23:06:33,1.3.0,,16501,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",324.0,324.0,42.0,https://pypi.org/project/piccolo,16501,29,True,3,
14,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-02-08 12:58:14,2024-02-05 11:55:24,1872,30.0,452,16,1250,341.0,536.0,569,2023-12-19 23:13:57,0.43b0,,2372867,35.0,OpenTelemetry instrumentation for Python modules.,10.0,10.0,230.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,2372867,29,True,1,
15,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-02-05 04:29:24,2023-12-13 01:11:40,534,52.0,83,21,245,65.0,83.0,931,2023-12-13 12:49:48,1.0.0,,22883,19.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3195.0,3195.0,16.0,https://pypi.org/project/odmantic,22883,28,True,3,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-02-07 18:35:38,2024-02-06 15:23:18,3048,51.0,477,44,2380,370.0,526.0,3652,2024-02-06 15:23:37,0.219.2,452.0,598,100.0,A GraphQL library for Python that leverages type annotations.,,,237.0,https://pypi.org/project/strawberry,542,27,True,3,
17,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-02-07 06:35:44,2024-02-02 23:26:49,849,66.0,67,15,482,168.0,180.0,1469,2024-01-14 18:40:15,0.12.0,,70565,33.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,28.0,https://pypi.org/project/prisma,70565,26,True,3,
18,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-11-20 08:28:09,2023-07-21 18:03:39,425,,71,4,191,32.0,54.0,750,2023-07-15 09:42:37,6.1.0,,550736,11.0,Instrument your FastAPI with Prometheus metrics.,1224.0,1224.0,25.0,https://pypi.org/project/prometheus-fastapi-instrumentator,550736,26,True,3,
19,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-02-02 09:01:04,2023-10-30 18:05:32,304,,56,11,99,5.0,74.0,365,2023-10-30 18:06:44,4.3.0,,85497,26.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",61.0,61.0,24.0,https://pypi.org/project/fastapi-azure-auth,85497,25,True,2,
20,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,146,50,472,45.0,262.0,2635,,,,21794,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2348.0,2348.0,46.0,https://pypi.org/project/gino,21794,24,True,3,
