,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-03-15 22:25:16,2023-03-15 22:25:00,16105,349.0,1070,90,590,159.0,7016.0,6937,2023-03-13 17:34:48,rel_2_0_6,40411.0,82467907,100.0,The Database Toolkit for Python.,534440.0,534440.0,608.0,https://pypi.org/project/sqlalchemy,82466945,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-03-03 20:31:34,2023-03-03 10:15:06,4071,55.0,1138,138,1096,341.0,1306.0,3963,2023-03-03 10:21:35,0.27.0,,1140686,41.0,A Python Object-Document-Mapper for working with MongoDB.,19599.0,19599.0,385.0,https://pypi.org/project/mongoengine,1140686,40,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-03-15 10:00:30,2023-03-13 20:24:16,1742,8.0,780,144,519,102.0,871.0,7608,2023-03-13 20:25:52,3.2.2,,2015763,58.0,GraphQL framework for Python.,16762.0,16762.0,198.0,https://pypi.org/project/graphene,2015763,35,True,1,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-03-12 11:23:57,2023-02-12 13:56:56,1159,5.0,297,41,451,390.0,471.0,3436,2023-01-30 02:31:19,0.19.3,10.0,92814,100.0,"Familiar asyncio ORM for python, built with relations in mind.",5172.0,5172.0,118.0,https://pypi.org/project/tortoise-orm,92814,33,True,2,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-03-16 16:15:07,2023-03-15 22:32:46,1715,5.0,178,88,195,,,2128,2022-10-25 20:56:31,3.1.1,,1400499,8.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,53545.0,53545.0,42.0,https://pypi.org/project/motor,1400499,33,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-03-15 16:33:53,2023-02-22 11:03:33,1554,22.0,159,41,597,46.0,230.0,1973,2023-02-22 11:33:08,0.18.1,,147478,34.0,Python library for implementing GraphQL servers using schema-first approach.,1154.0,1154.0,62.0,https://pypi.org/project/ariadne,147478,33,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-03-16 15:39:46,2023-03-15 15:42:42,2620,124.0,372,42,1883,257.0,426.0,3020,2023-03-14 23:54:08,0.164.0,435.0,497,100.0,A GraphQL library for Python that leverages type annotations.,1632.0,1632.0,184.0,https://pypi.org/project/strawberry,435,32,True,3,
7,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-03-09 06:30:38,2023-02-21 11:02:54,236,8.0,402,125,228,177.0,145.0,9558,2022-08-30 17:56:11,0.0.8,,385407,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",5314.0,5314.0,54.0,https://pypi.org/project/sqlmodel,385407,31,True,1,-1.0
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-03-15 12:51:33,2023-03-15 12:48:37,672,19.0,244,34,511,4.0,222.0,2542,2023-02-13 16:56:40,10.4.0,26.0,38426,90.0,Ready-to-use and customizable users management for FastAPI.,947.0,947.0,54.0,https://pypi.org/project/fastapi-users,38426,31,True,1,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-03-14 22:41:11,2023-03-14 20:37:45,5225,42.0,984,239,1168,,,3798,2022-11-17 21:50:05,4.3.3,,20400896,25.0,PyMongo - the Official MongoDB Python driver.,,,195.0,https://pypi.org/project/pymongo,20400896,30,True,3,
10,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-03-16 11:38:14,2023-03-16 11:38:13,1756,89.0,319,14,1025,247.0,436.0,416,2023-02-17 22:05:20,1.16.0,,688590,29.0,OpenTelemetry instrumentation for Python modules.,4.0,4.0,189.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,688590,30,True,1,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-03-16 03:04:45,2023-03-16 03:04:28,1163,14.0,61,15,562,54.0,173.0,1270,2023-01-29 12:21:40,0.12.1,,24152,76.0,python async orm with fastapi in mind and pydantic validation.,692.0,692.0,30.0,https://pypi.org/project/ormar,24152,29,True,2,
12,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-03-15 11:19:41,2023-03-15 11:19:41,934,152.0,83,8,453,3.0,109.0,652,2023-02-11 11:41:21,0.11.4,,217004,30.0,FastAPI pagination.,1072.0,1072.0,26.0,https://pypi.org/project/fastapi-pagination,217004,29,True,1,
13,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-03-12 19:14:49,2023-03-12 19:14:48,1661,31.0,67,11,377,80.0,207.0,983,2023-03-05 21:52:28,0.109.0,,14531,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",246.0,246.0,39.0,https://pypi.org/project/piccolo,14531,28,True,3,
14,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-03-14 15:34:33,2023-02-09 15:23:25,377,22.0,106,14,209,53.0,164.0,1103,2023-02-09 15:25:23,1.18.0b1,,50622,91.0,Asynchronous Python ODM for MongoDB.,842.0,842.0,38.0,https://pypi.org/project/beanie,50622,27,True,3,
15,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-03-15 11:41:01,2023-03-12 17:04:42,740,47.0,43,13,391,134.0,155.0,1036,2023-03-05 18:54:43,0.8.2,,11208,28.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,178.0,178.0,21.0,https://pypi.org/project/prisma,11208,27,True,3,1.0
16,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-03-13 18:30:09,2023-03-13 18:29:33,401,35.0,57,4,160,21.0,48.0,489,2023-03-11 16:56:45,5.11.1,,212737,8.0,Instrument your FastAPI app.,547.0,547.0,24.0,https://pypi.org/project/prometheus-fastapi-instrumentator,212737,27,True,3,
17,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,144,50,472,46.0,261.0,2548,,,,19939,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2066.0,2066.0,46.0,https://pypi.org/project/gino,19939,24,True,3,
