,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-05-15 15:32:48,2024-05-15 15:32:32,16970,137.0,1317,98,787,216.0,7540.0,8893,2024-05-05 18:04:05,rel_2_0_30,47878.0,113902565.0,100.0,The Database Toolkit for Python.,776693.0,776693.0,711.0,https://pypi.org/project/sqlalchemy,113901502.0,45,True,1,,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-04-24 15:32:09,2024-03-10 11:56:26,4154,14.0,1152,137,1122,346.0,1346.0,4164,2024-03-07 17:35:36,0.28.2,,1251346.0,44.0,A Python Object-Document-Mapper for working with MongoDB.,23962.0,23962.0,391.0,https://pypi.org/project/mongoengine,1251346.0,39,True,1,,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2024-05-16 12:03:25,2024-05-10 21:00:41,408,39.0,552,151,385,175.0,154.0,13148,2024-04-30 06:30:05,0.0.18,,1395688.0,17.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",11962.0,11962.0,72.0,https://pypi.org/project/sqlmodel,1395688.0,36,True,1,,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-05-16 13:47:14,2024-05-16 08:17:46,1759,4.0,797,143,548,110.0,877.0,7981,2023-07-26 06:47:55,3.3.0,,7328302.0,59.0,GraphQL framework for Python.,21140.0,21140.0,207.0,https://pypi.org/project/graphene,7328302.0,36,True,1,,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-05-15 22:16:07,2024-05-15 22:16:06,1797,21.0,203,92,274,,,2335,2024-03-26 18:57:20,3.4.0,,1802837.0,14.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,89458.0,89458.0,52.0,https://pypi.org/project/motor,1802837.0,35,True,2,,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-05-14 13:48:24,2024-05-14 13:48:24,1225,31.0,348,44,515,508.0,519.0,4272,2024-04-26 15:58:39,0.20.1,13.0,138668.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",7641.0,7641.0,134.0,https://pypi.org/project/tortoise-orm,138668.0,34,True,2,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-04-12 04:44:54,2024-04-09 09:00:03,1833,56.0,178,40,656,32.0,275.0,2150,2024-03-18 10:27:12,0.23.0,,197415.0,43.0,Python library for implementing GraphQL servers using schema-first approach.,1586.0,1586.0,74.0,https://pypi.org/project/ariadne,197415.0,34,True,2,,
7,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-05-16 17:58:02,2024-05-15 09:52:59,2011,132.0,500,16,1446,403.0,644.0,627,2024-03-28 19:31:45,0.45b0,,4525799.0,37.0,OpenTelemetry instrumentation for Python modules.,1455.0,1455.0,252.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,4525799.0,34,True,1,,
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-05-02 14:48:10,2024-05-02 14:46:44,745,13.0,353,41,562,6.0,255.0,4124,2024-03-11 13:30:38,13.0.0,190.0,94775.0,99.0,Ready-to-use and customizable users management for FastAPI.,3238.0,3238.0,65.0,https://pypi.org/project/fastapi-users,94772.0,32,True,1,,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-05-15 15:03:41,2024-05-15 15:03:40,5643,101.0,1042,240,1637,,,4059,2024-05-07 20:50:20,4.7.2,,28871161.0,34.0,PyMongo - the Official MongoDB Python driver.,,,213.0,https://pypi.org/project/pymongo,28871161.0,32,True,3,,
