,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
10,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2025-07-02 09:41:24,2025-07-02 09:34:57,389,6.0,239,17,468,70.0,208.0,2343,2025-07-02 09:40:46,0.21.0,,424482.0,42.0,SQLAlchemy Admin for FastAPI and Starlette.,1742.0,1742.0,74.0,https://pypi.org/project/sqladmin,424482.0,30,True,1,,
11,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2025-09-07 16:19:30,2025-09-07 16:02:38,454,6.0,104,4,228,41.0,63.0,1240,2025-03-19 19:38:47,7.1.0,,5941371.0,14.0,Instrument your FastAPI with Prometheus metrics.,6395.0,6395.0,30.0,https://pypi.org/project/prometheus-fastapi-instrumentator,5941371.0,30,True,1,,
12,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2025-09-17 20:48:38,2025-09-17 20:48:37,2601,64.0,761,22,2261,539.0,889.0,900,2025-09-11 11:43:07,0.58b0,,22279399.0,63.0,OpenTelemetry instrumentation for Python modules.,,,381.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,22279399.0,30,True,1,,
13,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2025-09-05 02:04:03,2025-06-10 10:22:28,1421,,92,16,929,69.0,202.0,1773,2024-12-06 10:47:54,0.20.2,,80253.0,80.0,python async orm with fastapi in mind and pydantic validation.,1099.0,1099.0,42.0,https://pypi.org/project/ormar,80253.0,29,True,2,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2025-08-09 22:19:32,2025-08-09 22:19:32,1911,17.0,92,17,568,71.0,404.0,1681,2025-07-29 08:13:24,1.28.0,,36829.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",500.0,500.0,49.0,https://pypi.org/project/piccolo,36829.0,29,True,2,,
15,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2025-09-18 03:19:44,2025-09-18 03:18:33,2622,80.0,148,13,1302,9.0,250.0,1442,2025-09-03 10:08:04,0.14.1,,1560030.0,75.0,FastAPI pagination.,,,53.0,https://pypi.org/project/fastapi-pagination,1560030.0,28,True,1,,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2025-09-15 16:36:46,2025-09-07 20:28:16,3563,56.0,579,39,2755,380.0,724.0,4411,2025-09-07 20:28:35,0.282.0,425.0,541.0,100.0,A GraphQL library for Python that leverages type annotations.,,,292.0,https://pypi.org/project/strawberry,506.0,27,True,3,,
17,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2025-08-10 12:25:45,2025-08-08 15:15:46,261,3.0,96,14,122,42.0,64.0,1599,,,,2576463.0,,A rate limiter for Starlette and FastAPI.,7402.0,7402.0,26.0,https://pypi.org/project/slowapi,2576463.0,27,True,1,,
18,Dapr SDK for Python,dapr/python-sdk,dapr-ext-fastapi,[],dappfs,https://github.com/dapr/python-sdk,https://github.com/dapr/python-sdk,Apache-2.0,2019-06-21 15:51:20,2025-09-17 15:51:19,2025-09-12 15:52:21,485,15.0,136,26,543,13.0,277.0,258,,,,63428.0,,Dapr SDK for Python.,887.0,887.0,83.0,https://pypi.org/project/dapr-ext-fastapi,63428.0,27,True,1,,
19,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2025-09-15 21:38:16,2025-09-08 14:12:10,1361,18.0,55,16,676,7.0,58.0,990,2025-05-31 14:53:11,1.4.3,,19306.0,45.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,239.0,239.0,20.0,https://pypi.org/project/authx,19306.0,26,True,2,,
20,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2025-04-05 06:11:16,2025-04-05 06:11:16,406,,425,41,51,57.0,72.0,3436,2021-08-31 03:28:51,1.0.3,,15727.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",501.0,501.0,18.0,https://pypi.org/project/fastapi-admin,15727.0,25,True,3,,
21,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,149,45,475,45.0,263.0,2722,,,,26108.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2497.0,2497.0,45.0,https://pypi.org/project/gino,26108.0,25,True,3,,
22,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2025-01-23 21:09:34,2025-01-07 22:21:10,560,,87,19,311,87.0,90.0,1132,2024-04-26 23:28:12,1.0.2,,63662.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3580.0,3580.0,19.0,https://pypi.org/project/odmantic,63662.0,25,True,3,,
23,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/intility/fastapi-azure-auth,https://github.com/intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2025-09-18 10:47:18,2025-07-25 06:56:51,359,3.0,79,11,133,5.0,117.0,554,2025-07-25 06:57:46,5.2.0,,255914.0,34.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",143.0,143.0,33.0,https://pypi.org/project/fastapi-azure-auth,255914.0,25,True,2,,
24,strictdoc,strictdoc-project/strictdoc,strictdoc,,requirement-management-framework,https://github.com/strictdoc-project/strictdoc,https://github.com/strictdoc-project/strictdoc,,2020-05-14 18:03:48,2025-09-18 18:09:44,2025-09-18 18:09:42,5037,281.0,34,8,1854,119.0,455.0,211,2025-09-18 04:26:09,0.12.0,,5725.0,73.0,Software for technical documentation and requirements management.,14.0,14.0,31.0,https://pypi.org/project/strictdoc,5725.0,25,True,1,,
25,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2025-04-10 08:07:05,2025-03-23 17:43:00,931,,85,16,563,213.0,205.0,2012,2024-08-16 02:54:35,0.15.0,,442537.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,442537.0,23,True,3,,
26,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/benavlabs/fastcrud,https://github.com/benavlabs/fastcrud,MIT,2024-01-08 04:04:17,2025-09-17 22:11:36,2025-09-17 22:11:36,630,33.0,85,9,146,12.0,80.0,1255,2025-08-25 02:12:12,0.16.0,,,33.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",202.0,202.0,21.0,,,23,True,1,1.0,benavlabs/fastcrud
27,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/maxrdu/fastapi_login,https://github.com/maxrdu/fastapi_login,MIT,2019-10-21 14:47:00,2025-05-20 07:04:51,2025-05-20 07:04:51,482,,66,10,94,1.0,58.0,711,2024-12-14 08:17:42,1.10.3,11.0,48988.0,25.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1124.0,1124.0,15.0,https://pypi.org/project/fastapi-login,48988.0,23,True,2,,maxrdu/fastapi_login
28,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,35,21,491,12.0,131.0,859,2021-11-15 11:05:03,1.4.1,,5082.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,5082.0,20,True,3,,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2025-07-29 08:25:27,2025-07-29 08:22:16,742,3.0,41,6,246,33.0,141.0,372,2025-07-29 08:25:27,1.12.0,,4627.0,63.0,A powerful web admin for your database.,,,22.0,https://pypi.org/project/piccolo-admin,4627.0,20,True,3,,
30,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,96,41,78,17.0,64.0,1788,2021-11-29 09:20:38,0.3.1,,7618.0,8.0,An async ORM.,,,18.0,https://pypi.org/project/orm,7618.0,18,True,3,,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,135,8,26,47.0,36.0,726,2020-11-06 11:15:11,0.5.0,,94125.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,4.0,https://pypi.org/project/fastapi-jwt-auth,94125.0,18,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,43,11,27,10.0,13.0,666,2020-09-25 16:25:49,0.2.1,,70850.0,5.0,Adds simple SQLAlchemy support to FastAPI.,3.0,3.0,10.0,https://pypi.org/project/fastapi-sqlalchemy,70850.0,18,True,3,,
33,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,64,9,26,32.0,15.0,610,2024-01-05 09:14:08,0.1.6,,343450.0,7.0,A request rate limiter for fastapi.,,,12.0,https://pypi.org/project/fastapi-limiter,343450.0,17,True,3,,
34,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,37,5,40,30.0,19.0,350,2022-01-06 12:47:03,0.4.3,,71139.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",,,6.0,https://pypi.org/project/fastapi-cloudauth,71139.0,17,True,3,,
35,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,8,2,6,1.0,3.0,153,2022-03-11 11:15:48,0.5.0,78.0,15854.0,5.0,Implements authentication and authorization as FastAPI dependencies.,126.0,126.0,3.0,https://pypi.org/project/fastapi-security,15853.0,17,True,3,,
36,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,10.0,375,2023-07-18 14:06:40,1.3.0,,1265.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1265.0,14,True,3,,
37,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2025-04-04 14:05:18,2025-04-04 01:02:24,72,,26,9,13,1.0,14.0,141,2025-04-04 14:05:18,0.1.17,,982.0,1.0,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,8.0,https://pypi.org/project/fastapi-chameleon,982.0,13,True,1,,
38,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-11-16 02:53:24,2024-11-16 02:53:22,22,,11,1,6,,,71,,,,242.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,242.0,9,True,3,,
39,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,7,2,24,5.0,1.0,25,,,,64.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,64.0,7,True,3,,
40,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,10,3,4,1.0,1.0,168,,,,3.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,3.0,6,False,3,,
