,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-11-02 14:52:40,2023-11-02 14:52:23,16653,180.0,1215,87,694,177.0,7353.0,7930,2023-11-02 14:52:13,rel_2_0_23,46193.0,98671541,100.0,The Database Toolkit for Python.,657956.0,657956.0,662.0,https://pypi.org/project/sqlalchemy,98670599,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-10-07 15:27:00,2023-10-04 06:58:22,4085,3.0,1140,139,1105,347.0,1322.0,4080,2023-03-03 10:21:35,0.27.0,,944624,41.0,A Python Object-Document-Mapper for working with MongoDB.,21868.0,21868.0,387.0,https://pypi.org/project/mongoengine,944624,37,True,1,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-11-01 18:10:18,2023-10-29 09:56:39,327,81.0,468,146,280,177.0,149.0,11066,2023-10-29 09:58:11,0.0.11,,569474,10.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",7944.0,7944.0,71.0,https://pypi.org/project/sqlmodel,569474,36,True,1,1.0
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-10-06 20:15:26,2023-10-06 20:15:26,1755,2.0,795,142,539,102.0,875.0,7827,2023-07-26 06:47:55,3.3.0,,1815255,59.0,GraphQL framework for Python.,19114.0,19114.0,207.0,https://pypi.org/project/graphene,1815255,35,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-10-20 18:45:21,2023-10-20 18:45:21,1746,12.0,192,90,226,,,2235,2023-08-31 20:43:19,3.3.1,,1227696,12.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,73229.0,73229.0,45.0,https://pypi.org/project/motor,1227696,34,True,2,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-10-29 11:04:18,2023-10-13 01:32:04,1189,7.0,334,41,484,462.0,501.0,3896,2023-08-11 03:42:54,0.20.0,13.0,104667,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6507.0,6507.0,124.0,https://pypi.org/project/tortoise-orm,104667,33,True,2,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-10-25 19:19:34,2023-10-25 15:32:40,1689,10.0,173,39,632,43.0,253.0,2079,2023-06-27 14:25:22,0.20.1,,214734,38.0,Python library for implementing GraphQL servers using schema-first approach.,1409.0,1409.0,71.0,https://pypi.org/project/ariadne,214734,33,True,2,
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-11-02 13:29:27,2023-11-01 19:41:29,2988,88.0,456,43,2257,343.0,502.0,3503,2023-10-25 13:13:54,0.211.1,464.0,595,100.0,A GraphQL library for Python that leverages type annotations.,2389.0,2389.0,228.0,https://pypi.org/project/strawberry,518,32,True,3,
8,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-11-02 04:01:30,2023-11-02 04:01:23,1495,223.0,104,8,730,6.0,153.0,867,2023-10-30 09:43:22,0.12.12,,309021,43.0,FastAPI pagination.,1686.0,1686.0,38.0,https://pypi.org/project/fastapi-pagination,309021,32,True,1,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-11-02 17:46:41,2023-11-02 17:46:40,5461,77.0,1015,240,1415,,,3942,2023-11-01 22:19:31,4.6.0,,22925884,29.0,PyMongo - the Official MongoDB Python driver.,,,205.0,https://pypi.org/project/pymongo,22925884,31,True,3,
10,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-10-23 04:50:08,2023-08-26 08:23:06,716,8.0,310,36,546,6.0,244.0,3537,2023-08-26 08:37:15,12.1.2,87.0,63761,97.0,Ready-to-use and customizable users management for FastAPI.,2193.0,2193.0,62.0,https://pypi.org/project/fastapi-users,63760,31,True,1,
11,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-11-02 07:58:54,2023-10-25 02:44:37,437,28.0,161,18,279,46.0,275.0,1528,2023-10-24 03:51:39,1.23.1,,162959,100.0,Asynchronous Python ODM for MongoDB.,1602.0,1602.0,62.0,https://pypi.org/project/beanie,162959,31,True,3,
12,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-10-26 02:12:46,2023-10-26 02:11:20,1297,44.0,75,16,731,65.0,176.0,1470,2023-06-18 17:05:55,0.12.2,,42277,77.0,python async orm with fastapi in mind and pydantic validation.,913.0,913.0,33.0,https://pypi.org/project/ormar,42277,31,True,2,
13,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-10-23 09:00:17,2023-10-23 08:25:45,783,17.0,62,16,436,158.0,171.0,1360,2023-10-22 23:01:49,0.11.0,,71501,32.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,2476.0,2476.0,25.0,https://pypi.org/project/prisma,71501,30,True,3,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-11-02 15:16:17,2023-10-20 03:37:55,1719,10.0,76,15,418,90.0,238.0,1135,2023-10-20 03:41:23,1.0.0,,21810,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",295.0,295.0,42.0,https://pypi.org/project/piccolo,21810,29,True,3,
15,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-11-02 09:46:18,2023-11-01 21:54:26,1833,17.0,410,17,1181,318.0,510.0,521,2023-09-11 21:54:52,0.41b0,,1398639,33.0,OpenTelemetry instrumentation for Python modules.,10.0,10.0,219.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,1398639,29,True,1,
16,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2023-10-31 21:10:56,2023-10-29 14:37:22,318,31.0,134,12,356,19.0,150.0,1273,2023-10-12 18:55:08,0.15.2,,44210,34.0,SQLAlchemy Admin for FastAPI and Starlette.,408.0,408.0,41.0,https://pypi.org/project/sqladmin,44210,28,True,1,
17,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-10-17 20:41:08,2023-07-21 18:03:39,425,,67,4,190,25.0,54.0,664,2023-07-15 09:42:37,6.1.0,,423513,11.0,Instrument your FastAPI with Prometheus metrics.,970.0,970.0,25.0,https://pypi.org/project/prometheus-fastapi-instrumentator,423513,27,True,3,
18,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2023-11-01 08:07:35,2023-10-30 18:05:32,304,26.0,56,10,97,10.0,64.0,338,2023-10-30 18:06:44,4.3.0,,101353,26.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",54.0,54.0,24.0,https://pypi.org/project/fastapi-azure-auth,101353,26,True,2,
