,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-09-24 20:20:47,2024-09-24 20:20:31,17165,134.0,1395,101,843,222.0,7670.0,9468,2024-09-16 20:30:15,rel_2_0_35,51857.0,159790495.0,100.0,The Database Toolkit for Python.,869587.0,869587.0,737.0,https://pypi.org/project/sqlalchemy,159789290.0,45,True,1,,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-09-25 15:30:58,2024-09-25 15:30:58,4283,75.0,1161,137,1146,332.0,1374.0,4224,2024-09-19 08:33:36,0.29.1,,1371867.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,25137.0,25137.0,399.0,https://pypi.org/project/mongoengine,1371867.0,40,True,1,,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2024-09-23 17:50:54,2024-09-21 18:45:35,552,115.0,588,147,488,175.0,159.0,14157,2024-08-31 09:42:46,0.0.22,,2148403.0,21.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",15626.0,15626.0,80.0,https://pypi.org/project/sqlmodel,2148403.0,36,True,1,fastapi/sqlmodel,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-08-08 09:49:26,2024-08-08 09:49:26,1774,3.0,804,141,565,92.0,904.0,8070,2023-07-26 06:47:55,3.3.0,,10349829.0,59.0,GraphQL framework for Python.,23393.0,23393.0,208.0,https://pypi.org/project/graphene,10349829.0,36,True,1,,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-09-18 20:17:32,2024-09-18 16:51:48,1836,20.0,201,92,304,,,2410,2024-09-18 23:23:42,3.5.3,20.0,2205659.0,19.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,100119.0,100119.0,54.0,https://pypi.org/project/motor,2205659.0,35,True,2,,
5,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-09-26 13:00:32,2024-09-26 13:00:31,2200,124.0,577,22,1687,407.0,755.0,702,2024-08-28 21:28:30,0.48b0,,5824503.0,40.0,OpenTelemetry instrumentation for Python modules.,2058.0,2058.0,304.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,5824503.0,35,True,1,,
6,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-09-26 08:55:41,2024-09-26 08:55:40,1285,27.0,374,49,564,512.0,559.0,4566,2024-08-17 08:35:50,0.21.6,16.0,278026.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",8332.0,8332.0,142.0,https://pypi.org/project/tortoise-orm,278026.0,34,True,2,,
7,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-09-26 03:38:52,2024-09-26 03:38:44,2114,164.0,132,13,1051,17.0,204.0,1156,2024-09-10 15:38:56,0.12.27,,1270975.0,58.0,FastAPI pagination.,2789.0,2789.0,46.0,https://pypi.org/project/fastapi-pagination,1270975.0,33,True,1,,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-09-20 21:50:59,2024-09-20 21:50:59,5856,166.0,1060,241,1869,,,4127,2024-09-18 23:17:57,4.9.1,113.0,33685465.0,38.0,PyMongo - the Official MongoDB Python driver.,,,218.0,https://pypi.org/project/pymongo,33685464.0,32,True,3,,
9,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-08-02 06:37:32,2024-08-02 06:37:32,1851,12.0,179,39,660,31.0,283.0,2193,2024-03-18 10:27:12,0.23.0,,304849.0,43.0,Python library for implementing GraphQL servers using schema-first approach.,1688.0,1688.0,77.0,https://pypi.org/project/ariadne,304849.0,32,True,2,,
