,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2026-04-03 19:20:05,2026-04-03 19:19:48,18007,109.0,1646,104,1054,195.0,7992.0,11722,2026-04-03 16:38:18,rel_2_0_49,6951.0,343150086.0,100.0,The Database Toolkit for Python.,1177939.0,1177939.0,825.0,https://pypi.org/project/sqlalchemy,343149969.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2026-04-07 22:07:56,2026-04-07 08:20:41,1150,197.0,789,132,967,57.0,291.0,17807,2026-04-02 21:03:42,0.0.38,,13882969.0,37.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",31050.0,31050.0,112.0,https://pypi.org/project/sqlmodel,13882969.0,40,True,1,fastapi/sqlmodel,1.0
2,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2026-03-10 15:14:11,2025-09-02 20:46:15,4355,,1163,132,1179,307.0,1418.0,4351,2026-03-10 15:14:11,0.29.3,,2234586.0,48.0,A Python Object-Document-Mapper for working with MongoDB.,27955.0,27955.0,402.0,https://pypi.org/project/mongoengine,2234586.0,38,True,1,,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,808,140,577,92.0,912.0,8247,2024-11-09 20:43:58,3.4.3,,33049280.0,63.0,GraphQL framework for Python.,30778.0,30778.0,211.0,https://pypi.org/project/graphene,33049280.0,37,True,1,,
4,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2026-04-09 16:56:25,2026-04-09 16:56:24,1483,71.0,470,42,820,460.0,787.0,5543,2026-03-21 20:03:05,1.1.7,18.0,521223.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10502.0,10502.0,169.0,https://pypi.org/project/tortoise-orm,521223.0,37,True,2,,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2026-04-07 08:08:26,2026-04-03 11:04:21,2343,276.0,189,38,744,27.0,306.0,2333,2026-04-03 10:46:34,1.0.1,170.0,3652451.0,62.0,Python library for implementing GraphQL servers using schema-first approach.,2035.0,2035.0,87.0,https://pypi.org/project/ariadne,3652450.0,37,True,1,,
6,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2026-04-08 18:09:32,2026-04-08 18:09:32,3043,232.0,156,14,1527,6.0,275.0,1641,2026-03-28 12:50:49,0.15.12,,3246727.0,90.0,FastAPI pagination.,4572.0,4572.0,58.0,https://pypi.org/project/fastapi-pagination,3246727.0,36,True,1,,-1.0
7,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2026-04-06 20:02:18,2026-03-29 11:57:21,626,47.0,278,19,525,71.0,439.0,2673,2026-03-27 03:54:07,2.1.0,,2183121.0,100.0,Asynchronous Python ODM for MongoDB.,4564.0,4564.0,130.0,https://pypi.org/project/beanie,2183121.0,34,True,2,BeanieODM/beanie,
8,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2026-03-09 11:04:29,2026-03-04 23:45:08,1902,8.0,208,83,371,,,2526,2025-05-14 19:00:46,3.7.1,120.0,8084154.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,128236.0,128236.0,60.0,https://pypi.org/project/motor,8084153.0,34,True,2,,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2026-03-30 11:30:36,2026-03-27 08:58:32,817,7.0,493,53,619,4.0,292.0,6070,2026-03-27 09:01:35,15.0.5,494.0,1445976.0,100.0,Ready-to-use and customizable users management for FastAPI.,5603.0,5603.0,78.0,https://pypi.org/project/fastapi-users,1445970.0,33,True,1,,
