,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
10,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-05-02 14:48:10,2024-05-02 14:46:44,745,9.0,356,44,562,9.0,256.0,4189,2024-03-11 13:30:38,13.0.0,194.0,98358.0,99.0,Ready-to-use and customizable users management for FastAPI.,3352.0,3352.0,65.0,https://pypi.org/project/fastapi-users,98355.0,31,True,1,-1.0,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-06-06 02:45:13,2024-06-06 02:43:30,1362,47.0,79,15,830,68.0,187.0,1598,2023-06-18 17:05:55,0.12.2,,120263.0,78.0,python async orm with fastapi in mind and pydantic validation.,1010.0,1010.0,36.0,https://pypi.org/project/ormar,120263.0,31,True,2,1.0,
12,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2024-06-06 11:57:47,2024-05-01 19:25:53,476,7.0,195,15,338,71.0,318.0,1851,2024-05-01 19:47:15,1.26.0,,208494.0,100.0,Asynchronous Python ODM for MongoDB.,2387.0,2387.0,78.0,https://pypi.org/project/beanie,208494.0,30,True,3,,BeanieODM/beanie
13,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-05-30 19:27:52,2024-05-15 08:45:53,351,13.0,165,14,396,27.0,185.0,1637,2024-05-13 10:35:25,0.17.0,,82188.0,37.0,SQLAlchemy Admin for FastAPI and Starlette.,812.0,812.0,54.0,https://pypi.org/project/sqladmin,82188.0,30,True,1,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-06-03 23:33:34,2024-06-03 23:33:34,1778,32.0,85,15,467,106.0,264.0,1294,2024-05-31 11:42:30,1.7.0,,18769.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",363.0,363.0,43.0,https://pypi.org/project/piccolo,18769.0,29,True,3,,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-06-01 05:47:02,2024-03-13 16:40:51,436,11.0,79,4,211,36.0,61.0,839,2024-03-13 16:39:15,7.0.0,,1043591.0,12.0,Instrument your FastAPI with Prometheus metrics.,1661.0,1661.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,1043591.0,29,True,3,,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-06-06 15:07:09,2024-06-06 15:07:07,3161,103.0,501,41,2462,397.0,565.0,3820,2024-06-06 15:07:27,0.234.1,368.0,553.0,100.0,A GraphQL library for Python that leverages type annotations.,,,255.0,https://pypi.org/project/strawberry,520.0,27,True,3,,
17,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-06-06 04:34:14,2024-04-26 23:27:23,559,25.0,90,19,302,73.0,88.0,1001,2024-04-26 23:28:12,1.0.2,,29729.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3277.0,3277.0,19.0,https://pypi.org/project/odmantic,29729.0,26,True,3,,
18,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,149,49,472,45.0,262.0,2652,,,,23099.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2417.0,2417.0,46.0,https://pypi.org/project/gino,23099.0,25,True,3,,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-05-25 07:02:47,2024-05-24 00:12:19,388,3.0,342,37,43,46.0,71.0,2626,2021-08-31 03:28:51,1.0.3,,4500.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",317.0,317.0,14.0,https://pypi.org/project/fastapi-admin,4500.0,25,True,3,,
20,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-06-06 13:34:34,2024-05-30 18:45:50,888,22.0,69,17,518,184.0,187.0,1732,2024-03-24 22:11:15,0.13.1,,91815.0,35.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,28.0,https://pypi.org/project/prisma,91815.0,25,True,3,,
21,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-05-30 15:48:20,2024-05-30 15:46:45,319,7.0,60,13,106,8.0,77.0,401,2024-05-30 15:48:20,4.4.0,,92355.0,28.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",71.0,71.0,26.0,https://pypi.org/project/fastapi-azure-auth,92355.0,25,True,2,-1.0,
22,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2024-05-28 15:26:01,2024-05-19 17:44:54,471,2.0,56,10,80,1.0,54.0,601,2024-03-06 11:31:36,1.10.0,5.0,31027.0,22.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,886.0,886.0,14.0,https://pypi.org/project/fastapi-login,31027.0,24,True,2,,
23,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-06-04 22:20:01,2024-06-04 22:20:01,244,2.0,70,15,103,32.0,56.0,1019,,,,329181.0,,A rate limiter for Starlette and FastAPI.,2280.0,2280.0,25.0,https://pypi.org/project/slowapi,329181.0,23,True,1,-1.0,
24,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2024-06-06 16:11:23,2024-06-04 15:08:38,961,150.0,42,14,534,3.0,33.0,710,2024-05-24 16:28:41,1.1.3,,1344.0,37.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,19.0,19.0,14.0,https://pypi.org/project/authx,1344.0,23,True,2,,
25,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,46,10,21,22.0,14.0,434,2024-01-05 09:14:08,0.1.6,,51727.0,7.0,A request rate limiter for fastapi.,1352.0,1352.0,12.0,https://pypi.org/project/fastapi-limiter,51727.0,23,True,1,,
26,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,97,42,78,16.0,64.0,1765,2021-11-29 09:20:38,0.3.1,,6508.0,8.0,An async ORM.,517.0,517.0,18.0,https://pypi.org/project/orm,6508.0,22,True,3,,
27,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2024-05-28 22:39:02,2024-05-28 06:34:57,317,197.0,25,4,57,16.0,27.0,438,2024-05-28 06:37:34,0.13.0,,,18.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",48.0,48.0,6.0,,,21,True,1,1.0,
28,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,37,22,491,12.0,131.0,853,2021-11-15 11:05:03,1.4.1,,3348.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,3348.0,20,True,3,,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2024-05-31 12:41:33,2024-05-31 12:40:03,702,19.0,33,7,217,36.0,114.0,290,2024-05-31 12:41:33,1.4.0,,3180.0,51.0,A powerful web admin for your database.,,,18.0,https://pypi.org/project/piccolo-admin,3180.0,20,True,3,,
30,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,35,5,39,30.0,18.0,321,2022-01-06 12:47:03,0.4.3,,38069.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",84.0,84.0,6.0,https://pypi.org/project/fastapi-cloudauth,38069.0,19,True,3,,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,114,8,24,47.0,36.0,620,2020-11-06 11:15:11,0.5.0,,59867.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,59867.0,18,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,9.0,34,11,27,9.0,13.0,590,2020-09-25 16:25:49,0.2.1,,90084.0,5.0,Adds simple SQLAlchemy support to FastAPI.,,,7.0,https://pypi.org/project/fastapi-sqlalchemy,90084.0,18,True,3,,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,132,2022-03-11 11:15:48,0.5.0,34.0,10818.0,5.0,Implements authentication and authorization as FastAPI dependencies.,61.0,61.0,3.0,https://pypi.org/project/fastapi-security,10818.0,16,True,3,,
34,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,9.0,304,2023-07-18 14:06:40,1.3.0,,1406.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1406.0,14,True,3,,
35,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2024-01-21 21:42:44,2024-01-21 21:42:44,57,,27,9,12,1.0,12.0,137,,,,470.0,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,7.0,https://pypi.org/project/fastapi-chameleon,470.0,11,True,1,,
36,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-01-21 21:42:46,2021-03-29 20:16:20,21,,11,2,6,,,64,,,,260.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,260.0,9,True,3,,
37,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,8,3,24,5.0,1.0,22,,,,42.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,42.0,8,True,3,,
38,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,8,5,4,1.0,1.0,133,,,,124.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,124.0,6,True,3,,
