,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2026-05-12 13:03:55,2026-05-12 13:03:37,18044,97.0,1666,107,1081,195.0,8012.0,11849,2026-04-03 16:38:18,rel_2_0_49,6946.0,357286715.0,100.0,The Database Toolkit for Python.,1184188.0,1184188.0,831.0,https://pypi.org/project/sqlalchemy,357286600.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2026-05-13 00:27:37,2026-05-12 08:40:50,1206,193.0,806,129,1017,56.0,292.0,17930,2026-04-02 21:03:42,0.0.38,,15876905.0,37.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",31493.0,31493.0,112.0,https://pypi.org/project/sqlmodel,15876905.0,40,True,1,fastapi/sqlmodel,
2,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2026-03-10 15:14:11,2025-09-02 20:46:15,4355,,1161,132,1179,306.0,1420.0,4351,2026-03-10 15:14:11,0.29.3,,2346847.0,48.0,A Python Object-Document-Mapper for working with MongoDB.,27993.0,27993.0,402.0,https://pypi.org/project/mongoengine,2346847.0,38,True,1,,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,803,140,577,92.0,912.0,8244,2024-11-09 20:43:58,3.4.3,,35219245.0,63.0,GraphQL framework for Python.,31024.0,31024.0,211.0,https://pypi.org/project/graphene,35219245.0,37,True,1,,
4,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2026-05-06 17:05:31,2026-04-22 10:32:36,2355,193.0,192,38,745,29.0,307.0,2342,2026-04-03 10:46:34,1.0.1,290.0,3521428.0,64.0,Python library for implementing GraphQL servers using schema-first approach.,2044.0,2044.0,87.0,https://pypi.org/project/ariadne,3521425.0,37,True,1,,
5,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2026-05-14 03:14:38,2026-05-14 03:14:30,3094,197.0,160,13,1567,5.0,276.0,1654,2026-03-28 12:50:49,0.15.12,,3646431.0,90.0,FastAPI pagination.,4618.0,4618.0,60.0,https://pypi.org/project/fastapi-pagination,3646431.0,37,True,1,,
6,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2026-05-14 12:32:47,2026-05-14 12:32:46,1494,40.0,477,41,830,463.0,788.0,5567,2026-03-21 20:03:05,1.1.7,18.0,549060.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10537.0,10537.0,172.0,https://pypi.org/project/tortoise-orm,549060.0,36,True,2,,-1.0
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2026-05-14 10:53:20,2026-05-14 10:46:19,3931,199.0,631,40,3101,381.0,795.0,4653,2026-05-14 10:46:26,0.315.5,767.0,716.0,100.0,A GraphQL library for Python that leverages type annotations.,5723.0,5723.0,321.0,https://pypi.org/project/strawberry,647.0,34,True,3,,7.0
8,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2026-05-11 19:31:46,2026-03-29 11:57:21,626,46.0,285,19,526,70.0,440.0,2672,2026-03-27 03:54:07,2.1.0,,2178670.0,100.0,Asynchronous Python ODM for MongoDB.,4603.0,4603.0,130.0,https://pypi.org/project/beanie,2178670.0,34,True,2,BeanieODM/beanie,
9,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2026-05-11 16:04:00,2026-04-27 23:44:47,1903,3.0,210,82,380,,,2526,2025-05-14 19:00:46,3.7.1,156.0,9816095.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,128631.0,128631.0,60.0,https://pypi.org/project/motor,9816093.0,34,True,2,,
