,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-01-05 22:05:55,2023-01-05 17:55:13,15807,302.0,1005,92,549,156.0,6840.0,6502,2023-01-03 20:17:09,rel_1_4_46,39270.0,55098973,100.0,The Database Toolkit for Python.,486133.0,486133.0,584.0,https://pypi.org/project/sqlalchemy,55097992,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-01-03 17:03:07,2023-01-03 17:03:07,4036,38.0,1134,136,1083,346.0,1291.0,3917,2022-12-28 11:01:47,0.25.0,,746423,39.0,A Python Object-Document-Mapper for working with MongoDB.,18593.0,18593.0,382.0,https://pypi.org/project/mongoengine,746423,39,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2022-12-29 06:30:17,2022-12-25 21:59:05,1736,15.0,771,144,512,104.0,864.0,7523,2022-12-11 20:07:51,3.2.1,,1824693,57.0,GraphQL framework for Python.,14816.0,14816.0,196.0,https://pypi.org/project/graphene,1824693,36,True,1,
3,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-01-06 11:48:06,2022-12-15 19:54:54,1710,9.0,176,90,189,,,2075,2022-10-25 20:56:31,3.1.1,,1128776,8.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,44698.0,44698.0,41.0,https://pypi.org/project/motor,1128776,33,True,2,
4,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-01-05 22:09:43,2022-12-16 18:46:26,228,42.0,390,117,219,166.0,139.0,9169,2022-08-30 17:56:11,0.0.8,,398537,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",2499.0,2499.0,54.0,https://pypi.org/project/sqlmodel,398537,32,True,1,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-01-05 18:52:29,2022-12-20 10:49:39,1155,17.0,290,41,439,377.0,460.0,3314,2022-07-11 09:39:45,0.19.2,9.0,80621,99.0,"Familiar asyncio ORM for python, built with relations in mind.",3693.0,3693.0,116.0,https://pypi.org/project/tortoise-orm,80621,32,True,2,-1.0
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-01-06 06:39:16,2022-12-23 16:35:16,2504,153.0,340,44,1746,235.0,381.0,2841,2022-12-23 16:35:36,0.151.2,390.0,325,100.0,A GraphQL library for Python that leverages type annotations.,908.0,908.0,168.0,https://pypi.org/project/strawberry,270,32,True,2,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-01-05 19:56:22,2023-01-05 19:56:22,5188,55.0,976,238,1129,,,3745,2022-11-17 21:50:05,4.3.3,,20265528,24.0,PyMongo - the Python driver for MongoDB.,,,195.0,https://pypi.org/project/pymongo,20265528,31,True,3,
8,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-01-05 02:07:00,2023-01-02 02:11:39,1158,66.0,62,15,524,47.0,169.0,1203,2022-10-21 17:55:17,0.12.0,,15135,75.0,python async orm with fastapi in mind and pydantic validation.,495.0,495.0,30.0,https://pypi.org/project/ormar,15135,30,True,2,
9,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-01-02 21:38:05,2022-12-15 11:46:49,1532,30.0,154,40,580,34.0,222.0,1924,2022-12-14 14:38:59,0.17.0,,126591,29.0,Python library for implementing GraphQL servers using schema-first approach.,,,62.0,https://pypi.org/project/ariadne,126591,28,True,3,
10,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-01-02 20:36:31,2023-01-02 20:16:12,1642,61.0,65,11,356,70.0,194.0,923,2023-01-02 20:19:26,0.104.0,,9789,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",134.0,134.0,37.0,https://pypi.org/project/piccolo,9789,28,True,3,
11,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-01-06 10:05:40,2023-01-06 10:05:36,807,115.0,73,8,386,3.0,104.0,559,2022-12-11 09:31:13,0.11.1,,146873,27.0,FastAPI pagination.,760.0,760.0,23.0,https://pypi.org/project/fastapi-pagination,146873,28,True,1,
12,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-01-06 11:13:33,2023-01-06 04:24:27,1689,72.0,279,13,942,238.0,378.0,380,2022-12-09 21:26:02,0.36b0,,386461,28.0,OpenTelemetry instrumentation for Python modules.,2.0,2.0,168.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,386461,27,True,1,
13,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2022-11-04 08:51:39,2022-11-04 08:47:33,653,17.0,232,34,506,4.0,217.0,2368,2022-11-04 08:56:49,10.2.1,8.0,25846,88.0,Ready-to-use and customizable users management for FastAPI.,,,53.0,https://pypi.org/project/fastapi-users,25846,26,True,1,
14,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-01-05 15:26:52,2023-01-05 15:19:31,370,33.0,98,16,200,95.0,108.0,996,2023-01-05 15:27:06,1.16.8,,33754,88.0,Asynchronous Python ODM for MongoDB.,505.0,505.0,37.0,https://pypi.org/project/beanie,33754,26,True,3,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2022-12-18 12:09:11,2022-12-18 12:08:33,372,6.0,54,6,143,30.0,32.0,441,2022-08-23 18:19:16,5.9.1,,125597,5.0,Instrument your FastAPI app.,415.0,415.0,16.0,https://pypi.org/project/prometheus-fastapi-instrumentator,125597,25,True,3,
16,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2022-12-09 05:44:43,2022-10-18 19:04:51,424,25.0,46,5,50,5.0,44.0,414,2022-10-18 18:47:20,1.8.3,3.0,12057,17.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,323.0,323.0,10.0,https://pypi.org/project/fastapi-login,12057,25,True,2,
17,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,146,49,472,46.0,260.0,2527,,,,16949,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,1379.0,1379.0,46.0,https://pypi.org/project/gino,16949,24,True,3,
18,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-01-04 11:13:08,2023-01-01 20:09:37,705,75.0,44,13,359,119.0,143.0,926,2023-01-01 20:10:16,0.8.0,,6116,26.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,118.0,118.0,20.0,https://pypi.org/project/prisma,6116,24,True,3,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2022-12-27 17:12:43,2022-10-19 15:03:24,361,2.0,227,30,32,27.0,66.0,1627,2021-08-31 03:28:51,1.0.3,,1984,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",78.0,78.0,11.0,https://pypi.org/project/fastapi-admin,1984,23,True,1,-1.0
20,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-01-04 04:02:52,2023-01-03 19:16:25,478,12.0,69,21,185,36.0,78.0,734,2023-01-03 20:08:22,0.9.2,,23124,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,17.0,https://pypi.org/project/odmantic,23124,22,True,3,1.0
21,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2023-01-05 15:35:25,2023-01-05 15:29:56,219,23.0,84,6,244,16.0,87.0,683,2022-11-22 11:45:49,0.8.0,,10884,21.0,SQLAlchemy Admin for FastAPI and Starlette.,,,23.0,https://pypi.org/project/sqladmin,10884,22,True,3,
22,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2022-12-08 06:50:05,2022-09-25 17:19:06,53,,32,10,23,10.0,9.0,464,2020-09-25 16:25:49,0.2.1,,40145,5.0,Adds simple SQLAlchemy support to FastAPI.,861.0,861.0,5.0,https://pypi.org/project/fastapi-sqlalchemy,40145,22,True,3,
23,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2023-01-01 08:43:20,2023-01-01 08:43:11,236,9.0,35,8,61,4.0,43.0,220,2022-11-10 14:28:01,3.5.1,,9370,18.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",10.0,10.0,15.0,https://pypi.org/project/fastapi-azure-auth,9370,22,True,2,
