,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
10,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-04-20 04:02:44,2023-04-20 04:02:37,1031,208.0,90,8,500,4.0,114.0,687,2023-04-18 09:17:03,0.12.2,,222486,33.0,FastAPI pagination.,1165.0,1165.0,30.0,https://pypi.org/project/fastapi-pagination,222486,30,True,1,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-04-20 03:05:42,2023-04-20 03:05:33,1187,29.0,62,16,591,55.0,173.0,1301,2023-01-29 12:21:40,0.12.1,,20439,76.0,python async orm with fastapi in mind and pydantic validation.,727.0,727.0,30.0,https://pypi.org/project/ormar,20439,29,True,2,
12,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-04-15 17:19:28,2023-03-31 19:43:43,383,10.0,111,16,216,42.0,197.0,1161,2023-04-12 08:10:30,1.18.0,,56048,92.0,Asynchronous Python ODM for MongoDB.,937.0,937.0,43.0,https://pypi.org/project/beanie,56048,29,True,3,
13,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-04-20 17:51:43,2023-04-19 17:23:21,1767,63.0,335,14,1046,268.0,439.0,429,2023-03-22 16:52:12,0.38b0,,627654,30.0,OpenTelemetry instrumentation for Python modules.,5.0,5.0,193.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,627654,29,True,1,
14,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-04-16 12:29:26,2023-04-06 07:22:11,748,37.0,44,14,402,137.0,156.0,1097,2023-03-05 18:54:43,0.8.2,,15013,28.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,207.0,207.0,21.0,https://pypi.org/project/prisma,15013,28,True,3,1.0
15,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-04-20 17:12:50,2023-04-20 17:12:50,1668,24.0,68,11,383,81.0,211.0,1003,2023-03-05 21:52:28,0.109.0,,14234,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",252.0,252.0,39.0,https://pypi.org/project/piccolo,14234,28,True,3,
16,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-04-19 17:55:26,2023-04-19 17:55:19,412,40.0,58,4,169,21.0,50.0,516,2023-03-20 20:07:18,6.0.0,,221181,10.0,Instrument your FastAPI app.,594.0,594.0,24.0,https://pypi.org/project/prometheus-fastapi-instrumentator,221181,27,True,3,
17,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2023-03-27 14:47:53,2023-03-27 14:44:49,451,24.0,48,5,53,6.0,45.0,454,2023-03-27 14:40:30,1.9.0,3.0,15302,18.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,452.0,452.0,12.0,https://pypi.org/project/fastapi-login,15302,25,True,2,
18,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,143,49,472,45.0,262.0,2556,,,,19806,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2107.0,2107.0,46.0,https://pypi.org/project/gino,19806,24,True,3,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2023-04-10 02:17:58,2023-04-10 02:17:56,370,7.0,243,32,34,28.0,67.0,1794,2021-08-31 03:28:51,1.0.3,,3745,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",121.0,121.0,12.0,https://pypi.org/project/fastapi-admin,3745,24,True,1,
20,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2023-04-14 08:15:17,2023-04-04 11:43:33,259,23.0,43,8,72,4.0,54.0,248,2023-04-04 11:49:37,4.0.0,,18815,19.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",29.0,29.0,17.0,https://pypi.org/project/fastapi-azure-auth,18815,23,True,2,
21,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2023-04-20 08:15:36,2023-04-20 08:15:34,252,31.0,101,9,279,11.0,104.0,862,2023-04-15 08:05:41,0.10.2,,20711,25.0,SQLAlchemy Admin for FastAPI and Starlette.,,,27.0,https://pypi.org/project/sqladmin,20711,22,True,3,
22,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2023-02-14 21:41:04,2022-09-25 17:19:06,53,,33,11,25,10.0,9.0,495,2020-09-25 16:25:49,0.2.1,,49415,5.0,Adds simple SQLAlchemy support to FastAPI.,1149.0,1149.0,5.0,https://pypi.org/project/fastapi-sqlalchemy,49415,22,True,3,
23,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2023-04-14 08:03:52,2022-11-24 13:13:44,45,,32,7,11,10.0,12.0,245,2022-11-16 14:00:58,0.1.5,,21960,6.0,A request rate limiter for fastapi.,204.0,204.0,6.0,https://pypi.org/project/fastapi-limiter,21960,22,True,1,1.0
24,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-04-17 07:57:21,2022-01-20 14:55:31,1149,,39,21,478,9.0,131.0,843,2021-11-15 11:05:03,1.4.1,,1614,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,1614,21,True,3,
25,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-04-18 05:29:38,2023-01-03 19:16:25,478,,72,21,211,43.0,80.0,788,2023-01-03 20:08:22,0.9.2,,14389,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,17.0,https://pypi.org/project/odmantic,14389,21,True,3,
26,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2023-04-19 19:28:05,2023-04-19 19:28:03,513,95.0,31,10,376,,23.0,477,2023-02-17 20:35:58,0.9.0,,471,28.0,Ready to use and Customizable Authentications and Authorisations Management for FastAPI.,6.0,6.0,12.0,https://pypi.org/project/authx,471,21,True,2,
27,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-03-14 11:50:30,2022-05-12 10:03:14,61,,31,4,38,26.0,18.0,271,2022-01-06 12:47:03,0.4.3,,23377,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",64.0,64.0,6.0,https://pypi.org/project/fastapi-cloudauth,23377,20,True,3,
28,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2023-04-17 22:12:31,2023-04-17 22:11:20,620,19.0,31,6,171,26.0,83.0,216,2023-04-17 22:12:32,0.47.0,,2165,27.0,A powerful web admin for your database.,,,17.0,https://pypi.org/project/piccolo-admin,2165,20,True,3,
29,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,92,39,78,15.0,64.0,1711,2021-11-29 09:20:38,0.3.1,,4511,8.0,An async ORM.,,,18.0,https://pypi.org/project/orm,4511,18,True,3,
30,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2022-10-30 06:32:55,2020-11-11 05:05:27,123,,84,7,17,44.0,36.0,503,2020-11-06 11:15:11,0.5.0,,37529,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,37529,17,True,3,
31,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-03-24 14:09:26,2022-11-28 05:26:04,66,,29,1,13,1.0,8.0,184,2022-10-19 08:06:27,1.2.0,,625,2.0,"API-key based security utilities for FastAPI, focused on simplicity of use.",,,5.0,https://pypi.org/project/fastapi-simple-security,625,14,True,3,
32,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2022-10-01 23:44:25,2022-05-15 23:48:21,59,,4,2,5,,3.0,112,2022-03-11 11:15:48,0.5.0,17.0,2868,5.0,Implements authentication and authorization as FastAPI dependencies.,34.0,34.0,3.0,https://pypi.org/project/fastapi-security,2868,14,True,3,
33,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2023-02-11 22:11:31,2023-02-11 22:11:27,56,5.0,23,8,12,1.0,12.0,128,,,,245,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,7.0,https://pypi.org/project/fastapi-chameleon,245,12,True,1,
34,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2023-02-11 22:11:32,2021-03-29 20:16:20,21,,10,2,6,,,60,,,,123,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,123,9,True,3,
35,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,3,5,4,1.0,1.0,109,,,,197,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,197,8,True,3,
36,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,8,3,24,5.0,1.0,20,,,,98,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,98,8,True,3,
