,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-10-04 19:54:15,2023-10-04 19:54:07,16580,153.0,1202,91,681,172.0,7308.0,7808,2023-09-18 21:15:03,rel_2_0_21,45853.0,92213827,100.0,The Database Toolkit for Python.,642385.0,642385.0,656.0,https://pypi.org/project/sqlalchemy,92212892,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-10-04 06:58:22,2023-10-04 06:58:22,4085,3.0,1141,139,1104,343.0,1322.0,4059,2023-03-03 10:21:35,0.27.0,,968943,41.0,A Python Object-Document-Mapper for working with MongoDB.,21591.0,21591.0,387.0,https://pypi.org/project/mongoengine,968943,37,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-10-03 06:03:09,2023-08-30 21:41:17,1754,7.0,795,142,538,102.0,874.0,7799,2023-07-26 06:47:55,3.3.0,,1712717,59.0,GraphQL framework for Python.,18876.0,18876.0,206.0,https://pypi.org/project/graphene,1712717,36,True,1,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-10-05 03:00:24,2023-10-05 03:00:24,1185,10.0,326,41,479,456.0,494.0,3848,2023-08-11 03:42:54,0.20.0,13.0,96597,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6357.0,6357.0,122.0,https://pypi.org/project/tortoise-orm,96597,34,True,2,1.0
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-09-08 01:39:49,2023-09-05 16:58:54,1745,12.0,190,90,225,,,2220,2023-08-31 20:43:19,3.3.1,,1167122,12.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,70998.0,70998.0,45.0,https://pypi.org/project/motor,1167122,34,True,2,
5,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-09-27 01:48:28,2023-08-01 09:19:41,246,10.0,460,144,254,179.0,147.0,10828,2022-08-30 17:56:11,0.0.8,,536379,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",7558.0,7558.0,53.0,https://pypi.org/project/sqlmodel,536379,33,True,1,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-10-05 03:21:13,2023-10-03 12:23:19,2962,134.0,442,43,2217,331.0,498.0,3474,2023-10-03 12:23:57,0.209.5,361.0,522,100.0,A GraphQL library for Python that leverages type annotations.,2264.0,2264.0,222.0,https://pypi.org/project/strawberry,450,32,True,2,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-10-04 19:58:05,2023-10-04 19:58:04,5422,85.0,1013,241,1381,,,3928,2023-08-22 13:42:54,4.5.0,,22491583,28.0,PyMongo - the Official MongoDB Python driver.,,,205.0,https://pypi.org/project/pymongo,22491583,31,True,3,
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-09-24 11:03:36,2023-08-26 08:23:06,716,20.0,305,36,545,4.0,242.0,3447,2023-08-26 08:37:15,12.1.2,84.0,56569,97.0,Ready-to-use and customizable users management for FastAPI.,2033.0,2033.0,62.0,https://pypi.org/project/fastapi-users,56568,31,True,1,
9,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-06-27 14:25:22,2023-06-27 14:21:08,1679,,173,40,628,45.0,251.0,2072,2023-06-27 14:25:22,0.20.1,,252699,38.0,Python library for implementing GraphQL servers using schema-first approach.,1367.0,1367.0,69.0,https://pypi.org/project/ariadne,252699,31,True,3,
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-10-04 09:42:13,2023-10-02 21:18:14,423,19.0,153,19,265,51.0,262.0,1471,2023-09-16 23:02:42,1.22.6,,142676,100.0,Asynchronous Python ODM for MongoDB.,1501.0,1501.0,57.0,https://pypi.org/project/beanie,142676,31,True,3,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-10-04 03:02:55,2023-10-04 03:02:47,1290,54.0,73,16,724,65.0,176.0,1449,2023-06-18 17:05:55,0.12.2,,49733,77.0,python async orm with fastapi in mind and pydantic validation.,888.0,888.0,33.0,https://pypi.org/project/ormar,49733,31,True,2,
12,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-10-05 04:02:20,2023-10-05 04:02:12,1420,206.0,104,8,690,10.0,141.0,839,2023-09-26 10:39:34,0.12.10,,302518,41.0,FastAPI pagination.,1607.0,1607.0,38.0,https://pypi.org/project/fastapi-pagination,302518,31,True,1,
13,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-10-05 17:09:41,2023-10-04 21:51:20,775,13.0,61,16,433,155.0,169.0,1331,2023-08-28 10:13:22,0.10.0,,58090,31.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,2385.0,2385.0,25.0,https://pypi.org/project/prisma,58090,29,True,3,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-10-04 21:31:49,2023-09-16 08:25:42,1717,18.0,74,14,415,89.0,236.0,1117,2023-09-11 19:45:44,0.121.0,,16499,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",287.0,287.0,42.0,https://pypi.org/project/piccolo,16499,29,True,3,
15,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-10-04 23:39:37,2023-10-04 20:20:39,1829,19.0,395,17,1162,304.0,501.0,505,2023-09-11 21:54:52,0.41b0,,1283602,33.0,OpenTelemetry instrumentation for Python modules.,10.0,10.0,216.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,1283602,29,True,1,1.0
16,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-10-02 23:57:01,2023-07-21 18:03:39,425,13.0,65,4,189,21.0,53.0,640,2023-07-15 09:42:37,6.1.0,,413562,11.0,Instrument your FastAPI with Prometheus metrics.,902.0,902.0,25.0,https://pypi.org/project/prometheus-fastapi-instrumentator,413562,28,True,3,
17,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2023-10-02 14:15:42,2023-10-02 13:26:47,310,33.0,126,11,345,16.0,147.0,1226,2023-10-02 14:14:45,0.15.1,,39603,33.0,SQLAlchemy Admin for FastAPI and Starlette.,363.0,363.0,40.0,https://pypi.org/project/sqladmin,39603,27,True,1,
18,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2023-10-04 12:41:31,2023-10-04 12:40:00,288,15.0,52,10,87,4.0,62.0,319,2023-07-31 19:41:07,4.2.1,,76557,25.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",49.0,49.0,21.0,https://pypi.org/project/fastapi-azure-auth,76557,26,True,2,1.0
19,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,146,49,472,45.0,262.0,2600,,,,60250,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2263.0,2263.0,46.0,https://pypi.org/project/gino,60250,25,True,3,1.0
20,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2023-07-27 09:29:42,2023-07-27 09:29:42,379,5.0,279,34,37,34.0,70.0,2162,2021-08-31 03:28:51,1.0.3,,3070,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",198.0,198.0,13.0,https://pypi.org/project/fastapi-admin,3070,24,True,3,-1.0
21,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2023-10-05 12:35:14,2023-06-08 11:47:57,235,,61,17,91,25.0,53.0,787,,,,146941,,A rate limiter for Starlette and FastAPI.,1443.0,1443.0,22.0,https://pypi.org/project/slowapi,146941,24,True,1,
22,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2023-10-03 00:05:28,2023-07-27 11:36:00,460,7.0,53,7,65,6.0,45.0,520,2023-07-27 11:43:53,1.9.1,3.0,23189,19.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,651.0,651.0,14.0,https://pypi.org/project/fastapi-login,23189,24,True,2,
23,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2023-09-26 22:18:45,2022-09-25 17:19:06,53,,34,12,26,12.0,10.0,531,2020-09-25 16:25:49,0.2.1,,78804,5.0,Adds simple SQLAlchemy support to FastAPI.,1556.0,1556.0,5.0,https://pypi.org/project/fastapi-sqlalchemy,78804,23,True,3,
24,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,39,22,491,10.0,131.0,847,2021-11-15 11:05:03,1.4.1,,2421,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,2421,21,True,3,
25,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2023-09-25 07:35:52,2023-06-05 08:28:34,51,,39,8,14,13.0,13.0,321,2022-11-16 14:00:58,0.1.5,,28315,6.0,A request rate limiter for fastapi.,611.0,611.0,9.0,https://pypi.org/project/fastapi-limiter,28315,21,True,3,
26,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-09-12 11:51:47,2023-01-03 19:16:25,478,,77,21,215,52.0,81.0,846,2023-01-03 20:08:22,0.9.2,,15367,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,16.0,https://pypi.org/project/odmantic,15367,20,True,3,
