,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-12-21 10:21:28,2023-12-20 20:41:54,16723,163.0,1241,88,719,197.0,7402.0,8150,2023-11-02 14:52:13,rel_2_0_23,47808.0,102881896,100.0,The Database Toolkit for Python.,687547.0,687547.0,672.0,https://pypi.org/project/sqlalchemy,102880940,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-12-19 22:57:55,2023-12-16 23:36:18,4105,22.0,1141,137,1110,345.0,1331.0,4104,2023-03-03 10:21:35,0.27.0,,1370048,41.0,A Python Object-Document-Mapper for working with MongoDB.,22424.0,22424.0,389.0,https://pypi.org/project/mongoengine,1370048,38,True,1,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-12-18 19:33:00,2023-12-10 20:20:18,367,121.0,490,153,311,173.0,153.0,11794,2023-12-04 14:53:29,0.0.14,,665072,13.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",8755.0,8755.0,71.0,https://pypi.org/project/sqlmodel,665072,37,True,1,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-11-28 12:05:57,2023-10-06 20:15:26,1755,1.0,798,141,541,104.0,876.0,7865,2023-07-26 06:47:55,3.3.0,,2102191,59.0,GraphQL framework for Python.,19561.0,19561.0,207.0,https://pypi.org/project/graphene,2102191,35,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-12-15 20:59:36,2023-12-15 20:59:36,1762,17.0,196,91,240,,,2255,2023-11-14 21:54:12,3.3.2,,1437024,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,77200.0,77200.0,47.0,https://pypi.org/project/motor,1437024,35,True,2,1.0
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-12-06 08:46:36,2023-12-06 08:46:35,1191,7.0,339,42,488,474.0,505.0,3996,2023-08-11 03:42:54,0.20.0,13.0,110528,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6794.0,6794.0,125.0,https://pypi.org/project/tortoise-orm,110528,33,True,2,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-12-20 19:40:58,2023-12-15 11:11:48,1712,33.0,176,39,637,45.0,255.0,2096,2023-11-08 15:28:41,0.21.0,,173283,39.0,Python library for implementing GraphQL servers using schema-first approach.,1475.0,1475.0,71.0,https://pypi.org/project/ariadne,173283,33,True,2,
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-12-20 19:05:28,2023-12-19 14:44:18,3023,70.0,467,45,2332,357.0,517.0,3570,2023-12-18 17:51:46,0.217.0,447.0,644,100.0,A GraphQL library for Python that leverages type annotations.,2552.0,2552.0,236.0,https://pypi.org/project/strawberry,570,32,True,3,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-12-20 23:00:29,2023-12-19 23:42:23,5493,75.0,1023,240,1458,,,3976,2023-11-29 15:44:00,4.6.1,,23918506,30.0,PyMongo - the Official MongoDB Python driver.,,,206.0,https://pypi.org/project/pymongo,23918506,31,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-10-23 04:50:08,2023-08-26 08:23:06,716,,325,37,546,7.0,245.0,3699,2023-08-26 08:37:15,12.1.2,159.0,75959,97.0,Ready-to-use and customizable users management for FastAPI.,2488.0,2488.0,62.0,https://pypi.org/project/fastapi-users,75956,31,True,1,
