,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-03-23 10:49:37,2023-03-22 23:54:57,16122,348.0,1073,90,592,160.0,7026.0,6974,2023-03-18 17:08:51,rel_1_4_47,40488.0,75508830,100.0,The Database Toolkit for Python.,537588.0,537588.0,608.0,https://pypi.org/project/sqlalchemy,75507866,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-03-03 20:31:34,2023-03-03 10:15:06,4071,55.0,1140,138,1096,342.0,1306.0,3966,2023-03-03 10:21:35,0.27.0,,1157309,41.0,A Python Object-Document-Mapper for working with MongoDB.,19657.0,19657.0,385.0,https://pypi.org/project/mongoengine,1157309,40,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-03-17 17:59:41,2023-03-13 20:24:16,1742,7.0,780,143,520,102.0,871.0,7613,2023-03-13 20:25:52,3.2.2,,2057480,58.0,GraphQL framework for Python.,16838.0,16838.0,198.0,https://pypi.org/project/graphene,2057480,35,True,1,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-03-21 12:20:36,2023-02-12 13:56:56,1159,4.0,297,41,453,389.0,472.0,3449,2023-01-30 02:31:19,0.19.3,10.0,95182,100.0,"Familiar asyncio ORM for python, built with relations in mind.",5217.0,5217.0,118.0,https://pypi.org/project/tortoise-orm,95182,33,True,2,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-03-21 23:59:13,2023-03-21 23:59:13,1718,8.0,178,88,196,,,2132,2022-10-25 20:56:31,3.1.1,,1409716,8.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,54038.0,54038.0,42.0,https://pypi.org/project/motor,1409716,33,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-03-23 16:53:58,2023-03-23 16:53:58,1565,33.0,159,40,604,46.0,233.0,1976,2023-02-22 11:33:08,0.18.1,,143364,34.0,Python library for implementing GraphQL servers using schema-first approach.,1160.0,1160.0,65.0,https://pypi.org/project/ariadne,143364,33,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-03-21 22:43:07,2023-03-21 22:40:22,2627,123.0,373,42,1890,259.0,430.0,3043,2023-03-21 22:40:44,0.165.1,432.0,517,100.0,A GraphQL library for Python that leverages type annotations.,1650.0,1650.0,185.0,https://pypi.org/project/strawberry,456,32,True,3,
7,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-03-09 06:30:38,2023-02-21 11:02:54,236,8.0,402,125,228,177.0,145.0,9599,2022-08-30 17:56:11,0.0.8,,378796,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",5355.0,5355.0,54.0,https://pypi.org/project/sqlmodel,378796,31,True,1,
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-03-23 17:22:11,2023-03-23 17:21:26,674,21.0,248,34,513,5.0,222.0,2565,2023-03-20 14:08:00,10.4.1,26.0,40441,91.0,Ready-to-use and customizable users management for FastAPI.,966.0,966.0,55.0,https://pypi.org/project/fastapi-users,40441,31,True,1,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-03-21 23:59:35,2023-03-21 23:59:35,5227,41.0,984,239,1170,,,3803,2022-11-17 21:50:05,4.3.3,,20598944,25.0,PyMongo - the Official MongoDB Python driver.,,,195.0,https://pypi.org/project/pymongo,20598944,30,True,3,
