,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-09-28 17:27:18,2023-09-16 22:58:36,422,20.0,152,18,264,52.0,255.0,1459,2023-09-16 23:02:42,1.22.6,,139406,100.0,Asynchronous Python ODM for MongoDB.,1484.0,1484.0,57.0,https://pypi.org/project/beanie,139406,31,True,3,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-09-28 02:18:32,2023-09-28 02:18:25,1286,56.0,73,16,718,64.0,176.0,1443,2023-06-18 17:05:55,0.12.2,,45683,77.0,python async orm with fastapi in mind and pydantic validation.,885.0,885.0,33.0,https://pypi.org/project/ormar,45683,31,True,2,
12,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-09-28 03:41:39,2023-09-28 03:41:31,1408,208.0,105,8,684,8.0,141.0,833,2023-09-26 10:39:34,0.12.10,,303053,41.0,FastAPI pagination.,1585.0,1585.0,38.0,https://pypi.org/project/fastapi-pagination,303053,31,True,1,
13,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-09-19 08:11:31,2023-09-16 13:49:27,774,14.0,61,16,430,155.0,168.0,1320,2023-08-28 10:13:22,0.10.0,,57442,31.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,2358.0,2358.0,25.0,https://pypi.org/project/prisma,57442,29,True,3,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-09-16 08:25:43,2023-09-16 08:25:42,1717,20.0,74,14,414,88.0,236.0,1111,2023-09-11 19:45:44,0.121.0,,14210,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",284.0,284.0,42.0,https://pypi.org/project/piccolo,14210,29,True,3,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-09-01 05:49:15,2023-07-21 18:03:39,425,13.0,64,4,185,21.0,53.0,634,2023-07-15 09:42:37,6.1.0,,416814,11.0,Instrument your FastAPI with Prometheus metrics.,891.0,891.0,25.0,https://pypi.org/project/prometheus-fastapi-instrumentator,416814,28,True,1,
16,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-09-28 14:55:21,2023-09-12 21:47:30,1828,19.0,395,18,1155,298.0,498.0,504,2023-09-11 21:54:52,0.41b0,,1215363,33.0,OpenTelemetry instrumentation for Python modules.,9.0,9.0,216.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,1215363,28,True,1,
17,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2023-09-26 08:40:40,2023-09-26 08:40:38,308,31.0,125,11,342,15.0,147.0,1217,2023-09-19 07:38:43,0.15.0,,39355,32.0,SQLAlchemy Admin for FastAPI and Starlette.,351.0,351.0,40.0,https://pypi.org/project/sqladmin,39355,27,True,1,
18,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2023-07-27 09:29:42,2023-07-27 09:29:42,379,7.0,277,34,37,33.0,70.0,2152,2021-08-31 03:28:51,1.0.3,,2620,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",196.0,196.0,13.0,https://pypi.org/project/fastapi-admin,2620,25,True,3,1.0
19,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2023-09-14 18:17:03,2023-09-14 18:15:06,281,8.0,52,10,84,4.0,62.0,317,2023-07-31 19:41:07,4.2.1,,75600,25.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",44.0,44.0,21.0,https://pypi.org/project/fastapi-azure-auth,75600,25,True,2,-1.0
20,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,146,49,472,45.0,262.0,2598,,,,53373,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2262.0,2262.0,46.0,https://pypi.org/project/gino,53373,24,True,3,
21,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2023-09-01 19:12:56,2023-06-08 11:47:57,235,,61,17,90,25.0,53.0,783,,,,142726,,A rate limiter for Starlette and FastAPI.,1422.0,1422.0,22.0,https://pypi.org/project/slowapi,142726,24,True,1,
22,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2023-09-21 20:53:15,2023-07-27 11:36:00,460,8.0,53,7,64,6.0,45.0,519,2023-07-27 11:43:53,1.9.1,3.0,23722,19.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,642.0,642.0,14.0,https://pypi.org/project/fastapi-login,23722,24,True,2,
23,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2023-09-26 22:18:45,2022-09-25 17:19:06,53,,34,12,26,12.0,10.0,530,2020-09-25 16:25:49,0.2.1,,75797,5.0,Adds simple SQLAlchemy support to FastAPI.,1542.0,1542.0,5.0,https://pypi.org/project/fastapi-sqlalchemy,75797,23,True,3,
24,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,95,41,78,16.0,64.0,1739,2021-11-29 09:20:38,0.3.1,,3958,8.0,An async ORM.,484.0,484.0,18.0,https://pypi.org/project/orm,3958,22,True,3,
25,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,39,22,491,10.0,131.0,847,2021-11-15 11:05:03,1.4.1,,2264,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,2264,21,True,3,
26,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2023-09-21 21:00:49,2023-09-02 01:23:01,697,51.0,34,13,438,3.0,24.0,568,2023-06-01 19:18:33,0.9.1,,202,29.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,9.0,9.0,12.0,https://pypi.org/project/authx,202,21,True,2,1.0
27,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2023-09-25 07:35:52,2023-06-05 08:28:34,51,,39,8,14,12.0,13.0,321,2022-11-16 14:00:58,0.1.5,,27034,6.0,A request rate limiter for fastapi.,598.0,598.0,9.0,https://pypi.org/project/fastapi-limiter,27034,21,True,3,
28,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-09-12 11:51:47,2023-01-03 19:16:25,478,,77,21,215,52.0,81.0,843,2023-01-03 20:08:22,0.9.2,,15863,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,16.0,https://pypi.org/project/odmantic,15863,20,True,3,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2023-09-15 06:04:30,2023-09-11 12:04:51,653,22.0,34,5,190,30.0,94.0,246,2023-09-11 12:04:37,0.58.0,,1226,38.0,A powerful web admin for your database.,,,17.0,https://pypi.org/project/piccolo-admin,1226,20,True,3,
30,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,33,4,39,28.0,18.0,297,2022-01-06 12:47:03,0.4.3,,28659,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",73.0,73.0,6.0,https://pypi.org/project/fastapi-cloudauth,28659,19,True,3,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2023-08-15 08:33:45,2020-11-11 05:05:27,123,,96,8,19,46.0,36.0,556,2020-11-06 11:15:11,0.5.0,,45149,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,45149,18,True,3,
32,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-07-18 14:08:40,2023-07-18 14:06:25,88,8.0,31,1,16,1.0,9.0,243,2023-07-18 14:06:40,1.3.0,,504,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,504,15,True,3,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,6,2,6,1.0,3.0,121,2022-03-11 11:15:48,0.5.0,28.0,4260,5.0,Implements authentication and authorization as FastAPI dependencies.,42.0,42.0,3.0,https://pypi.org/project/fastapi-security,4260,15,True,3,
34,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2023-02-11 22:11:31,2023-02-11 22:11:27,56,,24,9,12,1.0,12.0,130,,,,346,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,7.0,https://pypi.org/project/fastapi-chameleon,346,11,True,1,
35,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2023-02-11 22:11:32,2021-03-29 20:16:20,21,,10,2,6,,,63,,,,134,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,134,8,True,3,-1.0
36,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,8,3,24,5.0,1.0,21,,,,26,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,26,8,True,3,
37,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,5,5,4,1.0,1.0,122,,,,215,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,215,7,True,3,
