,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-03-14 12:49:19,2024-03-14 03:22:37,16877,158.0,1277,96,768,210.0,7483.0,8554,2024-03-04 13:41:20,rel_2_0_28,48287.0,109437233.0,100.0,The Database Toolkit for Python.,735398.0,735398.0,699.0,https://pypi.org/project/sqlalchemy,109436184.0,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-03-10 11:56:26,2024-03-10 11:56:26,4154,48.0,1148,137,1119,340.0,1343.0,4142,2024-03-07 17:35:36,0.28.2,,1421070.0,44.0,A Python Object-Document-Mapper for working with MongoDB.,23281.0,23281.0,391.0,https://pypi.org/project/mongoengine,1421070.0,40,True,1,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2024-03-13 19:31:41,2024-03-13 19:31:41,378,11.0,513,151,336,173.0,153.0,12534,2024-02-17 13:54:28,0.0.16,,1067051.0,15.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",10311.0,10311.0,71.0,https://pypi.org/project/sqlmodel,1067051.0,36,True,1,1.0
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-02-18 00:38:53,2023-10-06 20:15:26,1755,,798,143,541,107.0,877.0,7932,2023-07-26 06:47:55,3.3.0,,3849106.0,59.0,GraphQL framework for Python.,20249.0,20249.0,207.0,https://pypi.org/project/graphene,3849106.0,36,True,1,1.0
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-03-13 00:08:31,2024-03-13 00:08:31,1782,20.0,201,91,261,,,2300,2023-11-14 21:54:12,3.3.2,,1622150.0,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,84307.0,84307.0,50.0,https://pypi.org/project/motor,1622150.0,35,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-02-29 17:08:34,2024-02-29 17:08:34,1809,97.0,176,39,650,31.0,272.0,2125,2024-01-31 15:58:31,0.22.0,,248606.0,42.0,Python library for implementing GraphQL servers using schema-first approach.,1538.0,1538.0,72.0,https://pypi.org/project/ariadne,248606.0,34,True,2,
6,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-03-14 03:16:56,2024-03-14 03:15:33,1775,199.0,114,10,876,9.0,178.0,980,2024-03-05 12:30:31,0.12.19,,556608.0,50.0,FastAPI pagination.,2072.0,2072.0,40.0,https://pypi.org/project/fastapi-pagination,556608.0,33,True,1,
7,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-03-05 16:41:24,2024-02-13 12:48:28,1194,3.0,339,43,496,500.0,508.0,4155,2023-08-11 03:42:54,0.20.0,13.0,129260.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",7287.0,7287.0,126.0,https://pypi.org/project/tortoise-orm,129260.0,32,True,2,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-03-13 12:38:12,2024-03-12 16:52:27,5556,65.0,1028,239,1546,,,4015,2024-02-21 21:43:51,4.6.2,,25928680.0,31.0,PyMongo - the Official MongoDB Python driver.,,,209.0,https://pypi.org/project/pymongo,25928680.0,32,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-03-13 16:21:58,2024-03-11 13:16:20,744,28.0,342,41,562,6.0,254.0,3948,2024-03-11 13:30:38,13.0.0,175.0,87236.0,99.0,Ready-to-use and customizable users management for FastAPI.,2925.0,2925.0,65.0,https://pypi.org/project/fastapi-users,87233.0,32,True,1,
