,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2022-12-15 16:41:23,2022-12-15 09:27:03,15741,299.0,999,93,542,161.0,6807.0,6434,2022-12-10 18:51:31,rel_1_4_45,39082.0,60947587,100.0,The Database Toolkit for Python.,476421.0,476421.0,583.0,https://pypi.org/project/sqlalchemy,60946585,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2022-12-09 19:40:16,2022-10-24 20:06:52,3996,9.0,1135,136,1075,356.0,1279.0,3911,2022-07-17 21:55:17,0.24.2,,834014,38.0,A Python Object-Document-Mapper for working with MongoDB.,18387.0,18387.0,379.0,https://pypi.org/project/mongoengine,834014,38,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2022-12-11 20:07:51,2022-12-11 20:05:25,1734,14.0,770,146,509,104.0,864.0,7495,2022-12-11 20:07:51,3.2.1,,1958622,57.0,GraphQL framework for Python.,14529.0,14529.0,194.0,https://pypi.org/project/graphene,1958622,36,True,1,
3,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2022-12-14 23:15:24,2022-12-13 22:06:27,1709,8.0,177,90,188,,,2054,2022-10-25 20:56:31,3.1.1,,3501610,8.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,42871.0,42871.0,41.0,https://pypi.org/project/motor,3501610,34,True,2,-1.0
4,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2022-12-09 09:39:14,2022-11-28 08:07:36,1154,16.0,285,41,436,367.0,459.0,3282,2022-07-11 09:39:45,0.19.2,9.0,80068,99.0,"Familiar asyncio ORM for python, built with relations in mind.",3584.0,3584.0,115.0,https://pypi.org/project/tortoise-orm,80068,33,True,2,
5,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2022-12-15 02:44:27,2022-11-12 06:44:52,226,40.0,378,116,212,161.0,138.0,9049,2022-08-30 17:56:11,0.0.8,,412219,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",2365.0,2365.0,54.0,https://pypi.org/project/sqlmodel,412219,32,True,1,
6,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2022-12-12 11:29:23,2022-12-06 23:29:48,5183,59.0,979,238,1124,,,3736,2022-11-17 21:50:05,4.3.3,,22954042,24.0,PyMongo - the Python driver for MongoDB.,,,195.0,https://pypi.org/project/pymongo,22954042,31,True,3,
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2022-12-15 04:21:14,2022-12-13 16:01:21,2496,184.0,337,43,1729,225.0,379.0,2797,2022-12-13 16:01:44,0.151.0,362.0,402,100.0,A GraphQL library for Python that leverages type annotations.,854.0,854.0,166.0,https://pypi.org/project/strawberry,342,31,True,2,
8,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2022-12-14 02:18:55,2022-12-14 02:13:50,1149,75.0,59,15,509,43.0,168.0,1181,2022-10-21 17:55:17,0.12.0,,14143,75.0,python async orm with fastapi in mind and pydantic validation.,483.0,483.0,30.0,https://pypi.org/project/ormar,14143,30,True,2,
9,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2022-12-15 11:46:51,2022-12-15 11:46:49,1532,31.0,153,40,579,29.0,220.0,1901,2022-12-14 14:38:59,0.17.0,,182878,28.0,Python library for implementing GraphQL servers using schema-first approach.,,,62.0,https://pypi.org/project/ariadne,182878,28,True,3,
10,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2022-12-14 06:20:34,2022-12-13 23:25:39,1628,51.0,61,11,343,66.0,187.0,901,2022-12-08 20:29:18,0.101.0,,8324,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",128.0,128.0,36.0,https://pypi.org/project/piccolo,8324,28,True,3,2.0
11,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2022-12-12 10:15:25,2022-12-12 10:15:21,782,119.0,73,8,364,2.0,102.0,543,2022-12-11 09:31:13,0.11.1,,162928,27.0,FastAPI pagination.,721.0,721.0,22.0,https://pypi.org/project/fastapi-pagination,162928,28,True,1,
12,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2022-12-15 12:48:55,2022-12-09 22:33:22,1667,70.0,270,14,910,212.0,362.0,368,2022-12-09 21:26:02,0.36b0,,515952,28.0,OpenTelemetry instrumentation for Python modules.,2.0,2.0,167.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,515952,28,True,1,
13,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2022-12-15 14:17:20,2022-12-01 12:43:15,355,47.0,93,17,188,111.0,88.0,956,2022-11-18 14:35:11,1.15.4,,36400,77.0,Asynchronous Python ODM for MongoDB.,464.0,464.0,33.0,https://pypi.org/project/beanie,36400,27,True,3,
14,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2022-11-04 08:51:39,2022-11-04 08:47:33,653,18.0,233,33,506,3.0,217.0,2318,2022-11-04 08:56:49,10.2.1,7.0,29108,88.0,Ready-to-use and customizable users management for FastAPI.,,,53.0,https://pypi.org/project/fastapi-users,29108,26,True,1,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2022-12-09 07:32:08,2022-08-23 18:19:01,366,,54,5,142,29.0,32.0,426,2022-08-23 18:19:16,5.9.1,,155808,5.0,Instrument your FastAPI app.,388.0,388.0,16.0,https://pypi.org/project/prometheus-fastapi-instrumentator,155808,25,True,3,
16,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2022-12-09 05:44:43,2022-10-18 19:04:51,424,25.0,45,5,50,4.0,44.0,406,2022-10-18 18:47:20,1.8.3,3.0,12716,17.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,312.0,312.0,10.0,https://pypi.org/project/fastapi-login,12716,25,True,2,
17,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,146,49,472,46.0,260.0,2521,,,,21511,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,1346.0,1346.0,46.0,https://pypi.org/project/gino,21511,24,True,3,
18,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2022-12-15 07:55:26,2022-10-19 15:03:24,361,3.0,226,30,31,25.0,66.0,1605,2021-08-31 03:28:51,1.0.3,,2168,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",74.0,74.0,11.0,https://pypi.org/project/fastapi-admin,2168,24,True,1,
