,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-04-10 20:42:24,2024-04-10 20:42:08,16919,148.0,1295,96,774,212.0,7505.0,8694,2024-03-23 21:53:32,rel_2_0_29,47961.0,110577777.0,100.0,The Database Toolkit for Python.,753245.0,753245.0,703.0,https://pypi.org/project/sqlalchemy,110576735.0,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-04-01 01:35:28,2024-03-10 11:56:26,4154,18.0,1150,137,1120,345.0,1343.0,4156,2024-03-07 17:35:36,0.28.2,,1205302.0,44.0,A Python Object-Document-Mapper for working with MongoDB.,23569.0,23569.0,391.0,https://pypi.org/project/mongoengine,1205302.0,39,True,1,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2024-04-09 22:35:28,2024-04-08 23:08:14,389,20.0,538,154,359,174.0,154.0,12839,2024-02-17 13:54:28,0.0.16,,1191924.0,15.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",11124.0,11124.0,72.0,https://pypi.org/project/sqlmodel,1191924.0,36,True,1,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-03-24 05:13:00,2023-10-06 20:15:26,1755,,798,143,542,109.0,877.0,7967,2023-07-26 06:47:55,3.3.0,,6616147.0,59.0,GraphQL framework for Python.,20632.0,20632.0,207.0,https://pypi.org/project/graphene,6616147.0,36,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-04-01 14:00:51,2024-04-01 14:00:51,1791,29.0,203,91,268,,,2317,2024-03-26 18:57:20,3.4.0,,1629277.0,14.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,86568.0,86568.0,52.0,https://pypi.org/project/motor,1629277.0,35,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-04-09 09:00:03,2024-04-09 09:00:03,1833,97.0,177,39,654,28.0,275.0,2136,2024-03-18 10:27:12,0.23.0,,239275.0,43.0,Python library for implementing GraphQL servers using schema-first approach.,1559.0,1559.0,74.0,https://pypi.org/project/ariadne,239275.0,34,True,2,
6,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-04-11 16:57:19,2024-04-11 16:57:19,1971,110.0,485,16,1378,376.0,624.0,604,2024-03-28 19:31:45,0.45b0,,3637771.0,37.0,OpenTelemetry instrumentation for Python modules.,1342.0,1342.0,243.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,3637771.0,34,True,1,
7,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-04-10 10:05:07,2024-04-10 09:52:06,1820,203.0,119,10,902,14.0,184.0,996,2024-04-06 14:30:57,0.12.22,,520442.0,53.0,FastAPI pagination.,2157.0,2157.0,41.0,https://pypi.org/project/fastapi-pagination,520442.0,33,True,1,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-04-11 15:27:10,2024-04-11 01:19:51,5587,86.0,1038,239,1575,,,4040,2024-02-21 21:43:51,4.6.2,,26152645.0,31.0,PyMongo - the Official MongoDB Python driver.,,,211.0,https://pypi.org/project/pymongo,26152645.0,32,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-04-07 06:17:28,2024-03-11 13:16:20,744,25.0,349,41,562,6.0,254.0,4023,2024-03-11 13:30:38,13.0.0,186.0,93469.0,99.0,Ready-to-use and customizable users management for FastAPI.,3062.0,3062.0,65.0,https://pypi.org/project/fastapi-users,93466.0,32,True,1,
10,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-04-10 04:53:09,2024-02-13 12:48:28,1194,2.0,342,43,499,506.0,510.0,4213,2023-08-11 03:42:54,0.20.0,13.0,137889.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",7449.0,7449.0,127.0,https://pypi.org/project/tortoise-orm,137889.0,31,True,2,
11,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2024-04-07 15:37:17,2024-02-26 22:10:44,469,9.0,185,15,328,69.0,310.0,1780,2024-01-25 05:53:16,1.25.0,,185912.0,100.0,Asynchronous Python ODM for MongoDB.,2189.0,2189.0,73.0,https://pypi.org/project/beanie,185912.0,30,True,3,-1.0
12,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-04-10 02:41:08,2024-03-23 23:41:32,1324,16.0,77,15,787,64.0,184.0,1563,2023-06-18 17:05:55,0.12.2,,88435.0,78.0,python async orm with fastapi in mind and pydantic validation.,989.0,989.0,35.0,https://pypi.org/project/ormar,88435.0,30,True,2,
13,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-04-11 06:32:14,2024-04-11 06:32:14,340,11.0,162,14,382,29.0,173.0,1556,2024-02-21 15:16:39,0.16.1,,85922.0,36.0,SQLAlchemy Admin for FastAPI and Starlette.,706.0,706.0,51.0,https://pypi.org/project/sqladmin,85922.0,30,True,1,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-04-11 10:31:42,2024-04-06 09:33:31,1765,32.0,84,15,458,102.0,255.0,1261,2024-03-22 16:59:04,1.5.0,,17314.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",347.0,347.0,43.0,https://pypi.org/project/piccolo,17314.0,29,True,3,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-04-01 05:18:49,2024-03-13 16:40:51,436,11.0,76,4,205,32.0,60.0,794,2024-03-13 16:39:15,7.0.0,,730741.0,12.0,Instrument your FastAPI with Prometheus metrics.,1391.0,1391.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,730741.0,29,True,3,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-04-10 12:34:06,2024-03-30 19:03:05,3076,45.0,490,41,2409,395.0,540.0,3746,2024-03-30 19:03:27,0.224.1,471.0,568.0,100.0,A GraphQL library for Python that leverages type annotations.,,,243.0,https://pypi.org/project/strawberry,521.0,27,True,3,
17,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-03-24 22:23:59,2024-03-24 22:10:10,873,75.0,69,17,501,173.0,186.0,1585,2024-03-24 22:11:15,0.13.1,,75826.0,35.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,28.0,https://pypi.org/project/prisma,75826.0,26,True,3,
18,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-04-10 04:58:17,2024-03-23 16:03:46,554,20.0,88,19,275,64.0,87.0,966,2024-03-18 04:24:30,1.0.1,,26673.0,20.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3236.0,3236.0,19.0,https://pypi.org/project/odmantic,26673.0,26,True,3,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-04-09 15:37:55,2024-03-10 13:42:17,386,5.0,328,36,43,44.0,71.0,2509,2021-08-31 03:28:51,1.0.3,,4426.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",297.0,297.0,14.0,https://pypi.org/project/fastapi-admin,4426.0,25,True,3,
20,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-04-01 08:44:17,2024-04-01 08:44:10,313,9.0,57,12,104,8.0,77.0,386,2024-03-04 15:48:23,4.3.1,,86631.0,27.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",64.0,64.0,25.0,https://pypi.org/project/fastapi-azure-auth,86631.0,25,True,2,
21,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,146,50,472,45.0,262.0,2643,,,,28212.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2386.0,2386.0,46.0,https://pypi.org/project/gino,28212.0,24,True,3,
