,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
10,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2026-04-23 17:42:25,2026-04-23 17:42:25,2923,139.0,915,21,2807,554.0,1017.0,1032,2026-04-09 14:41:00,0.62b0,,56487847.0,82.0,OpenTelemetry instrumentation for Python modules.,,,446.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,56487847.0,31,True,1,,
11,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2026-04-20 14:18:05,2026-04-20 14:18:03,1485,70.0,476,42,824,462.0,787.0,5557,2026-03-21 20:03:05,1.1.7,18.0,0.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10516.0,10516.0,169.0,https://pypi.org/project/tortoise-orm,,30,True,2,,-7.0
12,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2025-10-01 05:02:39,2025-09-07 16:02:38,454,,110,5,237,43.0,64.0,1448,2025-03-19 19:38:47,7.1.0,,12353499.0,14.0,Instrument your FastAPI with Prometheus metrics.,7842.0,7842.0,30.0,https://pypi.org/project/prometheus-fastapi-instrumentator,12353499.0,29,True,3,,
13,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2026-04-01 04:31:42,2026-01-25 11:23:24,601,15.0,89,17,350,86.0,91.0,1170,2026-01-24 18:02:42,1.1.0,,85807.0,23.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3591.0,3591.0,22.0,https://pypi.org/project/odmantic,85807.0,29,True,3,,
14,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2026-04-23 11:02:03,2026-04-23 11:02:02,1522,119.0,60,15,740,1.0,68.0,1168,2026-03-21 21:48:30,1.5.2,,58324.0,48.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,245.0,245.0,22.0,https://pypi.org/project/authx,58324.0,29,True,1,,
15,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2026-04-22 18:42:52,2026-04-22 18:42:49,3894,206.0,627,40,3069,382.0,790.0,4650,2026-04-08 18:04:52,0.314.3,647.0,726.0,100.0,A GraphQL library for Python that leverages type annotations.,,,317.0,https://pypi.org/project/strawberry,662.0,28,True,3,,
16,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2026-04-21 22:39:36,2025-08-08 15:15:46,261,,115,16,136,52.0,64.0,1957,,,,12399210.0,,A rate limiter for Starlette and FastAPI.,10030.0,10030.0,26.0,https://pypi.org/project/slowapi,12399210.0,28,True,1,,
17,Dapr SDK for Python,dapr/python-sdk,dapr-ext-fastapi,[],dappfs,https://github.com/dapr/python-sdk,https://github.com/dapr/python-sdk,Apache-2.0,2019-06-21 15:51:20,2026-04-23 13:25:28,2026-04-23 13:19:20,555,47.0,138,26,668,15.0,298.0,271,,,,117830.0,,Dapr SDK for Python.,996.0,996.0,92.0,https://pypi.org/project/dapr-ext-fastapi,117830.0,28,True,1,,1.0
18,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2026-03-30 11:30:36,2026-03-27 08:58:32,817,7.0,492,52,620,4.0,292.0,6100,2026-03-27 09:01:35,15.0.5,506.0,6.0,100.0,Ready-to-use and customizable users management for FastAPI.,5624.0,5624.0,78.0,https://pypi.org/project/fastapi-users,,27,True,2,,-6.0
19,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/ormar-orm/ormar,https://github.com/ormar-orm/ormar,MIT,2020-08-02 06:34:03,2026-04-23 14:55:44,2026-04-23 14:55:44,1591,142.0,97,15,1101,57.0,218.0,1807,2026-04-22 11:57:44,0.24.0,,,85.0,python async orm with fastapi in mind and pydantic validation.,1108.0,1108.0,54.0,https://pypi.org/project/ormar,,27,True,2,ormar-orm/ormar,-5.0
20,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2026-04-15 10:55:45,2026-04-15 10:55:45,1957,18.0,103,16,607,20.0,506.0,1892,2026-03-06 17:11:40,1.33.0,,236830.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",,,53.0,https://pypi.org/project/piccolo,236830.0,26,True,3,,-4.0
21,strictdoc,strictdoc-project/strictdoc,strictdoc,,requirement-management-framework,https://github.com/strictdoc-project/strictdoc,https://github.com/strictdoc-project/strictdoc,,2020-05-14 18:03:48,2026-04-18 19:32:29,2026-04-18 19:32:27,5701,249.0,51,9,2106,121.0,502.0,284,2026-03-15 21:32:03,0.19.0,,18429.0,90.0,Software for technical documentation and requirements management.,18.0,18.0,37.0,https://pypi.org/project/strictdoc,18429.0,26,True,1,,
22,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2025-04-05 06:11:16,2025-04-05 06:11:16,406,,456,44,51,60.0,73.0,3757,2021-08-31 03:28:51,1.0.3,,11583.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",511.0,511.0,19.0,https://pypi.org/project/fastapi-admin,11583.0,25,True,3,,
23,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,148,44,475,45.0,263.0,2810,,,,27025.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2502.0,2502.0,45.0,https://pypi.org/project/gino,27025.0,24,True,3,,
24,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2025-04-10 08:07:05,2025-03-23 17:43:00,931,,91,15,563,213.0,205.0,2106,2024-08-16 02:54:35,0.15.0,,873413.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,873413.0,23,True,3,,
25,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/benavlabs/fastcrud,https://github.com/benavlabs/fastcrud,MIT,2024-01-08 04:04:17,2026-03-11 21:38:22,2026-01-27 20:01:28,804,10.0,108,11,192,17.0,97.0,1509,2026-01-23 19:30:32,0.21.0,,,43.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",210.0,210.0,25.0,,,23,True,1,benavlabs/fastcrud,
26,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/maxrdu/fastapi_login,https://github.com/maxrdu/fastapi_login,MIT,2019-10-21 14:47:00,2025-05-20 07:04:51,2025-05-20 07:04:51,482,,67,10,94,1.0,58.0,823,2024-12-14 08:17:42,1.10.3,16.0,48041.0,25.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1134.0,1134.0,15.0,https://pypi.org/project/fastapi-login,48041.0,23,True,2,maxrdu/fastapi_login,
27,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/intility/fastapi-azure-auth,https://github.com/intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2025-11-01 08:01:26,2025-07-25 06:56:51,359,,78,10,139,7.0,116.0,673,2025-07-25 06:57:46,5.2.0,,397404.0,34.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",149.0,149.0,33.0,https://pypi.org/project/fastapi-azure-auth,397404.0,23,True,2,,
28,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2026-03-06 16:53:52,2026-03-06 16:53:07,749,4.0,45,5,255,30.0,152.0,467,2026-03-06 16:53:52,1.13.0,,158995.0,64.0,A powerful web admin for your database.,,,23.0,https://pypi.org/project/piccolo-admin,158995.0,23,True,3,,
29,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2026-02-06 08:40:24,2026-02-06 08:40:21,73,7.0,72,7,28,28.0,24.0,769,2026-02-06 06:59:44,0.2.0,,537224.0,8.0,A request rate limiter for fastapi.,,,12.0,https://pypi.org/project/fastapi-limiter,537224.0,21,True,3,,
30,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,95,40,78,17.0,64.0,1867,2021-11-29 09:20:38,0.3.1,,13829.0,8.0,An async ORM.,,,18.0,https://pypi.org/project/orm,13829.0,19,True,3,,
31,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,35,20,492,12.0,131.0,855,2021-11-15 11:05:03,1.4.1,,5687.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,5687.0,19,True,3,,
32,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,140,8,26,47.0,36.0,826,2020-11-06 11:15:11,0.5.0,,67538.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,4.0,https://pypi.org/project/fastapi-jwt-auth,67538.0,18,False,3,,
33,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,43,11,27,10.0,13.0,756,2020-09-25 16:25:49,0.2.1,,109644.0,5.0,Adds simple SQLAlchemy support to FastAPI.,3.0,3.0,10.0,https://pypi.org/project/fastapi-sqlalchemy,109644.0,18,True,3,,
34,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,37,5,40,30.0,19.0,438,2022-01-06 12:47:03,0.4.3,,86487.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",,,6.0,https://pypi.org/project/fastapi-cloudauth,86487.0,17,True,3,,
35,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,31,1,18,1.0,10.0,471,2023-07-18 14:06:40,1.3.0,,1681.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1681.0,14,True,3,,
36,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,9,2,6,,4.0,243,2022-03-11 11:15:48,0.5.0,88.0,12276.0,5.0,Implements authentication and authorization as FastAPI dependencies.,,,3.0,https://pypi.org/project/fastapi-security,12275.0,14,True,3,,
37,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2025-04-04 14:05:18,2025-04-04 01:02:24,72,,25,8,13,1.0,14.0,228,2025-04-04 14:05:18,0.1.17,,812.0,1.0,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,8.0,https://pypi.org/project/fastapi-chameleon,812.0,13,True,1,,
38,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-11-16 02:53:24,2024-11-16 02:53:22,22,,11,1,6,,,158,,,,,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,,8,True,3,,-2.0
39,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,11,3,5,1.0,1.0,268,,,,10.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,10.0,6,False,3,,
40,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,7,2,24,5.0,1.0,110,,,,,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,,6,True,3,,
