,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-01-26 16:49:33,2023-01-26 16:49:02,15885,300.0,1018,92,558,147.0,6883.0,6598,2023-01-03 20:17:09,rel_1_4_46,39467.0,56709480,100.0,The Database Toolkit for Python.,498698.0,498698.0,589.0,https://pypi.org/project/sqlalchemy,56708494,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-01-22 20:59:31,2023-01-21 14:31:06,4048,36.0,1135,136,1087,341.0,1301.0,3932,2023-01-20 22:17:59,0.26.0,,883692,40.0,A Python Object-Document-Mapper for working with MongoDB.,18915.0,18915.0,384.0,https://pypi.org/project/mongoengine,883692,39,True,1,-1.0
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-01-25 18:40:56,2022-12-25 21:59:05,1736,13.0,773,146,514,104.0,866.0,7543,2022-12-11 20:07:51,3.2.1,,1975715,57.0,GraphQL framework for Python.,15124.0,15124.0,196.0,https://pypi.org/project/graphene,1975715,36,True,1,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-01-26 14:18:05,2023-01-13 02:04:33,1158,10.0,290,41,440,379.0,461.0,3340,2022-07-11 09:39:45,0.19.2,9.0,81732,99.0,"Familiar asyncio ORM for python, built with relations in mind.",3828.0,3828.0,118.0,https://pypi.org/project/tortoise-orm,81732,33,True,2,1.0
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-01-11 20:34:24,2023-01-11 20:34:23,1711,6.0,175,90,189,,,2091,2022-10-25 20:56:31,3.1.1,,1176149,8.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,46906.0,46906.0,41.0,https://pypi.org/project/motor,1176149,33,True,2,-1.0
5,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-01-10 23:11:58,2022-12-16 18:46:26,228,42.0,396,119,220,174.0,143.0,9269,2022-08-30 17:56:11,0.0.8,,302060,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",2735.0,2735.0,54.0,https://pypi.org/project/sqlmodel,302060,32,True,1,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-01-26 16:47:16,2023-01-25 09:50:43,2544,149.0,348,45,1777,250.0,393.0,2897,2023-01-25 09:51:04,0.155.2,409.0,389,100.0,A GraphQL library for Python that leverages type annotations.,991.0,991.0,176.0,https://pypi.org/project/strawberry,321,32,True,2,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-01-25 23:30:00,2023-01-25 23:29:54,5200,44.0,975,238,1142,,,3765,2022-11-17 21:50:05,4.3.3,,19960720,25.0,PyMongo - the Official MongoDB Python driver.,,,195.0,https://pypi.org/project/pymongo,19960720,31,True,3,1.0
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-01-25 08:08:33,2023-01-25 08:07:12,663,16.0,237,35,510,2.0,219.0,2438,2023-01-16 10:55:16,10.3.0,9.0,30117,89.0,Ready-to-use and customizable users management for FastAPI.,667.0,667.0,54.0,https://pypi.org/project/fastapi-users,30117,30,True,1,
9,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-01-24 02:13:39,2023-01-24 02:11:37,1159,37.0,62,15,534,49.0,171.0,1227,2022-10-21 17:55:17,0.12.0,,17706,75.0,python async orm with fastapi in mind and pydantic validation.,521.0,521.0,30.0,https://pypi.org/project/ormar,17706,29,True,2,-1.0
10,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-01-25 19:34:44,2023-01-20 14:44:22,1538,33.0,154,39,585,32.0,226.0,1934,2023-01-09 11:42:59,0.17.1,,126972,30.0,Python library for implementing GraphQL servers using schema-first approach.,,,62.0,https://pypi.org/project/ariadne,126972,28,True,3,
11,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-01-08 10:25:28,2023-01-07 16:01:56,1644,45.0,65,11,359,70.0,196.0,953,2023-01-07 16:03:08,0.105.0,,10065,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",137.0,137.0,37.0,https://pypi.org/project/piccolo,10065,28,True,3,
12,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-01-25 08:28:57,2023-01-25 08:28:53,829,100.0,74,8,400,3.0,105.0,592,2023-01-10 09:07:11,0.11.2,,163355,28.0,FastAPI pagination.,819.0,819.0,23.0,https://pypi.org/project/fastapi-pagination,163355,28,True,1,
13,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-01-26 14:17:55,2023-01-26 13:42:22,1708,80.0,292,14,967,233.0,394.0,390,2022-12-09 21:26:02,0.36b0,,403524,28.0,OpenTelemetry instrumentation for Python modules.,2.0,2.0,174.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,403524,27,True,1,
14,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-01-19 20:39:34,2023-01-19 20:37:39,373,31.0,99,16,203,79.0,126.0,1044,2023-01-19 20:39:03,1.17.0,,37626,89.0,Asynchronous Python ODM for MongoDB.,536.0,536.0,38.0,https://pypi.org/project/beanie,37626,26,True,3,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-01-10 15:14:40,2022-12-18 12:08:33,372,6.0,54,6,144,30.0,32.0,449,2022-08-23 18:19:16,5.9.1,,140920,5.0,Instrument your FastAPI app.,444.0,444.0,16.0,https://pypi.org/project/prometheus-fastapi-instrumentator,140920,25,True,3,
16,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,145,49,472,46.0,261.0,2529,,,,18019,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,1434.0,1434.0,46.0,https://pypi.org/project/gino,18019,24,True,3,
17,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-01-26 13:13:53,2023-01-19 08:46:45,711,77.0,44,14,365,125.0,147.0,966,2023-01-01 20:10:16,0.8.0,,7925,26.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,125.0,125.0,20.0,https://pypi.org/project/prisma,7925,24,True,3,
18,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2022-12-09 05:44:43,2022-10-18 19:04:51,424,,46,5,50,5.0,44.0,425,2022-10-18 18:47:20,1.8.3,3.0,13022,17.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,341.0,341.0,10.0,https://pypi.org/project/fastapi-login,13022,24,True,2,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2023-01-09 08:33:05,2023-01-09 08:33:05,363,2.0,230,30,33,27.0,66.0,1664,2021-08-31 03:28:51,1.0.3,,1684,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",79.0,79.0,12.0,https://pypi.org/project/fastapi-admin,1684,23,True,1,
20,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-01-20 04:01:42,2023-01-03 19:16:25,478,12.0,69,21,189,37.0,78.0,745,2023-01-03 20:08:22,0.9.2,,20317,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,17.0,https://pypi.org/project/odmantic,20317,22,True,3,
