,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-08-30 15:01:58,2023-08-30 15:01:41,16512,181.0,1184,92,666,171.0,7264.0,7685,2023-08-15 18:50:48,rel_2_0_20,45663.0,92264755,100.0,The Database Toolkit for Python.,624198.0,624198.0,644.0,https://pypi.org/project/sqlalchemy,92263784,44,True,1,-1.0
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-08-26 15:29:20,2023-04-18 19:22:32,4081,,1143,139,1101,344.0,1319.0,4041,2023-03-03 10:21:35,0.27.0,,866244,41.0,A Python Object-Document-Mapper for working with MongoDB.,21260.0,21260.0,387.0,https://pypi.org/project/mongoengine,866244,38,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-08-30 21:41:17,2023-08-30 21:41:17,1754,11.0,791,145,536,101.0,874.0,7770,2023-07-26 06:47:55,3.3.0,,1835688,59.0,GraphQL framework for Python.,18593.0,18593.0,206.0,https://pypi.org/project/graphene,1835688,37,True,1,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-08-30 14:46:41,2023-08-30 02:01:45,1184,11.0,324,40,478,447.0,491.0,3791,2023-08-11 03:42:54,0.20.0,13.0,91578,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6177.0,6177.0,122.0,https://pypi.org/project/tortoise-orm,91578,34,True,2,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-08-31 17:30:25,2023-08-31 09:46:51,1744,16.0,189,88,223,,,2199,2023-08-24 20:50:30,3.3.0,,1100867,11.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,68370.0,68370.0,45.0,https://pypi.org/project/motor,1100867,34,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-06-27 14:25:22,2023-06-27 14:21:08,1679,57.0,171,40,628,44.0,251.0,2066,2023-06-27 14:25:22,0.20.1,,332890,38.0,Python library for implementing GraphQL servers using schema-first approach.,1334.0,1334.0,69.0,https://pypi.org/project/ariadne,332890,34,True,2,
6,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-08-14 22:59:59,2023-08-01 09:19:41,246,10.0,453,145,252,178.0,146.0,10544,2022-08-30 17:56:11,0.0.8,,524350,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",7052.0,7052.0,53.0,https://pypi.org/project/sqlmodel,524350,33,True,1,
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-08-30 18:08:10,2023-08-24 12:01:09,2926,189.0,435,44,2177,313.0,491.0,3413,2023-08-24 12:01:39,0.205.0,367.0,537,100.0,A GraphQL library for Python that leverages type annotations.,2149.0,2149.0,219.0,https://pypi.org/project/strawberry,446,32,True,3,-1.0
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-08-31 17:50:52,2023-08-29 20:40:15,5407,137.0,1011,238,1364,,,3909,2023-08-22 13:42:54,4.5.0,,21387981,28.0,PyMongo - the Official MongoDB Python driver.,,,205.0,https://pypi.org/project/pymongo,21387981,31,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-08-29 15:20:27,2023-08-26 08:23:06,716,25.0,299,36,544,4.0,240.0,3308,2023-08-26 08:37:15,12.1.2,75.0,54997,97.0,Ready-to-use and customizable users management for FastAPI.,1855.0,1855.0,62.0,https://pypi.org/project/fastapi-users,54996,31,True,1,
