,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2026-05-28 16:37:17,2026-05-28 16:37:00,18078,120.0,1670,107,1094,185.0,8033.0,11869,2026-05-24 19:20:11,rel_2_0_50,6623.0,369509378.0,100.0,The Database Toolkit for Python.,1186793.0,1186793.0,841.0,https://pypi.org/project/sqlalchemy,369509268.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2026-05-27 05:24:40,2026-05-26 09:13:04,1234,161.0,808,130,1039,1.0,347.0,17982,2026-04-02 21:03:42,0.0.38,,16752660.0,37.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",31675.0,31675.0,112.0,https://pypi.org/project/sqlmodel,16752660.0,39,True,1,fastapi/sqlmodel,-1.0
2,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2026-03-10 15:14:11,2025-09-02 20:46:15,4355,,1161,132,1179,306.0,1420.0,4350,2026-03-10 15:14:11,0.29.3,,2325720.0,48.0,A Python Object-Document-Mapper for working with MongoDB.,28005.0,28005.0,402.0,https://pypi.org/project/mongoengine,2325720.0,38,True,1,,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,803,140,578,92.0,912.0,8242,2024-11-09 20:43:58,3.4.3,,35949170.0,63.0,GraphQL framework for Python.,31142.0,31142.0,211.0,https://pypi.org/project/graphene,35949170.0,37,True,1,,
4,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2026-05-28 03:12:39,2026-05-28 03:12:31,3134,194.0,160,13,1586,4.0,277.0,1659,2026-05-19 13:49:24,0.15.13,,3817082.0,91.0,FastAPI pagination.,4637.0,4637.0,61.0,https://pypi.org/project/fastapi-pagination,3817082.0,37,True,1,,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2026-05-20 14:48:50,2026-05-20 14:48:47,1498,39.0,479,41,840,468.0,789.0,5571,2026-03-21 20:03:05,1.1.7,18.0,583337.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10546.0,10546.0,173.0,https://pypi.org/project/tortoise-orm,583337.0,36,True,2,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2026-05-18 13:31:24,2026-05-18 13:31:23,2361,150.0,193,38,747,29.0,307.0,2342,2026-04-03 10:46:34,1.0.1,318.0,2410064.0,64.0,Python library for implementing GraphQL servers using schema-first approach. Created with by Mirumee.,2049.0,2049.0,88.0,https://pypi.org/project/ariadne,2410061.0,35,True,2,,
7,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2026-03-30 11:30:36,2026-03-27 08:58:32,817,3.0,495,53,621,4.0,292.0,6146,2026-03-27 09:01:35,15.0.5,518.0,2034316.0,100.0,Ready-to-use and customizable users management for FastAPI.,5695.0,5695.0,78.0,https://pypi.org/project/fastapi-users,2034310.0,33,True,1,,
8,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2026-05-26 09:33:37,2026-05-26 09:33:35,3947,156.0,631,40,3117,377.0,799.0,4662,2026-05-19 17:06:20,0.316.0,779.0,663.0,100.0,A GraphQL library for Python that leverages type annotations.,5761.0,5761.0,321.0,https://pypi.org/project/strawberry,586.0,33,True,3,,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2026-05-28 14:45:33,2026-05-28 14:45:33,6607,61.0,1112,228,2819,,,4344,2026-04-20 16:45:35,4.17.0,4943.0,103963605.0,60.0,PyMongo - the Official MongoDB Python driver.,,,241.0,https://pypi.org/project/pymongo,103963546.0,33,True,2,,
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2026-05-25 19:50:45,2026-03-29 11:57:21,626,34.0,289,19,528,69.0,442.0,2677,2026-03-27 03:54:07,2.1.0,,2223782.0,100.0,Asynchronous Python ODM for MongoDB.,4613.0,4613.0,130.0,https://pypi.org/project/beanie,2223782.0,33,True,2,BeanieODM/beanie,
11,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2026-05-11 16:04:00,2026-04-27 23:44:47,1903,2.0,210,82,380,,,2528,2025-05-14 19:00:46,3.7.1,171.0,10242499.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,128778.0,128778.0,61.0,https://pypi.org/project/motor,10242497.0,33,True,2,,
12,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/smithyhq/sqladmin,https://github.com/smithyhq/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2026-05-18 09:48:45,2026-05-18 09:48:40,444,32.0,280,13,535,64.0,244.0,2734,2026-05-18 09:44:40,0.26.0,,829341.0,48.0,SQLAlchemy Admin for FastAPI and Starlette.,1865.0,1865.0,95.0,https://pypi.org/project/sqladmin,829341.0,32,True,1,smithyhq/sqladmin,
13,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/ormar-orm/ormar,https://github.com/ormar-orm/ormar,MIT,2020-08-02 06:34:03,2026-05-28 15:33:59,2026-05-28 15:33:53,1644,116.0,95,15,1161,32.0,244.0,1810,2026-05-07 10:54:29,0.25.0,,128868.0,86.0,python async orm with fastapi in mind and pydantic validation.,1108.0,1108.0,55.0,https://pypi.org/project/ormar,128868.0,32,True,2,ormar-orm/ormar,
14,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2026-05-22 19:20:44,2026-05-22 19:15:46,3015,184.0,943,22,2924,540.0,1059.0,1051,2026-05-21 16:36:58,0.63b1,,70172725.0,88.0,OpenTelemetry instrumentation for Python modules.,,,463.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,70172725.0,31,True,1,,
15,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2026-05-26 21:44:43,2026-05-26 21:44:43,1968,18.0,104,16,614,21.0,509.0,1904,2026-05-11 23:01:33,1.34.0,,236514.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",529.0,529.0,53.0,https://pypi.org/project/piccolo,236514.0,30,True,3,,
