,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
21,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2025-04-23 09:06:13,2025-04-23 09:06:13,1326,42.0,54,16,657,7.0,54.0,913,2025-03-26 15:15:07,1.4.2,,16385.0,44.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,159.0,159.0,19.0,https://pypi.org/project/authx,16385.0,25,True,2,,
22,Dapr SDK for Python,dapr/python-sdk,dapr-ext-fastapi,[],dappfs,https://github.com/dapr/python-sdk,https://github.com/dapr/python-sdk,Apache-2.0,2019-06-21 15:51:20,2025-04-14 23:07:41,2025-04-14 23:07:41,469,3.0,132,25,517,13.0,257.0,249,,,,81567.0,,Dapr SDK for Python.,833.0,833.0,77.0,https://pypi.org/project/dapr-ext-fastapi,81567.0,25,True,1,,
23,strictdoc,strictdoc-project/strictdoc,strictdoc,,requirement-management-framework,https://github.com/strictdoc-project/strictdoc,https://github.com/strictdoc-project/strictdoc,,2020-05-14 18:03:48,2025-04-24 17:44:05,2025-04-24 16:18:17,4426,258.0,32,8,1619,114.0,414.0,179,2025-04-13 20:25:39,0.8.0,,3634.0,61.0,Software for technical documentation and requirements management.,11.0,11.0,28.0,https://pypi.org/project/strictdoc,3634.0,25,True,1,,
24,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2025-01-23 21:09:34,2025-01-07 22:21:10,560,,89,19,311,85.0,90.0,1115,2024-04-26 23:28:12,1.0.2,,47583.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3531.0,3531.0,19.0,https://pypi.org/project/odmantic,47583.0,24,True,3,,
25,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2025-01-01 15:11:44,2025-01-01 15:10:36,481,,61,10,93,1.0,58.0,672,2024-12-14 08:17:42,1.10.3,9.0,57484.0,25.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1080.0,1080.0,14.0,https://pypi.org/project/fastapi-login,57484.0,24,True,2,,
26,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2025-04-10 08:07:05,2025-03-23 17:43:00,931,1.0,83,16,563,213.0,205.0,2005,2024-08-16 02:54:35,0.15.0,,325414.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,325414.0,22,True,3,,
27,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,97,41,78,17.0,64.0,1791,2021-11-29 09:20:38,0.3.1,,6281.0,8.0,An async ORM.,549.0,549.0,18.0,https://pypi.org/project/orm,6281.0,22,True,3,,
28,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,56,9,24,31.0,15.0,573,2024-01-05 09:14:08,0.1.6,,198156.0,7.0,A request rate limiter for fastapi.,2401.0,2401.0,12.0,https://pypi.org/project/fastapi-limiter,198156.0,22,True,3,,
29,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2025-04-21 23:35:02,2025-04-21 23:35:01,553,44.0,71,8,124,22.0,65.0,1025,2025-03-26 02:05:05,0.15.7,,,28.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",183.0,183.0,18.0,,,21,True,1,1.0,
30,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,36,21,491,12.0,131.0,858,2021-11-15 11:05:03,1.4.1,,7355.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,7355.0,20,True,3,,
31,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2025-04-10 07:31:26,2025-04-09 17:31:59,733,4.0,41,6,241,43.0,130.0,349,2025-01-16 23:23:00,1.9.1,,10582.0,60.0,A powerful web admin for your database.,,,20.0,https://pypi.org/project/piccolo-admin,10582.0,20,True,3,,
32,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,37,5,40,31.0,18.0,346,2022-01-06 12:47:03,0.4.3,,50055.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",95.0,95.0,6.0,https://pypi.org/project/fastapi-cloudauth,50055.0,19,True,3,,
33,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,134,8,26,47.0,36.0,698,2020-11-06 11:15:11,0.5.0,,76667.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,76667.0,18,True,3,,
34,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,41,11,27,10.0,13.0,648,2020-09-25 16:25:49,0.2.1,,82547.0,5.0,Adds simple SQLAlchemy support to FastAPI.,3.0,3.0,10.0,https://pypi.org/project/fastapi-sqlalchemy,82547.0,18,True,3,,
35,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,151,2022-03-11 11:15:48,0.5.0,75.0,10327.0,5.0,Implements authentication and authorization as FastAPI dependencies.,107.0,107.0,3.0,https://pypi.org/project/fastapi-security,10326.0,17,True,3,,
36,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,10.0,360,2023-07-18 14:06:40,1.3.0,,1403.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1403.0,14,True,3,,
37,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2025-04-04 14:05:18,2025-04-04 01:02:24,72,2.0,27,8,13,1.0,14.0,142,2025-04-04 14:05:18,0.1.17,,1474.0,1.0,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,8.0,https://pypi.org/project/fastapi-chameleon,1474.0,14,True,1,,
38,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-11-16 02:53:24,2024-11-16 02:53:22,22,,11,1,6,,,71,,,,310.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,310.0,9,True,3,,
39,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,7,2,24,5.0,1.0,24,,,,294.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,294.0,8,True,3,,
40,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,9,3,4,1.0,1.0,155,,,,4.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,4.0,6,False,3,-1.0,
