,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-03-21 06:14:35,2024-03-21 06:13:22,16893,169.0,1282,93,770,212.0,7488.0,8588,2024-03-04 13:41:20,rel_2_0_28,48300.0,111226044.0,100.0,The Database Toolkit for Python.,739915.0,739915.0,700.0,https://pypi.org/project/sqlalchemy,111224994.0,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-03-10 11:56:26,2024-03-10 11:56:26,4154,34.0,1149,137,1119,341.0,1343.0,4146,2024-03-07 17:35:36,0.28.2,,1502367.0,44.0,A Python Object-Document-Mapper for working with MongoDB.,23360.0,23360.0,391.0,https://pypi.org/project/mongoengine,1502367.0,39,True,1,-1.0
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2024-03-19 01:17:11,2024-03-13 19:31:41,378,11.0,523,152,338,174.0,153.0,12638,2024-02-17 13:54:28,0.0.16,,1186393.0,15.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",10548.0,10548.0,71.0,https://pypi.org/project/sqlmodel,1186393.0,36,True,1,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-02-18 00:38:53,2023-10-06 20:15:26,1755,,798,144,541,108.0,877.0,7946,2023-07-26 06:47:55,3.3.0,,4864821.0,59.0,GraphQL framework for Python.,20339.0,20339.0,207.0,https://pypi.org/project/graphene,4864821.0,36,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-03-20 19:44:45,2024-03-20 19:44:45,1784,22.0,201,91,263,,,2309,2023-11-14 21:54:12,3.3.2,,1684134.0,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,84850.0,84850.0,51.0,https://pypi.org/project/motor,1684134.0,35,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-03-18 10:31:56,2024-03-18 10:31:55,1815,103.0,176,39,651,31.0,272.0,2129,2024-03-18 10:27:12,0.23.0,,274364.0,43.0,Python library for implementing GraphQL servers using schema-first approach.,1544.0,1544.0,72.0,https://pypi.org/project/ariadne,274364.0,34,True,2,
6,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-03-21 17:59:19,2024-03-21 17:58:12,1940,83.0,468,16,1354,385.0,596.0,584,2024-02-23 17:50:03,0.44b0,,3448042.0,36.0,OpenTelemetry instrumentation for Python modules.,1282.0,1282.0,241.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,3448042.0,34,True,1,2.0
7,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-03-21 04:05:39,2024-03-21 04:04:02,1792,205.0,114,10,886,11.0,179.0,985,2024-03-19 20:19:09,0.12.21,,575391.0,52.0,FastAPI pagination.,2088.0,2088.0,40.0,https://pypi.org/project/fastapi-pagination,575391.0,33,True,1,
8,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-03-18 11:25:52,2024-02-13 12:48:28,1194,3.0,340,43,497,502.0,508.0,4170,2023-08-11 03:42:54,0.20.0,13.0,141126.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",7341.0,7341.0,126.0,https://pypi.org/project/tortoise-orm,141126.0,32,True,2,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-03-21 12:06:03,2024-03-19 22:23:47,5562,69.0,1031,239,1552,,,4023,2024-02-21 21:43:51,4.6.2,,26430327.0,31.0,PyMongo - the Official MongoDB Python driver.,,,209.0,https://pypi.org/project/pymongo,26430327.0,32,True,3,
10,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-03-13 16:21:58,2024-03-11 13:16:20,744,28.0,344,41,562,6.0,254.0,3965,2024-03-11 13:30:38,13.0.0,178.0,88393.0,99.0,Ready-to-use and customizable users management for FastAPI.,2963.0,2963.0,65.0,https://pypi.org/project/fastapi-users,88390.0,32,True,1,
11,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2024-03-20 20:14:04,2024-02-26 22:10:44,469,14.0,182,18,321,67.0,307.0,1743,2024-01-25 05:53:16,1.25.0,,193434.0,100.0,Asynchronous Python ODM for MongoDB.,2105.0,2105.0,73.0,https://pypi.org/project/beanie,193434.0,31,True,3,
12,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-03-16 19:57:53,2024-02-12 21:57:23,1315,12.0,78,15,773,65.0,182.0,1543,2023-06-18 17:05:55,0.12.2,,87626.0,78.0,python async orm with fastapi in mind and pydantic validation.,977.0,977.0,35.0,https://pypi.org/project/ormar,87626.0,30,True,2,
13,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-03-19 15:01:25,2024-03-15 09:52:28,339,10.0,158,13,381,27.0,171.0,1523,2024-02-21 15:16:39,0.16.1,,70184.0,36.0,SQLAlchemy Admin for FastAPI and Starlette.,656.0,656.0,50.0,https://pypi.org/project/sqladmin,70184.0,30,True,1,1.0
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-03-21 15:59:30,2024-03-21 15:49:10,1758,26.0,84,15,451,98.0,254.0,1240,2024-03-13 01:07:22,1.4.2,,20776.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",338.0,338.0,43.0,https://pypi.org/project/piccolo,20776.0,29,True,3,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-03-20 18:14:42,2024-03-13 16:40:51,436,11.0,76,4,197,34.0,58.0,782,2024-03-13 16:39:15,7.0.0,,735055.0,12.0,Instrument your FastAPI with Prometheus metrics.,1328.0,1328.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,735055.0,29,True,3,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-03-21 17:19:17,2024-03-21 17:19:15,3065,42.0,491,42,2402,382.0,532.0,3714,2024-03-21 17:19:38,0.221.1,472.0,585.0,100.0,A GraphQL library for Python that leverages type annotations.,,,241.0,https://pypi.org/project/strawberry,533.0,26,True,3,
17,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-03-19 07:39:05,2024-03-18 09:36:31,869,76.0,68,17,497,171.0,183.0,1540,2024-01-14 18:40:15,0.12.0,,87192.0,33.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,28.0,https://pypi.org/project/prisma,87192.0,26,True,3,
18,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-03-21 04:05:32,2024-03-18 04:33:42,550,16.0,88,19,265,63.0,86.0,955,2024-03-18 04:24:30,1.0.1,,26922.0,20.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3228.0,3228.0,19.0,https://pypi.org/project/odmantic,26922.0,26,True,3,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-03-21 14:45:46,2024-03-10 13:42:17,386,5.0,323,36,43,42.0,71.0,2464,2021-08-31 03:28:51,1.0.3,,4497.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",287.0,287.0,14.0,https://pypi.org/project/fastapi-admin,4497.0,25,True,3,
20,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-03-04 15:48:23,2024-03-04 15:47:45,312,8.0,56,11,103,6.0,77.0,380,2024-03-04 15:48:23,4.3.1,,95112.0,27.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",62.0,62.0,25.0,https://pypi.org/project/fastapi-azure-auth,95112.0,25,True,2,
21,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,147,50,472,45.0,262.0,2640,,,,27464.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2376.0,2376.0,46.0,https://pypi.org/project/gino,27464.0,24,True,3,
22,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-03-20 19:22:22,2024-02-05 12:09:50,242,6.0,65,16,97,29.0,55.0,946,,,,273076.0,,A rate limiter for Starlette and FastAPI.,1954.0,1954.0,24.0,https://pypi.org/project/slowapi,273076.0,24,True,1,
23,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2024-03-06 12:06:25,2024-02-27 05:01:52,469,8.0,56,9,77,1.0,53.0,576,2024-03-06 11:31:36,1.10.0,5.0,24502.0,22.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,816.0,816.0,14.0,https://pypi.org/project/fastapi-login,24502.0,24,True,2,
24,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-03-19 15:52:57,2024-01-05 09:28:42,66,14.0,42,8,20,21.0,14.0,394,2024-01-05 09:14:08,0.1.6,,40481.0,7.0,A request rate limiter for fastapi.,1092.0,1092.0,12.0,https://pypi.org/project/fastapi-limiter,40481.0,24,True,1,
25,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,97,42,78,16.0,64.0,1758,2021-11-29 09:20:38,0.3.1,,8013.0,8.0,An async ORM.,508.0,508.0,18.0,https://pypi.org/project/orm,8013.0,22,True,3,
26,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2023-09-26 22:18:45,2022-09-25 17:19:06,53,,34,11,26,11.0,11.0,569,2020-09-25 16:25:49,0.2.1,,95942.0,5.0,Adds simple SQLAlchemy support to FastAPI.,1853.0,1853.0,5.0,https://pypi.org/project/fastapi-sqlalchemy,95942.0,22,True,3,
27,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2024-03-18 05:09:50,2024-03-18 02:53:22,839,133.0,41,14,498,3.0,30.0,660,2023-06-01 19:18:33,0.9.1,,1094.0,32.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,13.0,13.0,13.0,https://pypi.org/project/authx,1094.0,21,True,2,-1.0
28,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,38,22,491,12.0,131.0,852,2021-11-15 11:05:03,1.4.1,,3467.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,3467.0,20,True,3,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2024-03-16 23:14:07,2024-03-16 23:14:07,691,16.0,34,7,211,32.0,112.0,272,2024-03-13 00:16:07,1.3.1,,3433.0,48.0,A powerful web admin for your database.,,,18.0,https://pypi.org/project/piccolo-admin,3433.0,20,True,3,
