,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-07-19 16:29:48,2023-07-19 15:44:28,16454,240.0,1161,92,652,163.0,7223.0,7520,2023-07-15 13:06:54,rel_2_0_19,45060.0,82892709,100.0,The Database Toolkit for Python.,602124.0,602124.0,640.0,https://pypi.org/project/sqlalchemy,82891730,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-05-28 05:24:49,2023-04-18 19:22:32,4081,,1143,139,1100,350.0,1311.0,4028,2023-03-03 10:21:35,0.27.0,,1173243,41.0,A Python Object-Document-Mapper for working with MongoDB.,20887.0,20887.0,386.0,https://pypi.org/project/mongoengine,1173243,38,True,1,1.0
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-07-19 07:12:39,2023-07-19 07:08:19,1750,8.0,792,145,528,103.0,871.0,7733,2023-03-13 20:25:52,3.2.2,,1727661,58.0,GraphQL framework for Python.,18200.0,18200.0,204.0,https://pypi.org/project/graphene,1727661,36,True,1,
3,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-06-21 21:21:33,2023-06-21 21:21:16,1733,13.0,186,87,210,,,2185,2023-06-21 21:29:27,3.2.0,,927121,10.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,65114.0,65114.0,43.0,https://pypi.org/project/motor,927121,34,True,2,
4,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-06-27 14:25:22,2023-06-27 14:21:08,1679,102.0,170,39,628,47.0,246.0,2053,2023-06-27 14:25:22,0.20.1,,298942,38.0,Python library for implementing GraphQL servers using schema-first approach.,1293.0,1293.0,69.0,https://pypi.org/project/ariadne,298942,34,True,2,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-07-20 08:20:24,2023-07-20 08:20:23,1176,7.0,315,43,470,428.0,481.0,3685,2023-01-30 02:31:19,0.19.3,12.0,88201,100.0,"Familiar asyncio ORM for python, built with relations in mind.",5952.0,5952.0,121.0,https://pypi.org/project/tortoise-orm,88201,32,True,2,-1.0
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-07-20 16:06:59,2023-07-18 18:51:22,2855,184.0,419,45,2090,308.0,480.0,3323,2023-07-15 16:08:51,0.195.2,421.0,605,100.0,A GraphQL library for Python that leverages type annotations.,2026.0,2026.0,213.0,https://pypi.org/project/strawberry,521,32,True,3,
7,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-07-17 04:46:50,2023-02-21 11:02:54,236,,430,139,242,177.0,146.0,10203,2022-08-30 17:56:11,0.0.8,,434779,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",6573.0,6573.0,53.0,https://pypi.org/project/sqlmodel,434779,31,True,1,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-07-20 17:47:30,2023-07-20 17:47:29,5359,114.0,1003,238,1311,,,3886,2023-07-13 14:56:41,4.4.1,,19415251,27.0,PyMongo - the Official MongoDB Python driver.,,,204.0,https://pypi.org/project/pymongo,19415251,31,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-07-19 04:36:17,2023-07-14 07:23:27,705,22.0,280,34,534,3.0,235.0,2948,2023-07-12 09:13:22,12.1.0,59.0,49734,95.0,Ready-to-use and customizable users management for FastAPI.,1621.0,1621.0,59.0,https://pypi.org/project/fastapi-users,49733,31,True,1,
