,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2026-01-29 09:05:11,2026-01-29 09:00:35,17927,150.0,1614,103,1027,190.0,7955.0,11444,2026-01-21 18:03:51,rel_2_0_46,7808.0,254666757.0,100.0,The Database Toolkit for Python.,1165662.0,1165662.0,809.0,https://pypi.org/project/sqlalchemy,254666621.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2026-01-29 13:06:17,2026-01-26 09:35:16,973,124.0,754,137,864,60.0,285.0,17559,2025-12-28 12:34:35,0.0.31,,8265741.0,30.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",30215.0,30215.0,102.0,https://pypi.org/project/sqlmodel,8265741.0,38,True,1,fastapi/sqlmodel,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,804,140,574,90.0,912.0,8241,2024-11-09 20:43:58,3.4.3,,25067741.0,63.0,GraphQL framework for Python.,30246.0,30246.0,211.0,https://pypi.org/project/graphene,25067741.0,37,True,1,,1.0
3,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2025-09-02 20:46:15,2025-09-02 20:46:15,4355,,1164,132,1168,305.0,1411.0,4352,2024-09-19 08:33:36,0.29.1,,1718872.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,27883.0,27883.0,401.0,https://pypi.org/project/mongoengine,1718872.0,36,True,1,,
4,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2026-01-29 18:18:04,2026-01-29 15:34:18,1420,21.0,444,42,740,475.0,746.0,5459,2025-12-24 01:14:05,0.25.3,18.0,397293.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10413.0,10413.0,164.0,https://pypi.org/project/tortoise-orm,397293.0,35,True,2,,
5,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2026-01-28 21:06:14,2026-01-28 21:06:14,1897,12.0,209,84,365,,,2523,2025-05-14 19:00:46,3.7.1,118.0,6966460.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,127506.0,127506.0,60.0,https://pypi.org/project/motor,6966459.0,35,True,2,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2026-01-27 14:55:49,2026-01-27 14:55:48,2119,52.0,187,38,700,37.0,293.0,2315,2026-01-27 14:33:08,0.27.1,107.0,1283743.0,55.0,Python library for implementing GraphQL servers using schema-first approach.,2019.0,2019.0,87.0,https://pypi.org/project/ariadne,1283742.0,35,True,2,,1.0
7,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2026-01-27 21:49:43,2026-01-27 21:48:33,2848,161.0,152,13,1422,6.0,266.0,1604,2026-01-27 21:49:43,0.15.8,,2767059.0,86.0,FastAPI pagination.,4487.0,4487.0,54.0,https://pypi.org/project/fastapi-pagination,2767059.0,35,True,1,,
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2026-01-26 04:04:47,2025-12-25 18:31:42,810,13.0,480,52,614,6.0,290.0,5962,2025-12-19 09:43:56,15.0.3,473.0,533539.0,100.0,Ready-to-use and customizable users management for FastAPI.,5517.0,5517.0,76.0,https://pypi.org/project/fastapi-users,533533.0,34,True,1,,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2026-01-28 19:36:32,2026-01-28 19:36:28,6530,62.0,1098,230,2686,,,4331,2026-01-07 18:15:35,4.16.0,4849.0,71914019.0,59.0,PyMongo - the Official MongoDB Python driver.,,,237.0,https://pypi.org/project/pymongo,71913958.0,33,True,3,,
