,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2025-09-23 19:56:10,2025-09-23 19:55:54,17676,131.0,1558,103,984,200.0,7890.0,10937,2025-08-11 14:25:05,rel_2_0_43,9844.0,215609971.0,100.0,The Database Toolkit for Python.,1150550.0,1150550.0,789.0,https://pypi.org/project/sqlalchemy,215609786.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2025-09-23 22:03:06,2025-09-17 22:20:02,783,75.0,721,137,735,61.0,281.0,16836,2025-09-17 21:44:13,0.0.25,,6049729.0,24.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",29078.0,29078.0,95.0,https://pypi.org/project/sqlmodel,6049729.0,38,True,1,fastapi/sqlmodel,
2,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2025-09-02 20:46:15,2025-09-02 20:46:15,4355,11.0,1165,136,1164,304.0,1411.0,4336,2024-09-19 08:33:36,0.29.1,,2607873.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,27752.0,27752.0,401.0,https://pypi.org/project/mongoengine,2607873.0,38,True,1,,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,803,143,572,91.0,911.0,8212,2024-11-09 20:43:58,3.4.3,,24111988.0,63.0,GraphQL framework for Python.,29345.0,29345.0,211.0,https://pypi.org/project/graphene,24111988.0,37,True,1,,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2025-09-15 20:54:53,2025-09-15 20:54:53,1875,7.0,209,86,341,,,2512,2025-05-14 19:00:46,3.7.1,73.0,8168009.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,126473.0,126473.0,57.0,https://pypi.org/project/motor,8168008.0,35,True,2,,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2025-09-23 12:07:12,2025-09-23 12:07:12,1399,8.0,436,44,713,466.0,728.0,5303,2025-06-05 10:42:46,0.25.1,18.0,352314.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10296.0,10296.0,161.0,https://pypi.org/project/tortoise-orm,352314.0,34,True,2,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-09-18 11:38:37,2025-09-18 11:38:36,2021,23.0,185,39,687,36.0,290.0,2293,2025-04-18 08:27:47,0.26.2,57.0,892316.0,51.0,Python library for implementing GraphQL servers using schema-first approach.,1996.0,1996.0,85.0,https://pypi.org/project/ariadne,892316.0,34,True,2,,
7,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2025-09-08 10:42:33,2025-01-04 13:16:19,769,,465,49,602,18.0,270.0,5580,2025-01-04 13:31:56,14.0.1,426.0,573726.0,100.0,Ready-to-use and customizable users management for FastAPI.,5398.0,5398.0,69.0,https://pypi.org/project/fastapi-users,573720.0,32,True,1,,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2025-09-25 17:52:30,2025-09-25 17:52:30,6438,116.0,1091,235,2557,,,4277,2025-09-16 16:47:04,4.15.1,5584.0,62723521.0,54.0,PyMongo - the Official MongoDB Python driver.,,,227.0,https://pypi.org/project/pymongo,62723447.0,32,True,3,,
9,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2025-09-22 19:45:17,2025-08-30 10:50:03,575,8.0,255,18,462,91.0,402.0,2452,2025-07-20 07:17:27,2.0.0,,1493056.0,100.0,Asynchronous Python ODM for MongoDB.,4395.0,4395.0,119.0,https://pypi.org/project/beanie,1493056.0,32,True,3,BeanieODM/beanie,-1.0
10,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2025-07-02 09:41:24,2025-07-02 09:34:57,389,6.0,239,17,468,71.0,208.0,2349,2025-07-02 09:40:46,0.21.0,,404596.0,42.0,SQLAlchemy Admin for FastAPI and Starlette.,1745.0,1745.0,74.0,https://pypi.org/project/sqladmin,404596.0,30,True,1,,
11,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2025-09-07 16:19:30,2025-09-07 16:02:38,454,6.0,104,4,228,41.0,63.0,1243,2025-03-19 19:38:47,7.1.0,,5915722.0,14.0,Instrument your FastAPI with Prometheus metrics.,6425.0,6425.0,30.0,https://pypi.org/project/prometheus-fastapi-instrumentator,5915722.0,30,True,1,,
12,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2025-09-25 07:41:26,2025-09-25 07:41:25,2614,76.0,763,22,2276,538.0,894.0,901,2025-09-11 11:43:07,0.58b0,,22803832.0,63.0,OpenTelemetry instrumentation for Python modules.,,,382.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,22803832.0,30,True,1,,
13,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2025-09-05 02:04:03,2025-06-10 10:22:28,1421,,92,16,929,69.0,202.0,1775,2024-12-06 10:47:54,0.20.2,,109065.0,80.0,python async orm with fastapi in mind and pydantic validation.,1099.0,1099.0,42.0,https://pypi.org/project/ormar,109065.0,29,True,2,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2025-08-09 22:19:32,2025-08-09 22:19:32,1911,17.0,92,17,568,71.0,404.0,1690,2025-07-29 08:13:24,1.28.0,,45982.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",500.0,500.0,49.0,https://pypi.org/project/piccolo,45982.0,29,True,2,,
