,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2025-04-03 17:58:23,2025-04-03 17:56:29,17420,138.0,1482,100,911,209.0,7802.0,10261,2025-03-27 17:52:41,rel_2_0_40,54605.0,157680231.0,100.0,The Database Toolkit for Python.,1037718.0,1037718.0,766.0,https://pypi.org/project/sqlalchemy,157679117.0,45,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2025-03-31 08:56:11,2025-03-31 08:56:10,642,38.0,670,136,626,176.0,163.0,15545,2025-03-07 05:43:05,0.0.24,,3957041.0,23.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",23627.0,23627.0,88.0,https://pypi.org/project/sqlmodel,3957041.0,37,True,1,fastapi/sqlmodel,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-11-09 20:43:58,2024-11-09 20:43:17,1787,,805,140,571,91.0,910.0,8160,2024-11-09 20:43:58,3.4.3,,13145698.0,63.0,GraphQL framework for Python.,27030.0,27030.0,211.0,https://pypi.org/project/graphene,13145698.0,37,True,1,,
3,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-10-09 06:18:06,2024-10-09 06:18:06,4314,,1163,135,1148,304.0,1406.0,4306,2024-09-19 08:33:36,0.29.1,,1385669.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,26808.0,26808.0,398.0,https://pypi.org/project/mongoengine,1385669.0,36,True,1,,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2025-03-05 19:42:03,2025-03-05 19:42:02,1857,19.0,205,86,324,,,2478,2025-01-29 21:14:45,3.7.0,60.0,4157157.0,21.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,116783.0,116783.0,57.0,https://pypi.org/project/motor,4157157.0,36,True,1,,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2025-03-27 08:44:01,2025-03-27 08:44:01,1378,32.0,415,44,679,473.0,680.0,4941,2025-03-03 15:16:15,0.24.2,18.0,246153.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",9574.0,9574.0,154.0,https://pypi.org/project/tortoise-orm,246153.0,35,True,2,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-03-05 08:37:30,2025-03-05 08:37:30,1991,100.0,186,39,685,36.0,289.0,2260,2025-02-19 15:03:04,0.26.1,35.0,758075.0,50.0,Python library for implementing GraphQL servers using schema-first approach.,1855.0,1855.0,84.0,https://pypi.org/project/ariadne,758075.0,35,True,2,,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2025-04-02 19:20:44,2025-04-02 19:20:44,6208,194.0,1075,235,2255,,,4201,2025-03-18 13:58:20,4.11.3,1660.0,42209568.0,45.0,PyMongo - the Official MongoDB Python driver.,,,222.0,https://pypi.org/project/pymongo,42209545.0,33,True,3,,1.0
8,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2025-03-31 04:30:58,2025-03-31 04:30:51,2480,173.0,143,13,1234,12.0,235.0,1309,2025-03-30 12:54:36,0.13.0a3,,1044445.0,68.0,FastAPI pagination.,3771.0,3771.0,51.0,https://pypi.org/project/fastapi-pagination,1044445.0,32,True,1,,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2025-01-04 13:18:26,2025-01-04 13:16:19,769,3.0,407,48,592,13.0,268.0,5052,2025-01-04 13:31:56,14.0.1,349.0,223912.0,100.0,Ready-to-use and customizable users management for FastAPI.,4841.0,4841.0,69.0,https://pypi.org/project/fastapi-users,223907.0,31,True,1,,-1.0
