,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
10,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-05-09 03:57:18,2024-05-09 03:55:41,1873,190.0,119,10,929,14.0,191.0,1032,2024-04-26 18:21:57,0.12.24,,481786.0,55.0,FastAPI pagination.,2253.0,2253.0,42.0,https://pypi.org/project/fastapi-pagination,481786.0,32,True,1,-1.0,
11,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2024-05-08 17:07:36,2024-05-01 19:25:53,476,9.0,191,15,334,70.0,315.0,1820,2024-05-01 19:47:15,1.26.0,,193273.0,100.0,Asynchronous Python ODM for MongoDB.,2284.0,2284.0,78.0,https://pypi.org/project/beanie,193273.0,30,True,3,,BeanieODM/beanie
12,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-05-08 15:36:40,2024-05-08 09:37:12,347,14.0,168,14,391,24.0,182.0,1601,2024-02-21 15:16:39,0.16.1,,75712.0,36.0,SQLAlchemy Admin for FastAPI and Starlette.,752.0,752.0,54.0,https://pypi.org/project/sqladmin,75712.0,30,True,1,1.0,
13,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-05-06 20:41:12,2024-04-29 09:25:33,1326,13.0,78,15,794,64.0,187.0,1585,2023-06-18 17:05:55,0.12.2,,61564.0,78.0,python async orm with fastapi in mind and pydantic validation.,1000.0,1000.0,35.0,https://pypi.org/project/ormar,61564.0,30,True,2,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-04-18 09:51:40,2024-04-06 09:33:31,1765,24.0,84,15,459,104.0,256.0,1274,2024-03-22 16:59:04,1.5.0,,18451.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",354.0,354.0,43.0,https://pypi.org/project/piccolo,18451.0,29,True,3,,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-05-01 05:51:57,2024-03-13 16:40:51,436,11.0,76,4,208,34.0,61.0,820,2024-03-13 16:39:15,7.0.0,,779443.0,12.0,Instrument your FastAPI with Prometheus metrics.,1502.0,1502.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,779443.0,29,True,3,,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-05-09 13:51:20,2024-05-09 13:51:18,3107,59.0,495,41,2436,398.0,551.0,3784,2024-05-09 13:51:39,0.227.4,449.0,545.0,100.0,A GraphQL library for Python that leverages type annotations.,,,247.0,https://pypi.org/project/strawberry,505.0,27,True,3,,
17,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-05-08 04:47:14,2024-04-26 23:27:23,559,25.0,87,19,292,69.0,88.0,978,2024-04-26 23:28:12,1.0.2,,25440.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3249.0,3249.0,19.0,https://pypi.org/project/odmantic,25440.0,26,True,3,,
18,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-05-01 07:58:18,2024-05-01 07:57:06,314,10.0,58,12,105,8.0,77.0,390,2024-03-04 15:48:23,4.3.1,,86732.0,27.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",67.0,67.0,25.0,https://pypi.org/project/fastapi-azure-auth,86732.0,26,True,2,,
19,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,149,49,472,45.0,262.0,2646,,,,25717.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2401.0,2401.0,46.0,https://pypi.org/project/gino,25717.0,25,True,3,1.0,
20,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-04-27 16:35:18,2024-03-10 13:42:17,386,4.0,331,37,43,45.0,71.0,2571,2021-08-31 03:28:51,1.0.3,,4581.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",306.0,306.0,14.0,https://pypi.org/project/fastapi-admin,4581.0,25,True,3,,
21,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-05-07 21:08:57,2024-04-28 15:06:12,886,37.0,68,17,517,180.0,186.0,1622,2024-03-24 22:11:15,0.13.1,,73081.0,35.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,28.0,https://pypi.org/project/prisma,73081.0,25,True,3,,
22,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2024-05-06 20:54:42,2024-04-12 05:47:35,470,5.0,55,10,79,1.0,54.0,587,2024-03-06 11:31:36,1.10.0,5.0,27556.0,22.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,863.0,863.0,14.0,https://pypi.org/project/fastapi-login,27556.0,25,True,2,,
23,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-05-08 15:26:19,2024-02-05 12:09:50,242,,69,15,103,31.0,56.0,993,,,,309366.0,,A rate limiter for Starlette and FastAPI.,2144.0,2144.0,24.0,https://pypi.org/project/slowapi,309366.0,24,True,1,,
24,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2024-05-08 16:41:06,2024-05-08 16:41:05,937,168.0,42,14,523,3.0,33.0,698,2024-05-02 20:48:17,1.1.2,,1220.0,36.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,18.0,18.0,14.0,https://pypi.org/project/authx,1220.0,23,True,2,1.0,
25,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,44,9,21,21.0,14.0,415,2024-01-05 09:14:08,0.1.6,,48631.0,7.0,A request rate limiter for fastapi.,1279.0,1279.0,12.0,https://pypi.org/project/fastapi-limiter,48631.0,23,True,3,,
26,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,97,42,78,16.0,64.0,1764,2021-11-29 09:20:38,0.3.1,,8065.0,8.0,An async ORM.,512.0,512.0,18.0,https://pypi.org/project/orm,8065.0,22,True,3,,
27,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,37,22,491,12.0,131.0,854,2021-11-15 11:05:03,1.4.1,,3993.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,3993.0,20,True,3,,
28,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2024-05-07 05:16:32,2024-05-02 11:25:47,700,25.0,33,7,216,36.0,113.0,283,2024-05-02 11:27:18,1.3.3,,3186.0,50.0,A powerful web admin for your database.,,,18.0,https://pypi.org/project/piccolo-admin,3186.0,20,True,3,,
29,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,111,8,24,47.0,36.0,614,2020-11-06 11:15:11,0.5.0,,60014.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,60014.0,19,True,3,1.0,
30,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2024-05-08 05:31:31,2024-05-08 05:31:01,275,185.0,25,4,46,12.0,21.0,414,2024-05-08 05:31:31,0.12.0,,,16.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",33.0,33.0,6.0,,,19,True,1,1.0,
31,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,34,5,39,30.0,18.0,320,2022-01-06 12:47:03,0.4.3,,38671.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",84.0,84.0,6.0,https://pypi.org/project/fastapi-cloudauth,38671.0,19,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,9.0,34,11,27,9.0,13.0,582,2020-09-25 16:25:49,0.2.1,,102458.0,5.0,Adds simple SQLAlchemy support to FastAPI.,,,7.0,https://pypi.org/project/fastapi-sqlalchemy,102458.0,18,True,3,,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,132,2022-03-11 11:15:48,0.5.0,32.0,11380.0,5.0,Implements authentication and authorization as FastAPI dependencies.,58.0,58.0,3.0,https://pypi.org/project/fastapi-security,11380.0,16,True,3,,
34,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,9.0,304,2023-07-18 14:06:40,1.3.0,,1216.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1216.0,14,True,3,,
35,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2024-01-21 21:42:44,2024-01-21 21:42:44,57,,27,9,12,1.0,12.0,137,,,,565.0,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,7.0,https://pypi.org/project/fastapi-chameleon,565.0,11,True,1,,
36,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-01-21 21:42:46,2021-03-29 20:16:20,21,,11,2,6,,,64,,,,160.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,160.0,9,True,3,,
37,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,8,3,24,5.0,1.0,22,,,,38.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,38.0,8,True,3,,
38,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,8,5,4,1.0,1.0,131,,,,125.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,125.0,6,True,3,,
