,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-01-12 17:44:07,2023-01-12 17:43:52,15826,298.0,1008,93,550,156.0,6847.0,6530,2023-01-03 20:17:09,rel_1_4_46,39376.0,55493308,100.0,The Database Toolkit for Python.,489165.0,489165.0,585.0,https://pypi.org/project/sqlalchemy,55492324,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-01-09 21:26:17,2023-01-09 21:26:17,4045,45.0,1133,136,1085,339.0,1298.0,3924,2022-12-28 11:01:47,0.25.0,,761225,39.0,A Python Object-Document-Mapper for working with MongoDB.,18668.0,18668.0,384.0,https://pypi.org/project/mongoengine,761225,40,True,1,1.0
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-01-11 14:29:16,2022-12-25 21:59:05,1736,15.0,772,145,514,104.0,866.0,7530,2022-12-11 20:07:51,3.2.1,,1901337,57.0,GraphQL framework for Python.,14916.0,14916.0,196.0,https://pypi.org/project/graphene,1901337,36,True,1,
3,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-01-11 20:34:24,2023-01-11 20:34:23,1711,10.0,176,90,189,,,2084,2022-10-25 20:56:31,3.1.1,,1140437,8.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,45316.0,45316.0,41.0,https://pypi.org/project/motor,1140437,34,True,2,1.0
4,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-01-10 23:11:58,2022-12-16 18:46:26,228,42.0,395,119,220,168.0,140.0,9198,2022-08-30 17:56:11,0.0.8,,372939,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",2542.0,2542.0,54.0,https://pypi.org/project/sqlmodel,372939,32,True,1,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-01-11 12:31:05,2023-01-11 02:48:00,1157,19.0,290,41,440,378.0,461.0,3327,2022-07-11 09:39:45,0.19.2,9.0,79985,99.0,"Familiar asyncio ORM for python, built with relations in mind.",3732.0,3732.0,117.0,https://pypi.org/project/tortoise-orm,79985,32,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-01-12 06:29:10,2023-01-11 22:07:49,2515,154.0,343,44,1752,244.0,383.0,2855,2023-01-10 17:53:45,0.152.0,403.0,351,100.0,A GraphQL library for Python that leverages type annotations.,927.0,927.0,170.0,https://pypi.org/project/strawberry,284,32,True,2,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-01-12 15:18:09,2023-01-12 04:03:28,5190,47.0,976,238,1134,,,3751,2022-11-17 21:50:05,4.3.3,,20189500,24.0,PyMongo - the Python driver for MongoDB.,,,195.0,https://pypi.org/project/pymongo,20189500,31,True,3,
8,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-01-12 04:15:12,2023-01-02 02:11:39,1158,61.0,62,15,528,47.0,171.0,1207,2022-10-21 17:55:17,0.12.0,,16021,75.0,python async orm with fastapi in mind and pydantic validation.,502.0,502.0,30.0,https://pypi.org/project/ormar,16021,30,True,2,
9,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-01-09 11:42:59,2022-12-15 11:46:49,1532,29.0,154,40,580,32.0,224.0,1931,2023-01-09 11:42:59,0.17.1,,110999,30.0,Python library for implementing GraphQL servers using schema-first approach.,,,62.0,https://pypi.org/project/ariadne,110999,28,True,3,
