,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2025-01-23 23:26:00,2025-01-06 17:50:45,548,12.0,229,18,415,90.0,365.0,2176,2025-01-06 17:53:05,1.29.0,,294971.0,100.0,Asynchronous Python ODM for MongoDB.,3385.0,3385.0,104.0,https://pypi.org/project/beanie,294971.0,31,True,3,,BeanieODM/beanie
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2025-01-31 02:27:23,2025-01-27 02:34:45,1415,16.0,91,17,914,68.0,199.0,1699,2024-12-06 10:47:54,0.20.2,,27796.0,80.0,python async orm with fastapi in mind and pydantic validation.,1064.0,1064.0,41.0,https://pypi.org/project/ormar,27796.0,30,True,2,,
12,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2025-01-14 19:39:32,2025-01-14 19:39:26,446,10.0,84,5,214,38.0,61.0,1040,2025-01-14 19:39:02,7.0.2,,3529668.0,13.0,Instrument your FastAPI with Prometheus metrics.,3541.0,3541.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,3529668.0,30,True,1,1.0,
13,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2025-02-06 13:28:03,2025-02-06 13:28:02,2363,126.0,637,23,1917,467.0,807.0,769,2025-02-04 18:22:02,0.51b0,,9673847.0,48.0,OpenTelemetry instrumentation for Python modules.,2.0,2.0,328.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,9673847.0,30,True,1,,
14,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-11-04 08:50:50,2024-11-04 08:33:57,376,,199,17,438,51.0,202.0,2026,2024-10-28 13:15:26,0.20.1,,131558.0,41.0,SQLAlchemy Admin for FastAPI and Starlette.,1337.0,1337.0,63.0,https://pypi.org/project/sqladmin,131558.0,29,True,1,,
15,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2025-02-01 20:40:01,2025-01-26 13:59:18,1857,5.0,89,17,524,124.0,312.0,1522,2024-10-23 21:43:51,1.22.0,,38484.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",446.0,446.0,46.0,https://pypi.org/project/piccolo,38484.0,28,True,3,,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2025-02-04 18:03:35,2025-02-04 16:38:12,3353,59.0,536,39,2603,391.0,655.0,4143,2025-01-12 10:05:48,0.258.0,704.0,743.0,100.0,A GraphQL library for Python that leverages type annotations.,,,269.0,https://pypi.org/project/strawberry,693.0,27,True,3,,
17,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2025-01-30 19:27:54,2024-06-27 18:02:44,258,,86,14,118,35.0,62.0,1340,,,,1065817.0,,A rate limiter for Starlette and FastAPI.,4010.0,4010.0,26.0,https://pypi.org/project/slowapi,1065817.0,27,True,1,,
18,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2025-02-06 09:52:05,2025-02-06 09:52:04,1290,65.0,50,16,644,7.0,52.0,864,2024-12-25 23:22:43,1.4.1,,16109.0,43.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,87.0,87.0,18.0,https://pypi.org/project/authx,16109.0,26,True,2,,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-09-05 09:32:46,2024-09-05 09:32:46,395,,389,40,49,52.0,71.0,3048,2021-08-31 03:28:51,1.0.3,,10922.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",429.0,429.0,16.0,https://pypi.org/project/fastapi-admin,10922.0,25,True,3,,
20,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2025-01-01 15:11:44,2025-01-01 15:10:36,481,5.0,59,11,93,1.0,58.0,656,2024-12-14 08:17:42,1.10.3,8.0,52886.0,25.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1039.0,1039.0,14.0,https://pypi.org/project/fastapi-login,52886.0,25,True,2,,
21,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,148,47,472,45.0,263.0,2692,,,,25409.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2472.0,2472.0,45.0,https://pypi.org/project/gino,25409.0,24,True,3,,
22,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2025-01-23 21:09:34,2025-01-07 22:21:10,560,1.0,89,19,311,83.0,90.0,1097,2024-04-26 23:28:12,1.0.2,,34700.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3447.0,3447.0,19.0,https://pypi.org/project/odmantic,34700.0,24,True,3,1.0,
23,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/intility/fastapi-azure-auth,https://github.com/intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2025-01-25 09:15:46,2025-01-25 09:15:46,342,3.0,72,13,119,3.0,103.0,499,2024-08-20 09:26:23,5.0.1,,119430.0,31.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",107.0,107.0,29.0,https://pypi.org/project/fastapi-azure-auth,119430.0,24,True,2,,
24,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2025-02-05 05:00:27,2024-11-26 09:20:02,930,1.0,83,16,563,205.0,204.0,1955,2024-08-16 02:54:35,0.15.0,,237499.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,237499.0,22,True,3,,
25,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,97,42,78,17.0,64.0,1788,2021-11-29 09:20:38,0.3.1,,5603.0,8.0,An async ORM.,541.0,541.0,18.0,https://pypi.org/project/orm,5603.0,22,True,3,,
26,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,53,10,23,28.0,15.0,534,2024-01-05 09:14:08,0.1.6,,120392.0,7.0,A request rate limiter for fastapi.,2036.0,2036.0,12.0,https://pypi.org/project/fastapi-limiter,120392.0,22,True,3,,
27,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,36,22,491,12.0,131.0,857,2021-11-15 11:05:03,1.4.1,,8489.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,8489.0,21,True,3,,
28,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2025-02-04 01:54:11,2025-02-04 01:54:11,510,33.0,66,9,106,19.0,61.0,936,2024-12-26 02:23:09,0.15.5,,,26.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",144.0,144.0,15.0,,,20,True,1,,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2025-01-16 23:23:00,2025-01-16 23:22:08,729,5.0,38,7,235,41.0,129.0,333,2025-01-16 23:23:00,1.9.1,,9697.0,60.0,A powerful web admin for your database.,,,19.0,https://pypi.org/project/piccolo-admin,9697.0,20,True,3,,
30,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,36,5,40,31.0,18.0,342,2022-01-06 12:47:03,0.4.3,,32165.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",94.0,94.0,6.0,https://pypi.org/project/fastapi-cloudauth,32165.0,19,True,3,,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,130,8,26,47.0,36.0,677,2020-11-06 11:15:11,0.5.0,,75988.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,75988.0,18,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,38,12,27,10.0,13.0,630,2020-09-25 16:25:49,0.2.1,,67531.0,5.0,Adds simple SQLAlchemy support to FastAPI.,3.0,3.0,7.0,https://pypi.org/project/fastapi-sqlalchemy,67531.0,18,True,3,,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,145,2022-03-11 11:15:48,0.5.0,75.0,25768.0,5.0,Implements authentication and authorization as FastAPI dependencies.,91.0,91.0,3.0,https://pypi.org/project/fastapi-security,25767.0,16,True,3,,
34,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,10.0,346,2023-07-18 14:06:40,1.3.0,,1132.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1132.0,14,True,3,1.0,
35,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2024-11-10 18:00:03,2024-11-10 17:59:59,70,7.0,27,9,13,2.0,13.0,141,,,,1041.0,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,8.0,https://pypi.org/project/fastapi-chameleon,1041.0,11,True,1,-2.0,
36,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,7,3,24,5.0,1.0,24,,,,310.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,310.0,9,True,3,,
37,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,9,4,4,1.0,1.0,151,,,,340.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,340.0,8,False,3,,
38,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-11-16 02:53:24,2024-11-16 02:53:22,22,1.0,11,2,6,,,70,,,,228.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,228.0,8,True,3,,
