,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-11-30 15:01:32,2023-11-28 02:35:41,16689,175.0,1232,87,710,192.0,7386.0,8058,2023-11-02 14:52:13,rel_2_0_23,47064.0,102620305,100.0,The Database Toolkit for Python.,675134.0,675134.0,668.0,https://pypi.org/project/sqlalchemy,102619345,44,True,1,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-11-30 15:23:25,2023-11-30 15:23:25,353,107.0,475,149,294,173.0,153.0,11428,2023-11-18 11:34:40,0.0.12,,649276,11.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",8389.0,8389.0,71.0,https://pypi.org/project/sqlmodel,649276,37,True,1,1.0
2,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-11-24 16:04:57,2023-11-21 13:09:44,4087,5.0,1141,137,1107,353.0,1321.0,4094,2023-03-03 10:21:35,0.27.0,,1073147,41.0,A Python Object-Document-Mapper for working with MongoDB.,22217.0,22217.0,388.0,https://pypi.org/project/mongoengine,1073147,37,True,1,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-11-28 12:05:57,2023-10-06 20:15:26,1755,1.0,800,142,541,103.0,875.0,7852,2023-07-26 06:47:55,3.3.0,,1872235,59.0,GraphQL framework for Python.,19377.0,19377.0,207.0,https://pypi.org/project/graphene,1872235,35,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-11-29 19:28:21,2023-11-29 19:28:21,1759,15.0,196,91,238,,,2246,2023-11-14 21:54:12,3.3.2,,1324642,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,75603.0,75603.0,47.0,https://pypi.org/project/motor,1324642,34,True,2,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-11-24 17:39:12,2023-11-05 03:35:54,1190,6.0,335,42,487,467.0,505.0,3956,2023-08-11 03:42:54,0.20.0,13.0,118162,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6681.0,6681.0,125.0,https://pypi.org/project/tortoise-orm,118162,33,True,2,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-11-08 15:31:20,2023-11-08 15:31:19,1706,27.0,174,39,634,46.0,254.0,2086,2023-11-08 15:28:41,0.21.0,,183054,39.0,Python library for implementing GraphQL servers using schema-first approach.,1454.0,1454.0,71.0,https://pypi.org/project/ariadne,183054,33,True,2,
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-11-30 09:03:18,2023-11-30 09:03:18,3012,86.0,461,43,2307,348.0,514.0,3542,2023-11-20 17:43:35,0.215.1,458.0,864,100.0,A GraphQL library for Python that leverages type annotations.,2479.0,2479.0,233.0,https://pypi.org/project/strawberry,788,32,True,3,
8,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-11-30 04:04:16,2023-11-30 04:04:09,1549,224.0,107,8,755,10.0,155.0,900,2023-11-27 09:45:13,0.12.13,,335364,44.0,FastAPI pagination.,1761.0,1761.0,38.0,https://pypi.org/project/fastapi-pagination,335364,32,True,1,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-11-30 16:58:32,2023-11-27 15:24:00,5476,69.0,1021,241,1440,,,3967,2023-11-29 15:44:00,4.6.1,,23575890,30.0,PyMongo - the Official MongoDB Python driver.,,,205.0,https://pypi.org/project/pymongo,23575890,31,True,3,
10,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-10-23 04:50:08,2023-08-26 08:23:06,716,,319,37,546,7.0,245.0,3625,2023-08-26 08:37:15,12.1.2,155.0,70000,97.0,Ready-to-use and customizable users management for FastAPI.,2378.0,2378.0,62.0,https://pypi.org/project/fastapi-users,69997,31,True,1,
11,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-11-17 17:30:54,2023-11-13 03:48:56,446,36.0,167,18,291,50.0,278.0,1568,2023-11-13 03:49:48,1.23.6,,139481,100.0,Asynchronous Python ODM for MongoDB.,1710.0,1710.0,63.0,https://pypi.org/project/beanie,139481,31,True,3,
12,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-11-28 02:25:23,2023-11-28 02:23:29,1299,32.0,75,17,737,67.0,176.0,1482,2023-06-18 17:05:55,0.12.2,,22422,77.0,python async orm with fastapi in mind and pydantic validation.,926.0,926.0,34.0,https://pypi.org/project/ormar,22422,30,True,2,
13,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2023-11-30 12:06:40,2023-11-30 11:52:43,790,21.0,62,15,440,163.0,174.0,1390,2023-10-22 23:01:49,0.11.0,,61446,32.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,2576.0,2576.0,25.0,https://pypi.org/project/prisma,61446,30,True,2,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-11-30 17:35:37,2023-11-30 13:05:51,1729,18.0,77,14,422,91.0,241.0,1177,2023-11-10 17:30:54,1.1.1,,23154,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",304.0,304.0,42.0,https://pypi.org/project/piccolo,23154,29,True,3,
15,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2023-11-29 23:38:18,2023-11-29 22:22:16,1851,28.0,420,16,1203,323.0,521.0,529,2023-11-09 00:56:34,0.42b0,,1621313,34.0,OpenTelemetry instrumentation for Python modules.,10.0,10.0,223.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,1621313,29,True,1,
16,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2023-11-26 17:58:06,2023-11-26 17:58:06,328,31.0,134,12,364,17.0,157.0,1319,2023-11-14 09:13:13,0.16.0,,44584,35.0,SQLAlchemy Admin for FastAPI and Starlette.,460.0,460.0,46.0,https://pypi.org/project/sqladmin,44584,28,True,1,
