,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-01-03 02:22:34,2024-01-03 02:22:17,16761,175.0,1242,90,720,195.0,7420.0,8198,2024-01-03 02:22:06,rel_2_0_25,48049.0,97781328,100.0,The Database Toolkit for Python.,694301.0,694301.0,674.0,https://pypi.org/project/sqlalchemy,97780327,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-01-01 19:12:10,2024-01-01 19:12:10,4118,32.0,1143,138,1113,338.0,1339.0,4111,2023-03-03 10:21:35,0.27.0,,1054266,41.0,A Python Object-Document-Mapper for working with MongoDB.,22556.0,22556.0,390.0,https://pypi.org/project/mongoengine,1054266,38,True,1,
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-12-31 16:48:24,2023-12-10 20:20:18,367,121.0,496,155,312,173.0,153.0,11912,2023-12-04 14:53:29,0.0.14,,535225,13.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",8971.0,8971.0,71.0,https://pypi.org/project/sqlmodel,535225,37,True,1,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-12-26 10:21:55,2023-10-06 20:15:26,1755,,799,141,541,104.0,876.0,7873,2023-07-26 06:47:55,3.3.0,,1919422,59.0,GraphQL framework for Python.,19653.0,19653.0,207.0,https://pypi.org/project/graphene,1919422,35,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-12-22 15:08:13,2023-12-15 20:59:36,1762,17.0,198,91,241,,,2256,2023-11-14 21:54:12,3.3.2,,1299908,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,78571.0,78571.0,47.0,https://pypi.org/project/motor,1299908,35,True,2,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-01-04 13:46:53,2024-01-04 05:54:34,1192,7.0,337,42,492,479.0,506.0,4030,2023-08-11 03:42:54,0.20.0,13.0,100605,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6867.0,6867.0,125.0,https://pypi.org/project/tortoise-orm,100605,33,True,2,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-12-20 19:40:58,2023-12-15 11:11:48,1712,33.0,176,39,637,45.0,255.0,2103,2023-11-08 15:28:41,0.21.0,,133818,39.0,Python library for implementing GraphQL servers using schema-first approach.,1479.0,1479.0,71.0,https://pypi.org/project/ariadne,133818,33,True,2,
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-01-04 15:25:27,2024-01-04 15:25:25,3026,63.0,470,44,2343,360.0,518.0,3600,2024-01-04 15:26:01,0.217.1,449.0,487,100.0,A GraphQL library for Python that leverages type annotations.,2584.0,2584.0,236.0,https://pypi.org/project/strawberry,423,32,True,3,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-01-04 11:32:58,2024-01-04 11:32:57,5494,69.0,1022,240,1459,,,3978,2023-11-29 15:44:00,4.6.1,,21516233,30.0,PyMongo - the Official MongoDB Python driver.,,,206.0,https://pypi.org/project/pymongo,21516233,31,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-12-28 08:10:32,2023-12-28 08:09:39,719,3.0,331,38,548,8.0,247.0,3751,2023-08-26 08:37:15,12.1.2,159.0,62394,97.0,Ready-to-use and customizable users management for FastAPI.,2568.0,2568.0,62.0,https://pypi.org/project/fastapi-users,62391,31,True,1,
