,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2026-03-05 13:21:08,2026-03-05 01:32:13,17966,119.0,1631,103,1041,193.0,7970.0,11665,2026-03-02 15:28:58,rel_2_0_48,7344.0,308173876.0,100.0,The Database Toolkit for Python.,1171420.0,1171420.0,815.0,https://pypi.org/project/sqlalchemy,308173752.0,46,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2026-03-05 18:38:16,2026-03-05 18:24:58,1089,206.0,770,134,926,57.0,288.0,17703,2026-02-21 16:39:33,0.0.37,,11430501.0,36.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",30594.0,30594.0,107.0,https://pypi.org/project/sqlmodel,11430501.0,39,True,1,fastapi/sqlmodel,1.0
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2025-09-04 15:43:44,2024-11-09 20:43:17,1787,,804,140,575,92.0,912.0,8247,2024-11-09 20:43:58,3.4.3,,29698940.0,63.0,GraphQL framework for Python.,30507.0,30507.0,211.0,https://pypi.org/project/graphene,29698940.0,37,True,1,,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2026-03-05 07:19:50,2026-03-05 07:10:26,1467,64.0,462,42,792,454.0,782.0,5516,2026-03-05 07:19:50,1.1.6,18.0,470858.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",10450.0,10450.0,168.0,https://pypi.org/project/tortoise-orm,470858.0,37,True,2,,
4,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2026-03-05 03:09:28,2026-03-05 03:09:21,2955,200.0,154,13,1480,5.0,272.0,1632,2026-02-08 13:13:30,0.15.10,,3497764.0,88.0,FastAPI pagination.,4534.0,4534.0,56.0,https://pypi.org/project/fastapi-pagination,3497764.0,37,True,1,,
5,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2025-09-02 20:46:15,2025-09-02 20:46:15,4355,,1161,132,1168,306.0,1411.0,4351,2024-09-19 08:33:36,0.29.1,,2129194.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,27921.0,27921.0,401.0,https://pypi.org/project/mongoengine,2129194.0,36,True,1,,
6,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2026-03-04 23:45:16,2026-03-04 23:45:08,1902,13.0,210,83,370,,,2525,2025-05-14 19:00:46,3.7.1,119.0,8422687.0,22.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,127869.0,127869.0,60.0,https://pypi.org/project/motor,8422686.0,35,True,2,,
7,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2026-03-05 14:32:56,2026-03-02 10:25:17,2217,150.0,187,37,722,34.0,297.0,2320,2026-02-19 11:48:41,0.29.0,147.0,2400894.0,58.0,Python library for implementing GraphQL servers using schema-first approach.,2026.0,2026.0,87.0,https://pypi.org/project/ariadne,2400893.0,35,True,2,,
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2026-02-05 09:35:13,2026-02-05 09:33:33,814,17.0,483,53,615,4.0,292.0,6031,2026-02-05 09:37:04,15.0.4,491.0,713687.0,100.0,Ready-to-use and customizable users management for FastAPI.,5557.0,5557.0,76.0,https://pypi.org/project/fastapi-users,713681.0,34,True,1,,
9,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2026-03-05 16:04:38,2026-03-05 16:04:37,6549,62.0,1102,229,2717,,,4336,2026-01-07 18:15:35,4.16.0,4931.0,84736201.0,59.0,PyMongo - the Official MongoDB Python driver.,,,237.0,https://pypi.org/project/pymongo,84736141.0,33,True,3,,
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2026-03-05 10:18:04,2026-03-04 12:49:25,595,16.0,276,19,500,85.0,422.0,2653,2025-11-20 18:47:01,2.0.1,,1831991.0,100.0,Asynchronous Python ODM for MongoDB.,4520.0,4520.0,125.0,https://pypi.org/project/beanie,1831991.0,33,True,3,BeanieODM/beanie,
11,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/ormar-orm/ormar,https://github.com/ormar-orm/ormar,MIT,2020-08-02 06:34:03,2026-03-05 14:38:11,2026-02-27 02:27:09,1528,98.0,94,15,1040,57.0,217.0,1802,2026-02-22 13:51:43,0.23.0,,846298.0,83.0,python async orm with fastapi in mind and pydantic validation.,1105.0,1105.0,47.0,https://pypi.org/project/ormar,846298.0,33,True,2,ormar-orm/ormar,
12,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2026-03-02 08:31:06,2026-03-02 08:29:59,413,14.0,264,16,505,79.0,217.0,2674,2026-02-04 08:17:02,0.23.0,,657684.0,44.0,SQLAlchemy Admin for FastAPI and Starlette.,1823.0,1823.0,84.0,https://pypi.org/project/sqladmin,657684.0,32,True,1,,
13,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2026-03-05 15:36:56,2026-03-05 15:36:54,2844,138.0,869,23,2655,565.0,985.0,1002,2026-03-04 14:20:59,0.61b0,,44928105.0,79.0,OpenTelemetry instrumentation for Python modules.,,,424.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,44928105.0,31,True,1,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2026-02-27 23:33:35,2026-02-27 21:35:39,1950,16.0,98,16,601,22.0,497.0,1868,2026-02-11 00:23:55,1.32.0,,242424.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",516.0,516.0,53.0,https://pypi.org/project/piccolo,242424.0,30,True,3,,
15,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2026-03-04 21:56:43,2026-03-04 12:25:29,3804,193.0,611,39,2988,385.0,780.0,4623,2026-03-04 12:25:50,0.308.3,606.0,1316.0,100.0,A GraphQL library for Python that leverages type annotations.,,,310.0,https://pypi.org/project/strawberry,1256.0,29,True,3,,1.0
16,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2025-10-01 05:02:39,2025-09-07 16:02:38,454,,110,5,237,42.0,63.0,1432,2025-03-19 19:38:47,7.1.0,,11095748.0,14.0,Instrument your FastAPI with Prometheus metrics.,7408.0,7408.0,30.0,https://pypi.org/project/prometheus-fastapi-instrumentator,11095748.0,29,True,3,,
17,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2026-03-01 04:11:57,2026-01-25 11:23:24,601,41.0,88,17,345,86.0,91.0,1167,2026-01-24 18:02:42,1.1.0,,83845.0,23.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3586.0,3586.0,22.0,https://pypi.org/project/odmantic,83845.0,29,True,3,,
18,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2026-03-02 22:46:04,2026-03-02 11:28:19,1440,67.0,57,14,714,,67.0,1148,2026-02-19 10:36:03,1.5.1,,42747.0,47.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,242.0,242.0,22.0,https://pypi.org/project/authx,42747.0,29,True,2,,
19,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2026-03-01 19:00:41,2025-08-08 15:15:46,261,,108,17,129,51.0,64.0,1926,,,,7552191.0,,A rate limiter for Starlette and FastAPI.,9082.0,9082.0,26.0,https://pypi.org/project/slowapi,7552191.0,28,True,1,,1.0
20,Dapr SDK for Python,dapr/python-sdk,dapr-ext-fastapi,[],dappfs,https://github.com/dapr/python-sdk,https://github.com/dapr/python-sdk,Apache-2.0,2019-06-21 15:51:20,2026-02-27 20:51:58,2026-02-27 17:19:05,526,29.0,137,26,622,17.0,289.0,268,,,,66346.0,,Dapr SDK for Python.,966.0,966.0,89.0,https://pypi.org/project/dapr-ext-fastapi,66346.0,27,True,1,,
21,strictdoc,strictdoc-project/strictdoc,strictdoc,,requirement-management-framework,https://github.com/strictdoc-project/strictdoc,https://github.com/strictdoc-project/strictdoc,,2020-05-14 18:03:48,2026-03-05 00:11:19,2026-03-01 13:44:49,5527,221.0,42,10,2057,119.0,486.0,258,2026-02-26 21:24:51,0.18.1,,11504.0,89.0,Software for technical documentation and requirements management.,16.0,16.0,36.0,https://pypi.org/project/strictdoc,11504.0,26,True,1,,
22,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2025-04-05 06:11:16,2025-04-05 06:11:16,406,,452,44,51,60.0,73.0,3723,2021-08-31 03:28:51,1.0.3,,11206.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",510.0,510.0,19.0,https://pypi.org/project/fastapi-admin,11206.0,25,True,3,,
23,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,148,44,475,45.0,263.0,2812,,,,25326.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2502.0,2502.0,45.0,https://pypi.org/project/gino,25326.0,24,True,3,,
24,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/benavlabs/fastcrud,https://github.com/benavlabs/fastcrud,MIT,2024-01-08 04:04:17,2026-01-27 20:01:28,2026-01-27 20:01:28,804,67.0,104,11,191,17.0,97.0,1495,2026-01-23 19:30:32,0.21.0,,,43.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",207.0,207.0,25.0,,,24,True,1,benavlabs/fastcrud,
25,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2025-04-10 08:07:05,2025-03-23 17:43:00,931,,88,15,563,213.0,205.0,2110,2024-08-16 02:54:35,0.15.0,,805933.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,805933.0,23,True,3,,
26,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/maxrdu/fastapi_login,https://github.com/maxrdu/fastapi_login,MIT,2019-10-21 14:47:00,2025-05-20 07:04:51,2025-05-20 07:04:51,482,,67,10,94,1.0,58.0,825,2024-12-14 08:17:42,1.10.3,16.0,49585.0,25.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1131.0,1131.0,15.0,https://pypi.org/project/fastapi-login,49585.0,23,True,2,maxrdu/fastapi_login,
27,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/intility/fastapi-azure-auth,https://github.com/intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2025-11-01 08:01:26,2025-07-25 06:56:51,359,,78,10,139,7.0,116.0,669,2025-07-25 06:57:46,5.2.0,,379596.0,34.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",146.0,146.0,33.0,https://pypi.org/project/fastapi-azure-auth,379596.0,23,True,2,,
28,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2026-02-06 08:40:24,2026-02-06 08:40:21,73,7.0,71,7,28,27.0,24.0,750,2026-02-06 06:59:44,0.2.0,,463271.0,8.0,A request rate limiter for fastapi.,,,12.0,https://pypi.org/project/fastapi-limiter,463271.0,21,True,3,,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2026-01-31 05:16:36,2026-01-31 05:16:36,746,3.0,44,5,254,33.0,148.0,468,2025-07-29 08:25:27,1.12.0,,116301.0,63.0,A powerful web admin for your database.,,,23.0,https://pypi.org/project/piccolo-admin,116301.0,21,True,3,,
30,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,95,40,78,17.0,64.0,1873,2021-11-29 09:20:38,0.3.1,,14517.0,8.0,An async ORM.,,,18.0,https://pypi.org/project/orm,14517.0,19,True,3,,
31,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,35,20,492,12.0,131.0,855,2021-11-15 11:05:03,1.4.1,,5675.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,5675.0,19,True,3,,
