,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-01-19 16:14:14,2023-01-19 14:43:19,15856,294.0,1011,93,554,154.0,6859.0,6569,2023-01-03 20:17:09,rel_1_4_46,39463.0,57039440,100.0,The Database Toolkit for Python.,493435.0,493435.0,586.0,https://pypi.org/project/sqlalchemy,57038454,44,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-01-09 21:26:17,2023-01-09 21:26:17,4045,45.0,1133,136,1085,339.0,1299.0,3927,2022-12-28 11:01:47,0.25.0,,841034,39.0,A Python Object-Document-Mapper for working with MongoDB.,18776.0,18776.0,384.0,https://pypi.org/project/mongoengine,841034,40,True,1,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-01-11 14:29:16,2022-12-25 21:59:05,1736,15.0,774,146,514,104.0,866.0,7537,2022-12-11 20:07:51,3.2.1,,2010653,57.0,GraphQL framework for Python.,15008.0,15008.0,196.0,https://pypi.org/project/graphene,2010653,36,True,1,
3,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-01-11 20:34:24,2023-01-11 20:34:23,1711,10.0,176,90,189,,,2086,2022-10-25 20:56:31,3.1.1,,1167981,8.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,46077.0,46077.0,41.0,https://pypi.org/project/motor,1167981,34,True,2,
4,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-01-10 23:11:58,2022-12-16 18:46:26,228,42.0,395,121,220,171.0,141.0,9229,2022-08-30 17:56:11,0.0.8,,337456,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",2611.0,2611.0,54.0,https://pypi.org/project/sqlmodel,337456,32,True,1,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-01-13 02:04:34,2023-01-13 02:04:33,1158,10.0,289,40,440,379.0,461.0,3329,2022-07-11 09:39:45,0.19.2,9.0,83538,99.0,"Familiar asyncio ORM for python, built with relations in mind.",3772.0,3772.0,118.0,https://pypi.org/project/tortoise-orm,83538,32,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-01-19 11:41:16,2023-01-19 11:39:41,2528,140.0,346,44,1767,249.0,390.0,2872,2023-01-17 11:44:36,0.154.1,415.0,374,100.0,A GraphQL library for Python that leverages type annotations.,959.0,959.0,174.0,https://pypi.org/project/strawberry,305,32,True,2,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-01-18 19:39:38,2023-01-18 19:39:38,5193,40.0,976,238,1135,,,3757,2022-11-17 21:50:05,4.3.3,,20338071,24.0,PyMongo - the Python driver for MongoDB.,,,195.0,https://pypi.org/project/pymongo,20338071,30,True,3,-1.0
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-01-16 10:52:07,2023-01-16 10:48:32,661,15.0,234,35,507,2.0,219.0,2419,2023-01-16 10:55:16,10.3.0,8.0,29158,89.0,Ready-to-use and customizable users management for FastAPI.,652.0,652.0,54.0,https://pypi.org/project/fastapi-users,29158,30,True,1,4.0
9,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-01-16 02:38:34,2023-01-02 02:11:39,1158,48.0,63,15,530,48.0,171.0,1219,2022-10-21 17:55:17,0.12.0,,17649,75.0,python async orm with fastapi in mind and pydantic validation.,511.0,511.0,30.0,https://pypi.org/project/ormar,17649,30,True,2,
