,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-06-01 15:14:21,2023-05-31 19:54:19,16328,276.0,1134,93,628,175.0,7139.0,7303,2023-05-20 01:00:21,rel_2_0_15,42907.0,71675286,100.0,The Database Toolkit for Python.,577673.0,577673.0,627.0,https://pypi.org/project/sqlalchemy,71674333,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-05-28 05:24:49,2023-04-18 19:22:32,4081,6.0,1144,137,1100,347.0,1309.0,3998,2023-03-03 10:21:35,0.27.0,,987605,41.0,A Python Object-Document-Mapper for working with MongoDB.,20492.0,20492.0,385.0,https://pypi.org/project/mongoengine,987605,38,True,1,-1.0
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-05-29 18:25:44,2023-05-25 10:21:55,1743,4.0,788,146,524,103.0,871.0,7689,2023-03-13 20:25:52,3.2.2,,1753350,58.0,GraphQL framework for Python.,17685.0,17685.0,199.0,https://pypi.org/project/graphene,1753350,36,True,1,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-06-01 16:01:40,2023-05-16 08:31:42,1173,14.0,309,41,464,406.0,477.0,3568,2023-01-30 02:31:19,0.19.3,10.0,82837,100.0,"Familiar asyncio ORM for python, built with relations in mind.",5624.0,5624.0,121.0,https://pypi.org/project/tortoise-orm,82837,34,True,2,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-05-16 12:28:04,2023-05-16 12:28:04,1728,15.0,182,88,206,,,2161,2023-04-03 20:26:32,3.1.2,,880659,9.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,61334.0,61334.0,42.0,https://pypi.org/project/motor,880659,34,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-05-25 16:28:27,2023-05-17 11:10:24,1622,68.0,163,39,618,47.0,238.0,2020,2023-03-28 13:00:46,0.19.1,,152951,36.0,Python library for implementing GraphQL servers using schema-first approach.,1248.0,1248.0,68.0,https://pypi.org/project/ariadne,152951,34,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-06-01 09:26:50,2023-06-01 09:26:48,2729,135.0,401,46,1984,280.0,455.0,3237,2023-06-01 09:27:14,0.180.1,431.0,471,100.0,A GraphQL library for Python that leverages type annotations.,1877.0,1877.0,204.0,https://pypi.org/project/strawberry,418,32,True,3,
7,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-05-31 21:04:00,2023-02-21 11:02:54,236,,415,132,237,177.0,146.0,9960,2022-08-30 17:56:11,0.0.8,,399658,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",6059.0,6059.0,53.0,https://pypi.org/project/sqlmodel,399658,31,True,1,
8,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-05-10 12:03:54,2023-05-10 12:02:44,691,23.0,273,34,525,3.0,230.0,2805,2023-04-29 11:58:50,11.0.0,45.0,53115,93.0,Ready-to-use and customizable users management for FastAPI.,1360.0,1360.0,58.0,https://pypi.org/project/fastapi-users,53114,31,True,1,
9,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-05-31 04:04:29,2023-05-31 04:04:22,1137,232.0,93,8,550,11.0,118.0,721,2023-05-18 07:57:04,0.12.4,,217493,35.0,FastAPI pagination.,1284.0,1284.0,32.0,https://pypi.org/project/fastapi-pagination,217493,31,True,1,
