,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2024-12-26 20:18:47,2024-12-26 20:18:47,545,19.0,222,18,409,86.0,360.0,2120,2024-12-08 22:54:22,1.28.0,,234866.0,100.0,Asynchronous Python ODM for MongoDB.,3226.0,3226.0,102.0,https://pypi.org/project/beanie,234866.0,31,True,3,,BeanieODM/beanie
11,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-11-04 08:50:50,2024-11-04 08:33:57,376,8.0,195,17,432,46.0,202.0,1980,2024-10-28 13:15:26,0.20.1,,98269.0,41.0,SQLAlchemy Admin for FastAPI and Starlette.,1253.0,1253.0,63.0,https://pypi.org/project/sqladmin,98269.0,30,True,1,,
12,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-12-19 02:53:25,2024-12-09 02:48:51,1411,12.0,88,17,899,67.0,199.0,1688,2024-12-06 10:47:54,0.20.2,,41105.0,80.0,python async orm with fastapi in mind and pydantic validation.,1056.0,1056.0,41.0,https://pypi.org/project/ormar,41105.0,30,True,2,-1.0,
13,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-12-31 16:08:21,2024-12-31 16:08:20,2314,111.0,622,23,1870,448.0,792.0,758,2024-12-24 15:02:00,opentelemetry-sdk-extension-aws==2.1.0,,10773562.0,46.0,OpenTelemetry instrumentation for Python modules.,2.0,2.0,321.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,10773562.0,30,True,1,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-12-01 17:20:10,2024-11-07 05:04:51,1852,9.0,89,16,517,125.0,309.0,1477,2024-10-23 21:43:51,1.22.0,,31064.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",426.0,426.0,46.0,https://pypi.org/project/piccolo,31064.0,28,True,3,-1.0,
15,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-12-30 16:54:47,2024-12-24 12:16:38,3339,78.0,529,39,2586,386.0,653.0,4084,2024-12-23 09:03:27,0.256.1,627.0,739.0,100.0,A GraphQL library for Python that leverages type annotations.,,,267.0,https://pypi.org/project/strawberry,695.0,27,True,3,,
16,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-12-23 22:02:52,2024-06-27 18:02:44,258,,80,14,117,34.0,62.0,1289,,,,588685.0,,A rate limiter for Starlette and FastAPI.,3625.0,3625.0,26.0,https://pypi.org/project/slowapi,588685.0,26,True,1,,
17,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-06-17 23:01:32,2024-03-13 16:40:51,436,,83,4,213,38.0,61.0,1013,2024-03-13 16:39:15,7.0.0,,1724000.0,12.0,Instrument your FastAPI with Prometheus metrics.,3175.0,3175.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,1724000.0,26,True,3,,
18,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2025-01-02 10:34:31,2025-01-02 10:34:30,1278,96.0,50,16,638,7.0,52.0,850,2024-12-25 23:22:43,1.4.1,,10157.0,43.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,61.0,61.0,18.0,https://pypi.org/project/authx,10157.0,26,True,2,,
19,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-09-05 09:32:46,2024-09-05 09:32:46,395,,384,40,48,52.0,71.0,3002,2021-08-31 03:28:51,1.0.3,,8759.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",420.0,420.0,16.0,https://pypi.org/project/fastapi-admin,8759.0,25,True,3,,
20,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,149,47,472,45.0,263.0,2686,,,,19308.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2467.0,2467.0,45.0,https://pypi.org/project/gino,19308.0,25,True,3,,
21,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2025-01-01 15:11:44,2025-01-01 15:10:36,481,5.0,58,11,93,1.0,58.0,650,2024-12-14 08:17:42,1.10.3,8.0,41236.0,25.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,1015.0,1015.0,14.0,https://pypi.org/project/fastapi-login,41236.0,25,True,2,,
22,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/intility/fastapi-azure-auth,https://github.com/intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2025-01-01 08:23:43,2024-11-03 18:11:33,339,5.0,69,13,117,1.0,101.0,483,2024-08-20 09:26:23,5.0.1,,92162.0,31.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",98.0,98.0,28.0,https://pypi.org/project/fastapi-azure-auth,92162.0,25,True,2,,
23,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-12-30 19:25:12,2024-11-26 09:20:02,930,1.0,83,16,563,199.0,204.0,1921,2024-08-16 02:54:35,0.15.0,,231776.0,37.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,31.0,https://pypi.org/project/prisma,231776.0,23,True,3,,
24,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-07-10 15:21:14,2024-04-26 23:27:23,559,,90,20,310,83.0,90.0,1085,2024-04-26 23:28:12,1.0.2,,32015.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3435.0,3435.0,19.0,https://pypi.org/project/odmantic,32015.0,23,True,3,,
25,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,96,42,78,17.0,64.0,1782,2021-11-29 09:20:38,0.3.1,,5759.0,8.0,An async ORM.,539.0,539.0,18.0,https://pypi.org/project/orm,5759.0,22,True,3,,
26,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,51,10,23,28.0,14.0,521,2024-01-05 09:14:08,0.1.6,,92578.0,7.0,A request rate limiter for fastapi.,1928.0,1928.0,12.0,https://pypi.org/project/fastapi-limiter,92578.0,22,True,3,,
27,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2024-12-26 02:23:09,2024-12-26 02:19:14,501,49.0,60,8,103,17.0,61.0,727,2024-12-26 02:23:09,0.15.5,,,26.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",128.0,128.0,15.0,,,21,True,1,,
28,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,36,22,491,12.0,131.0,858,2021-11-15 11:05:03,1.4.1,,5186.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,5186.0,20,True,3,,
29,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,36,5,40,31.0,18.0,339,2022-01-06 12:47:03,0.4.3,,28342.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",93.0,93.0,6.0,https://pypi.org/project/fastapi-cloudauth,28342.0,19,True,3,,
30,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2024-11-15 06:29:34,2024-11-15 06:29:34,725,3.0,38,7,230,39.0,128.0,324,2024-10-16 22:18:53,1.9.0,,5647.0,59.0,A powerful web admin for your database.,,,18.0,https://pypi.org/project/piccolo-admin,5647.0,19,True,3,-1.0,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,124,8,25,47.0,36.0,668,2020-11-06 11:15:11,0.5.0,,61552.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,61552.0,18,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,,38,12,27,10.0,13.0,628,2020-09-25 16:25:49,0.2.1,,60753.0,5.0,Adds simple SQLAlchemy support to FastAPI.,3.0,3.0,7.0,https://pypi.org/project/fastapi-sqlalchemy,60753.0,18,True,3,,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,143,2022-03-11 11:15:48,0.5.0,74.0,18597.0,5.0,Implements authentication and authorization as FastAPI dependencies.,85.0,85.0,3.0,https://pypi.org/project/fastapi-security,18596.0,16,True,3,,
34,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2024-11-10 18:00:03,2024-11-10 17:59:59,70,13.0,27,9,13,2.0,13.0,141,,,,1150.0,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,8.0,https://pypi.org/project/fastapi-chameleon,1150.0,14,True,1,1.0,
35,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,10.0,338,2023-07-18 14:06:40,1.3.0,,820.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,820.0,13,True,3,,
36,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-11-16 02:53:24,2024-11-16 02:53:22,22,1.0,11,2,6,,,69,,,,310.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,310.0,9,True,3,,
37,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,7,3,24,5.0,1.0,24,,,,247.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,247.0,9,True,3,,
38,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,8,4,4,1.0,1.0,144,,,,228.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,228.0,7,False,3,,
