,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2025-03-13 15:28:40,2025-03-13 15:28:25,17367,109.0,1466,100,897,214.0,7784.0,10153,2025-03-11 18:27:18,rel_2_0_39,54987.0,150447362.0,100.0,The Database Toolkit for Python.,1012005.0,1012005.0,762.0,https://pypi.org/project/sqlalchemy,150446217.0,45,True,1,,
1,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2025-03-10 17:28:25,2025-03-07 05:40:27,632,40.0,660,136,618,176.0,163.0,15395,2025-03-07 05:43:05,0.0.24,,3747008.0,23.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",22480.0,22480.0,87.0,https://pypi.org/project/sqlmodel,3747008.0,37,True,1,fastapi/sqlmodel,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-11-09 20:43:58,2024-11-09 20:43:17,1787,,810,140,571,91.0,910.0,8153,2024-11-09 20:43:58,3.4.3,,11912365.0,63.0,GraphQL framework for Python.,26549.0,26549.0,211.0,https://pypi.org/project/graphene,11912365.0,37,True,1,,
3,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2025-03-12 11:42:17,2025-03-12 11:42:17,1376,50.0,409,44,676,473.0,673.0,4884,2025-03-03 15:16:15,0.24.2,18.0,249788.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",9402.0,9402.0,154.0,https://pypi.org/project/tortoise-orm,249788.0,36,True,2,,
4,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-10-09 06:18:06,2024-10-09 06:18:06,4314,,1164,135,1148,304.0,1406.0,4296,2024-09-19 08:33:36,0.29.1,,1371130.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,26606.0,26606.0,398.0,https://pypi.org/project/mongoengine,1371130.0,36,True,1,,
5,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2025-03-05 19:42:03,2025-03-05 19:42:02,1857,19.0,205,86,324,,,2474,2025-01-29 21:14:45,3.7.0,60.0,3666384.0,21.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,114472.0,114472.0,57.0,https://pypi.org/project/motor,3666384.0,36,True,1,,
6,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-03-05 08:37:30,2025-03-05 08:37:30,1991,118.0,186,39,685,33.0,288.0,2247,2025-02-19 15:03:04,0.26.1,33.0,700924.0,50.0,Python library for implementing GraphQL servers using schema-first approach.,1830.0,1830.0,84.0,https://pypi.org/project/ariadne,700924.0,35,True,2,,
7,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2025-01-04 13:18:26,2025-01-04 13:16:19,769,3.0,404,48,591,13.0,267.0,4957,2025-01-04 13:31:56,14.0.1,346.0,209201.0,100.0,Ready-to-use and customizable users management for FastAPI.,4643.0,4643.0,69.0,https://pypi.org/project/fastapi-users,209196.0,32,True,1,,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2025-03-13 17:00:57,2025-03-13 17:00:56,6157,153.0,1076,236,2197,,,4193,2025-03-04 01:10:13,4.11.2,1512.0,40003238.0,44.0,PyMongo - the Official MongoDB Python driver.,,,222.0,https://pypi.org/project/pymongo,40003217.0,32,True,3,,
9,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2025-03-13 16:17:48,2025-03-12 03:25:26,2445,183.0,143,13,1218,9.0,233.0,1293,2025-02-02 15:11:19,0.13.0a1,,910263.0,66.0,FastAPI pagination.,3600.0,3600.0,51.0,https://pypi.org/project/fastapi-pagination,910263.0,32,True,1,,-1.0
