,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-11-25 16:11:24,2024-11-21 12:36:33,17239,126.0,1424,103,863,223.0,7712.0,9733,2024-10-15 19:41:54,rel_2_0_36,51328.0,173024546.0,100.0,The Database Toolkit for Python.,918478.0,918478.0,744.0,https://pypi.org/project/sqlalchemy,173023380.0,45,True,1,,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-10-09 06:18:06,2024-10-09 06:18:06,4314,60.0,1159,136,1145,297.0,1406.0,4258,2024-09-19 08:33:36,0.29.1,,1689316.0,46.0,A Python Object-Document-Mapper for working with MongoDB.,25681.0,25681.0,398.0,https://pypi.org/project/mongoengine,1689316.0,40,True,1,,
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-11-09 20:43:58,2024-11-09 20:43:17,1787,13.0,810,141,569,89.0,908.0,8100,2024-11-09 20:43:58,3.4.3,,13312612.0,63.0,GraphQL framework for Python.,24606.0,24606.0,210.0,https://pypi.org/project/graphene,13312612.0,38,True,1,,
3,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,MIT,2021-08-24 14:26:53,2024-11-25 22:53:09,2024-11-08 09:27:42,580,50.0,628,139,567,177.0,160.0,14673,2024-08-31 09:42:46,0.0.22,,3069864.0,21.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",17858.0,17858.0,81.0,https://pypi.org/project/sqlmodel,3069864.0,37,True,1,fastapi/sqlmodel,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-11-20 17:55:12,2024-11-20 17:55:12,1838,10.0,201,91,308,,,2437,2024-09-18 23:23:42,3.5.3,35.0,3316152.0,19.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,104652.0,104652.0,54.0,https://pypi.org/project/motor,3316152.0,36,True,2,,1.0
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-11-28 15:49:13,2024-11-28 15:49:12,1319,35.0,389,49,601,487.0,613.0,4696,2024-11-25 10:04:22,0.22.1,17.0,275595.0,100.0,"Familiar asyncio ORM for python, built with relations in mind.",8752.0,8752.0,151.0,https://pypi.org/project/tortoise-orm,275595.0,35,True,2,,
6,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2024-11-28 04:21:53,2024-11-18 11:51:39,766,18.0,383,46,583,10.0,267.0,4701,2024-11-03 13:22:10,14.0.0,316.0,372503.0,100.0,Ready-to-use and customizable users management for FastAPI.,4215.0,4215.0,69.0,https://pypi.org/project/fastapi-users,372498.0,33,True,1,,
7,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-11-26 21:55:29,2024-11-26 21:55:27,5989,208.0,1066,239,2016,,,4161,2024-10-02 23:57:07,4.9.2,559.0,43981519.0,41.0,PyMongo - the Official MongoDB Python driver.,,,219.0,https://pypi.org/project/pymongo,43981511.0,33,True,3,,
8,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-11-19 17:04:15,2024-11-19 17:04:15,1873,22.0,179,40,665,31.0,284.0,2225,2024-03-18 10:27:12,0.23.0,,731836.0,43.0,Python library for implementing GraphQL servers using schema-first approach.,1739.0,1739.0,78.0,https://pypi.org/project/ariadne,731836.0,33,True,2,,
9,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-11-28 03:30:23,2024-11-28 03:30:15,2223,170.0,137,13,1108,10.0,224.0,1212,2024-11-16 10:40:50,0.12.32,,853706.0,63.0,FastAPI pagination.,3028.0,3028.0,48.0,https://pypi.org/project/fastapi-pagination,853706.0,33,True,1,,
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2024-11-21 09:04:58,2024-11-21 09:04:58,537,30.0,217,18,397,82.0,355.0,2086,2024-10-07 17:49:00,1.27.0,,255256.0,100.0,Asynchronous Python ODM for MongoDB.,3079.0,3079.0,97.0,https://pypi.org/project/beanie,255256.0,31,True,3,BeanieODM/beanie,
11,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-11-04 08:50:50,2024-11-04 08:33:57,376,13.0,190,17,429,41.0,200.0,1937,2024-10-28 13:15:26,0.20.1,,116648.0,41.0,SQLAlchemy Admin for FastAPI and Starlette.,1197.0,1197.0,63.0,https://pypi.org/project/sqladmin,116648.0,31,True,1,,
12,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-11-07 05:04:51,2024-11-07 05:04:51,1852,31.0,90,16,516,123.0,307.0,1457,2024-10-23 21:43:51,1.22.0,,231078.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",411.0,411.0,46.0,https://pypi.org/project/piccolo,231078.0,30,True,2,,
13,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-11-28 17:07:53,2024-11-28 17:07:52,2267,87.0,607,23,1787,436.0,785.0,739,2024-11-18 18:40:34,0.49b2,,8362137.0,44.0,OpenTelemetry instrumentation for Python modules.,1.0,1.0,314.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,8362137.0,30,True,1,,-5.0
