,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,updated_github_id
10,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-05-30 10:21:40,2024-05-29 03:47:02,1899,164.0,121,10,945,16.0,191.0,1054,2024-04-26 18:21:57,0.12.24,,539609.0,55.0,FastAPI pagination.,2341.0,2341.0,42.0,https://pypi.org/project/fastapi-pagination,539609.0,32,True,1,,
11,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/BeanieODM/beanie,https://github.com/BeanieODM/beanie,Apache-2.0,2021-02-23 20:11:23,2024-05-23 18:29:46,2024-05-01 19:25:53,476,7.0,192,15,337,73.0,316.0,1842,2024-05-01 19:47:15,1.26.0,,195900.0,100.0,Asynchronous Python ODM for MongoDB.,2361.0,2361.0,78.0,https://pypi.org/project/beanie,195900.0,30,True,3,,BeanieODM/beanie
12,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-05-15 20:05:06,2024-05-15 08:45:53,351,14.0,167,15,395,27.0,185.0,1628,2024-05-13 10:35:25,0.17.0,,77752.0,37.0,SQLAlchemy Admin for FastAPI and Starlette.,798.0,798.0,54.0,https://pypi.org/project/sqladmin,77752.0,30,True,1,,
13,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-05-30 02:23:15,2024-05-30 02:13:34,1357,42.0,78,15,822,67.0,187.0,1594,2023-06-18 17:05:55,0.12.2,,118326.0,78.0,python async orm with fastapi in mind and pydantic validation.,1008.0,1008.0,36.0,https://pypi.org/project/ormar,118326.0,30,True,2,,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2024-05-30 00:06:05,2024-05-30 00:05:11,1774,31.0,84,15,465,104.0,262.0,1288,2024-05-30 00:06:05,1.6.0,,17801.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",362.0,362.0,43.0,https://pypi.org/project/piccolo,17801.0,29,True,3,,
15,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2024-05-21 05:56:23,2024-03-13 16:40:51,436,11.0,79,4,209,34.0,61.0,837,2024-03-13 16:39:15,7.0.0,,968774.0,12.0,Instrument your FastAPI with Prometheus metrics.,1639.0,1639.0,28.0,https://pypi.org/project/prometheus-fastapi-instrumentator,968774.0,29,True,3,,
16,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-05-30 15:03:27,2024-05-30 11:32:47,3149,94.0,500,42,2457,396.0,564.0,3813,2024-05-30 11:33:06,0.233.1,386.0,581.0,100.0,A GraphQL library for Python that leverages type annotations.,,,254.0,https://pypi.org/project/strawberry,543.0,27,True,3,,
17,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-05-30 16:40:01,2024-04-26 23:27:23,559,25.0,90,19,299,73.0,88.0,994,2024-04-26 23:28:12,1.0.2,,29966.0,21.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3269.0,3269.0,19.0,https://pypi.org/project/odmantic,29966.0,26,True,3,,
18,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-05-30 15:48:20,2024-05-30 15:46:45,319,15.0,60,13,106,8.0,77.0,399,2024-05-30 15:48:20,4.4.0,,86596.0,28.0,"Easy and secure implementation of Azure Entra ID (previously AD) for your FastAPI APIs B2C, single- and multi-tenant..",71.0,71.0,26.0,https://pypi.org/project/fastapi-azure-auth,86596.0,26,True,2,,
19,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,149,49,472,45.0,262.0,2652,,,,22367.0,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2413.0,2413.0,46.0,https://pypi.org/project/gino,22367.0,25,True,3,,
20,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2024-05-25 07:02:47,2024-05-24 00:12:19,388,4.0,341,37,43,46.0,71.0,2615,2021-08-31 03:28:51,1.0.3,,4626.0,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",316.0,316.0,14.0,https://pypi.org/project/fastapi-admin,4626.0,25,True,3,,
21,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-05-30 18:06:31,2024-04-28 15:06:12,886,20.0,69,17,517,183.0,187.0,1728,2024-03-24 22:11:15,0.13.1,,78164.0,35.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,,,28.0,https://pypi.org/project/prisma,78164.0,25,True,3,,
22,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-05-21 23:06:23,2024-02-05 12:09:50,242,,69,15,103,32.0,56.0,1011,,,,311807.0,,A rate limiter for Starlette and FastAPI.,2249.0,2249.0,24.0,https://pypi.org/project/slowapi,311807.0,24,True,1,,
23,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2024-05-28 15:26:01,2024-05-19 17:44:54,471,2.0,56,10,80,1.0,54.0,597,2024-03-06 11:31:36,1.10.0,5.0,28820.0,22.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,885.0,885.0,14.0,https://pypi.org/project/fastapi-login,28820.0,24,True,2,-1.0,
24,authx,yezz123/AuthX,authx,['authentication'],restful-api-authentication,https://github.com/yezz123/authx,https://github.com/yezz123/authx,MIT,2021-08-23 16:18:04,2024-05-28 16:02:44,2024-05-28 16:02:44,958,150.0,42,14,533,3.0,33.0,709,2024-05-24 16:28:41,1.1.3,,1580.0,37.0,Ready-to-use and customizable Authentications and Oauth2 management for FastAPI.,18.0,18.0,14.0,https://pypi.org/project/authx,1580.0,23,True,2,,
25,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-04-11 07:46:38,2024-01-05 09:28:42,66,,46,10,21,22.0,14.0,427,2024-01-05 09:14:08,0.1.6,,48741.0,7.0,A request rate limiter for fastapi.,1328.0,1328.0,12.0,https://pypi.org/project/fastapi-limiter,48741.0,23,True,3,,
26,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,97,42,78,16.0,64.0,1764,2021-11-29 09:20:38,0.3.1,,7097.0,8.0,An async ORM.,517.0,517.0,18.0,https://pypi.org/project/orm,7097.0,22,True,3,,
27,tartiflette,tartiflette/tartiflette,tartiflette,[],graphql-api,https://github.com/tartiflette/tartiflette,https://github.com/tartiflette/tartiflette,MIT,2018-01-26 09:56:10,2023-09-11 07:49:27,2022-01-20 14:55:31,1149,,37,22,491,12.0,131.0,853,2021-11-15 11:05:03,1.4.1,,3767.0,44.0,GraphQL Engine built with Python 3.6+ / asyncio.,,,27.0,https://pypi.org/project/tartiflette,3767.0,20,True,3,,
28,FastCRUD,igorbenav/fastcrud,,[],crud,https://github.com/igorbenav/fastcrud,https://github.com/igorbenav/fastcrud,MIT,2024-01-08 04:04:17,2024-05-28 22:39:02,2024-05-28 06:34:57,317,208.0,25,4,57,13.0,26.0,432,2024-05-28 06:37:34,0.13.0,,,18.0,"FastCRUD is a Python package for FastAPI, offering robust async CRUD operations and flexible endpoint creation..",41.0,41.0,6.0,,,20,True,1,,
29,piccolo-admin,piccolo-orm/piccolo_admin,piccolo-admin,[],admin-interface,https://github.com/piccolo-orm/piccolo_admin,https://github.com/piccolo-orm/piccolo_admin,MIT,2019-06-25 19:24:31,2024-05-07 05:16:32,2024-05-02 11:25:47,700,17.0,33,7,216,36.0,113.0,288,2024-05-02 11:27:18,1.3.3,,3290.0,50.0,A powerful web admin for your database.,,,18.0,https://pypi.org/project/piccolo-admin,3290.0,20,True,3,,
30,fastapi-cloudauth,tokusumi/fastapi-cloudauth,fastapi-cloudauth,['authentication'],restful-api-authentication,https://github.com/tokusumi/fastapi-cloudauth,https://github.com/tokusumi/fastapi-cloudauth,MIT,2020-07-28 17:48:32,2023-05-17 13:14:36,2022-05-12 10:03:14,61,,35,5,39,30.0,18.0,321,2022-01-06 12:47:03,0.4.3,,38260.0,10.0,"Simple integration between FastAPI and cloud authentication services (AWS Cognito, Auth0, Firebase Authentication).",84.0,84.0,6.0,https://pypi.org/project/fastapi-cloudauth,38260.0,19,True,3,,
31,fastapi-jwt-auth,IndominusByte/fastapi-jwt-auth,fastapi-jwt-auth,['authentication'],restful-api-authentication,https://github.com/IndominusByte/fastapi-jwt-auth,https://github.com/IndominusByte/fastapi-jwt-auth,MIT,2020-07-23 09:40:19,2024-04-12 06:58:02,2020-11-11 05:05:27,123,,114,8,24,47.0,36.0,619,2020-11-06 11:15:11,0.5.0,,58865.0,5.0,"FastAPI extension that provides JWT Auth support (secure, easy to use, and lightweight).",,,3.0,https://pypi.org/project/fastapi-jwt-auth,58865.0,18,True,3,,
32,fastapi-sqlalchemy,mfreeborn/fastapi-sqlalchemy,fastapi-sqlalchemy,[],database-orm-integrations,https://github.com/mfreeborn/fastapi-sqlalchemy,https://github.com/mfreeborn/fastapi-sqlalchemy,MIT,2019-11-03 16:30:26,2024-04-09 04:47:10,2024-04-09 04:47:04,96,9.0,34,11,27,9.0,13.0,588,2020-09-25 16:25:49,0.2.1,,86489.0,5.0,Adds simple SQLAlchemy support to FastAPI.,,,7.0,https://pypi.org/project/fastapi-sqlalchemy,86489.0,18,True,3,,
33,fastapi-security,jacobsvante/fastapi-security,fastapi-security,['authentication'],restful-api-authentication,https://github.com/jacobsvante/fastapi-security,https://github.com/jacobsvante/fastapi-security,MIT,2020-02-07 14:58:15,2023-08-02 13:24:12,2022-05-15 23:48:21,59,,7,2,6,1.0,3.0,132,2022-03-11 11:15:48,0.5.0,34.0,10572.0,5.0,Implements authentication and authorization as FastAPI dependencies.,61.0,61.0,3.0,https://pypi.org/project/fastapi-security,10572.0,16,True,3,,
34,fastapi-simple-security,mrtolkien/fastapi_simple_security,fastapi-simple-security,['authentication'],restful-api-authentication,https://github.com/mrtolkien/fastapi_simple_security,https://github.com/mrtolkien/fastapi_simple_security,MIT,2020-08-27 07:16:16,2023-12-19 20:22:23,2023-07-18 14:06:25,88,,32,1,18,1.0,9.0,305,2023-07-18 14:06:40,1.3.0,,1192.0,3.0,Drop-in API-key based security for FastAPI.,,,7.0,https://pypi.org/project/fastapi-simple-security,1192.0,14,True,3,,
35,fastapi-chameleon,mikeckennedy/fastapi-chameleon,fastapi-chameleon,['observability'],restful-api-templating,https://github.com/mikeckennedy/fastapi-chameleon,https://github.com/mikeckennedy/fastapi-chameleon,MIT,2020-10-26 16:11:14,2024-01-21 21:42:44,2024-01-21 21:42:44,57,,27,9,12,1.0,12.0,137,,,,628.0,,Adds integration of the Chameleon template language to FastAPI. #pypackage.,,,7.0,https://pypi.org/project/fastapi-chameleon,628.0,11,True,1,,
36,fastapi-jinja,AGeekInside/fastapi-jinja,fastapi-jinja,['observability'],restful-api-templating,https://github.com/AGeekInside/fastapi-jinja,https://github.com/AGeekInside/fastapi-jinja,MIT,2020-10-26 21:44:13,2024-01-21 21:42:46,2021-03-29 20:16:20,21,,11,2,6,,,64,,,,306.0,,Adds integration of the Jinja template language to FastAPI.,,,5.0,https://pypi.org/project/fastapi-jinja,306.0,9,True,3,,
37,fastapi-opentracing,wesdu/fastapi-opentracing,fastapi-opentracing,['observability'],restful-api-observability,https://github.com/wesdu/fastapi-opentracing,https://github.com/wesdu/fastapi-opentracing,MIT,2020-09-28 06:56:37,2023-02-06 03:09:19,2022-01-19 03:50:12,30,,8,3,24,5.0,1.0,22,,,,41.0,,fastapi opentracing middleware works on k8s.,,,5.0,https://pypi.org/project/fastapi-opentracing,41.0,8,True,3,,
38,fastapi-auth,dmontagu/fastapi-auth,fastapi-auth,['authentication'],restful-api-authentication,https://github.com/dmontagu/fastapi-auth,https://github.com/dmontagu/fastapi-auth,MIT,2019-12-18 03:00:54,2023-02-14 21:35:21,2019-12-18 04:11:46,1,,8,5,4,1.0,1.0,133,,,,146.0,,Auth for use with FastAPI.,,,,https://pypi.org/project/fastapi-auth,146.0,6,True,3,,
