,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2024-01-11 16:55:04,2024-01-11 16:54:48,16768,161.0,1249,90,727,200.0,7425.0,8244,2024-01-03 02:22:06,rel_2_0_25,48092.0,98526982,100.0,The Database Toolkit for Python.,698036.0,698036.0,676.0,https://pypi.org/project/sqlalchemy,98525981,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2024-01-08 20:12:27,2024-01-08 20:12:26,4136,46.0,1143,138,1113,339.0,1339.0,4116,2023-03-03 10:21:35,0.27.0,,932670,41.0,A Python Object-Document-Mapper for working with MongoDB.,22624.0,22624.0,390.0,https://pypi.org/project/mongoengine,932670,39,True,1,1.0
2,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2024-01-10 16:36:00,2024-01-09 06:52:30,369,123.0,500,150,317,173.0,153.0,11978,2023-12-04 14:53:29,0.0.14,,513806,13.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",9088.0,9088.0,71.0,https://pypi.org/project/sqlmodel,513806,37,True,1,
3,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-12-26 10:21:55,2023-10-06 20:15:26,1755,,798,141,541,105.0,876.0,7882,2023-07-26 06:47:55,3.3.0,,2014691,59.0,GraphQL framework for Python.,19705.0,19705.0,207.0,https://pypi.org/project/graphene,2014691,35,True,1,
4,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2024-01-10 16:36:50,2023-12-15 20:59:36,1762,17.0,199,91,242,,,2260,2023-11-14 21:54:12,3.3.2,,1269047,13.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,79095.0,79095.0,47.0,https://pypi.org/project/motor,1269047,35,True,2,
5,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2024-01-08 14:16:48,2024-01-08 14:16:47,1736,52.0,175,39,638,43.0,257.0,2106,2023-11-08 15:28:41,0.21.0,,137291,40.0,Python library for implementing GraphQL servers using schema-first approach.,1481.0,1481.0,71.0,https://pypi.org/project/ariadne,137291,34,True,2,1.0
6,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2024-01-05 13:33:00,2024-01-04 05:54:34,1192,3.0,337,42,494,479.0,506.0,4047,2023-08-11 03:42:54,0.20.0,13.0,92627,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6915.0,6915.0,125.0,https://pypi.org/project/tortoise-orm,92627,33,True,2,
7,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-01-10 19:07:50,2024-01-07 11:03:38,3031,66.0,473,44,2355,366.0,518.0,3609,2024-01-04 15:26:01,0.217.1,454.0,437,100.0,A GraphQL library for Python that leverages type annotations.,2603.0,2603.0,237.0,https://pypi.org/project/strawberry,373,32,True,3,
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2024-01-11 13:55:53,2024-01-11 13:55:53,5498,70.0,1022,240,1463,,,3981,2023-11-29 15:44:00,4.6.1,,20887332,30.0,PyMongo - the Official MongoDB Python driver.,,,206.0,https://pypi.org/project/pymongo,20887332,31,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-12-28 08:10:32,2023-12-28 08:09:39,719,3.0,332,38,548,9.0,249.0,3766,2023-08-26 08:37:15,12.1.2,159.0,61692,97.0,Ready-to-use and customizable users management for FastAPI.,2609.0,2609.0,62.0,https://pypi.org/project/fastapi-users,61689,31,True,1,
10,beanie,roman-right/beanie,beanie,[],database-odms,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2024-01-11 17:05:13,2024-01-10 23:09:15,460,32.0,174,18,305,50.0,291.0,1618,2023-12-24 23:33:10,1.24.0,,131105,100.0,Asynchronous Python ODM for MongoDB.,1850.0,1850.0,69.0,https://pypi.org/project/beanie,131105,31,True,3,
11,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2024-01-11 03:17:16,2024-01-11 03:17:08,1615,183.0,111,9,793,15.0,160.0,927,2023-12-17 14:11:41,0.12.14,,289143,45.0,FastAPI pagination.,1887.0,1887.0,38.0,https://pypi.org/project/fastapi-pagination,289143,31,True,1,
12,ormar,collerek/ormar,ormar,[],database-orms,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-01-10 17:19:57,2024-01-10 17:18:15,1307,15.0,76,17,748,70.0,176.0,1502,2023-06-18 17:05:55,0.12.2,,57673,77.0,python async orm with fastapi in mind and pydantic validation.,951.0,951.0,35.0,https://pypi.org/project/ormar,57673,29,True,2,
13,prisma,RobertCraigie/prisma-client-py,prisma,[],database-orms,https://github.com/RobertCraigie/prisma-client-py,https://github.com/RobertCraigie/prisma-client-py,Apache-2.0,2020-12-16 04:29:28,2024-01-10 14:58:13,2024-01-10 14:50:06,798,23.0,65,15,451,167.0,178.0,1436,2023-10-22 23:01:49,0.11.0,,54986,32.0,Prisma Client Python is an auto-generated and fully type-safe database client designed for ease of use.,2692.0,2692.0,27.0,https://pypi.org/project/prisma,54986,29,True,2,
14,piccolo,piccolo-orm/piccolo,piccolo,[],database-orms,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-12-30 05:14:08,2023-12-23 12:37:26,1733,16.0,81,15,427,91.0,243.0,1202,2023-12-23 12:41:29,1.2.0,,11344,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",317.0,317.0,42.0,https://pypi.org/project/piccolo,11344,29,True,2,
15,opentelemetry-instrumentation-fastapi,open-telemetry/opentelemetry-python-contrib,opentelemetry-instrumentation-fastapi,['observability'],restful-api-observability,https://github.com/open-telemetry/opentelemetry-python-contrib,https://github.com/open-telemetry/opentelemetry-python-contrib,Apache-2.0,2019-11-08 18:23:43,2024-01-11 17:50:18,2024-01-10 20:41:44,1860,29.0,434,16,1229,336.0,528.0,553,2023-12-19 23:13:57,0.43b0,,1674143,35.0,OpenTelemetry instrumentation for Python modules.,10.0,10.0,226.0,https://pypi.org/project/opentelemetry-instrumentation-fastapi,1674143,29,True,1,
16,sqladmin,aminalaee/sqladmin,sqladmin,[],admin-interface,https://github.com/aminalaee/sqladmin,https://github.com/aminalaee/sqladmin,BSD-3-Clause,2021-12-22 10:09:54,2024-01-11 09:42:08,2023-12-13 08:30:05,329,17.0,138,12,366,22.0,159.0,1388,2023-11-14 09:13:13,0.16.0,,41697,35.0,SQLAlchemy Admin for FastAPI and Starlette.,538.0,538.0,46.0,https://pypi.org/project/sqladmin,41697,28,True,1,
17,odmantic,art049/odmantic,odmantic,[],database-odms,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2024-01-09 04:40:42,2023-12-13 01:11:40,534,56.0,81,21,235,61.0,83.0,922,2023-12-13 12:49:48,1.0.0,,19650,19.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3166.0,3166.0,16.0,https://pypi.org/project/odmantic,19650,28,True,3,
18,prometheus-fastapi-instrumentator,trallnag/prometheus-fastapi-instrumentator,prometheus-fastapi-instrumentator,['observability'],restful-api-observability,https://github.com/trallnag/prometheus-fastapi-instrumentator,https://github.com/trallnag/prometheus-fastapi-instrumentator,ISC,2020-07-09 10:57:52,2023-11-20 08:28:09,2023-07-21 18:03:39,425,,69,4,191,30.0,54.0,731,2023-07-15 09:42:37,6.1.0,,343860,11.0,Instrument your FastAPI with Prometheus metrics.,1146.0,1146.0,25.0,https://pypi.org/project/prometheus-fastapi-instrumentator,343860,26,True,3,
19,fastapi-azure-auth,Intility/fastapi-azure-auth,fastapi-azure-auth,['authentication'],restful-api-authentication,https://github.com/Intility/fastapi-azure-auth,https://github.com/Intility/fastapi-azure-auth,MIT,2021-08-10 19:46:24,2024-01-01 08:26:26,2023-10-30 18:05:32,304,16.0,56,11,99,5.0,72.0,358,2023-10-30 18:06:44,4.3.0,,69300,26.0,"Easy and secure implementation of Azure AD for your FastAPI APIs B2C, single- and multi-tenant support.",61.0,61.0,24.0,https://pypi.org/project/fastapi-azure-auth,69300,26,True,2,
20,fastapi-admin,fastapi-admin/fastapi-admin,fastapi-admin,[],admin-interface,https://github.com/fastapi-admin/fastapi-admin,https://github.com/fastapi-admin/fastapi-admin,Apache-2.0,2020-04-06 05:09:44,2023-11-20 10:30:23,2023-07-27 09:29:42,379,,313,34,38,38.0,70.0,2334,2021-08-31 03:28:51,1.0.3,,3101,16.0,"A fast admin dashboard based on FastAPI and TortoiseORM with tabler ui, inspired by Django admin.",239.0,239.0,13.0,https://pypi.org/project/fastapi-admin,3101,25,True,3,
21,gino,python-gino/gino,gino,[],database-orms,https://github.com/python-gino/gino,https://github.com/python-gino/gino,,2017-07-21 04:27:01,2022-02-12 20:35:18,2022-02-12 20:29:45,1128,,146,50,472,45.0,262.0,2632,,,,16677,,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,2328.0,2328.0,46.0,https://pypi.org/project/gino,16677,24,True,3,
22,SlowApi,laurentS/slowapi,slowapi,['rate-limiting'],restful-api-rate-limiting,https://github.com/laurentS/slowapi,https://github.com/laurentS/slowapi,MIT,2020-02-21 12:56:20,2024-01-05 17:12:15,2023-06-08 11:47:57,235,,61,18,91,28.0,55.0,852,,,,127494,,A rate limiter for Starlette and FastAPI.,1757.0,1757.0,22.0,https://pypi.org/project/slowapi,127494,24,True,1,
23,fastapi-limiter,long2ice/fastapi-limiter,fastapi-limiter,['rate-limiting'],restful-api-rate-limiting,https://github.com/long2ice/fastapi-limiter,https://github.com/long2ice/fastapi-limiter,Apache-2.0,2020-11-06 09:27:57,2024-01-05 09:59:01,2024-01-05 09:28:42,66,14.0,40,8,19,16.0,14.0,357,2024-01-05 09:14:08,0.1.6,,28383,7.0,A request rate limiter for fastapi.,889.0,889.0,12.0,https://pypi.org/project/fastapi-limiter,28383,24,True,1,2.0
24,fastapi-login,MushroomMaula/fastapi_login,fastapi-login,['authentication'],restful-api-authentication,https://github.com/MushroomMaula/fastapi_login,https://github.com/MushroomMaula/fastapi_login,MIT,2019-10-21 14:47:00,2023-11-29 16:50:41,2023-11-29 16:26:50,461,1.0,54,8,66,8.0,45.0,556,2023-11-29 16:50:41,1.9.2,3.0,19398,20.0,FastAPI-Login tries to provide similar functionality as Flask-Login does.,756.0,756.0,14.0,https://pypi.org/project/fastapi-login,19398,23,True,2,
25,orm,encode/orm,orm,[],database-orms,https://github.com/encode/orm,https://github.com/encode/orm,BSD-3-Clause,2019-02-12 16:51:31,2022-08-30 10:12:31,2022-08-30 10:12:30,125,,96,41,78,16.0,64.0,1752,2021-11-29 09:20:38,0.3.1,,3181,8.0,An async ORM.,499.0,499.0,18.0,https://pypi.org/project/orm,3181,22,True,3,
