,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending
0,sqlalchemy,sqlalchemy/sqlalchemy,sqlalchemy,[],database-orms,https://github.com/sqlalchemy/sqlalchemy,https://github.com/sqlalchemy/sqlalchemy,MIT,2018-11-27 03:35:03,2023-08-10 15:35:05,2023-08-10 15:34:49,16482,199.0,1174,93,658,166.0,7245.0,7612,2023-07-15 13:06:54,rel_2_0_19,45441.0,92020021,100.0,The Database Toolkit for Python.,612678.0,612678.0,641.0,https://pypi.org/project/sqlalchemy,92019055,45,True,1,
1,mongoengine,MongoEngine/mongoengine,mongoengine,[],database-odms,https://github.com/MongoEngine/mongoengine,https://github.com/MongoEngine/mongoengine,MIT,2012-03-05 12:10:20,2023-08-05 03:41:59,2023-04-18 19:22:32,4081,,1144,139,1101,343.0,1319.0,4035,2023-03-03 10:21:35,0.27.0,,1094815,41.0,A Python Object-Document-Mapper for working with MongoDB.,21054.0,21054.0,386.0,https://pypi.org/project/mongoengine,1094815,38,True,1,1.0
2,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2023-08-08 12:54:50,2023-07-26 07:43:40,1753,11.0,790,146,530,100.0,874.0,7751,2023-07-26 06:47:55,3.3.0,,1815109,59.0,GraphQL framework for Python.,18378.0,18378.0,205.0,https://pypi.org/project/graphene,1815109,37,True,1,
3,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2023-06-27 14:25:22,2023-06-27 14:21:08,1679,63.0,172,40,628,44.0,250.0,2058,2023-06-27 14:25:22,0.20.1,,248951,38.0,Python library for implementing GraphQL servers using schema-first approach.,1313.0,1313.0,69.0,https://pypi.org/project/ariadne,248951,34,True,2,
4,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],database-orm-integrations,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-08-10 04:19:06,2023-08-01 09:19:41,246,10.0,439,142,251,178.0,146.0,10400,2022-08-30 17:56:11,0.0.8,,494443,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",6812.0,6812.0,53.0,https://pypi.org/project/sqlmodel,494443,33,True,1,
5,tortoise-orm,tortoise/tortoise-orm,tortoise-orm,[],database-orms,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10,2023-08-08 16:00:24,2023-07-24 13:59:09,1182,10.0,318,41,471,440.0,486.0,3743,2023-01-30 02:31:19,0.19.3,13.0,90315,100.0,"Familiar asyncio ORM for python, built with relations in mind.",6063.0,6063.0,121.0,https://pypi.org/project/tortoise-orm,90315,33,True,2,
6,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2023-08-10 17:19:37,2023-08-10 15:27:40,2914,206.0,429,44,2149,305.0,488.0,3368,2023-08-10 15:28:10,0.203.0,377.0,544,100.0,A GraphQL library for Python that leverages type annotations.,2087.0,2087.0,218.0,https://pypi.org/project/strawberry,469,33,True,3,
7,motor,mongodb/motor,motor,[],database-odms,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44,2023-08-09 02:14:45,2023-08-08 20:34:03,1736,9.0,188,87,215,,,2190,2023-06-21 21:29:27,3.2.0,,1062072,10.0,Motor - the async Python driver for MongoDB and Tornado or asyncio.,66680.0,66680.0,44.0,https://pypi.org/project/motor,1062072,33,True,2,-1.0
8,pymongo,mongodb/mongo-python-driver,pymongo,[],database-odms,https://github.com/mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,Apache-2.0,2009-01-15 15:18:06,2023-08-10 17:58:30,2023-08-10 01:11:38,5391,125.0,1008,238,1347,,,3900,2023-07-13 14:56:41,4.4.1,,20967156,27.0,PyMongo - the Official MongoDB Python driver.,,,204.0,https://pypi.org/project/pymongo,20967156,31,True,3,
9,fastapi-users,fastapi-users/fastapi-users,fastapi-users,['authentication'],restful-api-authentication,https://github.com/fastapi-users/fastapi-users,https://github.com/fastapi-users/fastapi-users,MIT,2019-10-05 15:40:31,2023-08-10 07:15:45,2023-08-10 07:13:59,712,21.0,288,35,538,3.0,239.0,3162,2023-08-08 09:57:11,12.1.1,71.0,51719,96.0,Ready-to-use and customizable users management for FastAPI.,1741.0,1741.0,61.0,https://pypi.org/project/fastapi-users,51718,31,True,1,
10,fastapi-pagination,uriyyo/fastapi-pagination,fastapi-pagination,['pagination'],restful-api-pagination,https://github.com/uriyyo/fastapi-pagination,https://github.com/uriyyo/fastapi-pagination,MIT,2020-11-06 18:05:12,2023-08-10 03:07:57,2023-08-10 03:07:49,1289,201.0,99,8,626,11.0,127.0,790,2023-08-07 09:28:38,0.12.7,,254251,38.0,FastAPI pagination.,1477.0,1477.0,36.0,https://pypi.org/project/fastapi-pagination,254251,31,True,1,
